Name,Date,Location,Type,Region,Weather
Attack Attack,9/2/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 79. North wind 2 to 6 mph."
Bloody Pineapples,9/2/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 78. North wind 2 to 7 mph."
EXTC – XTC’s Terry Chambers and Friends,9/2/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 80. North wind 2 to 6 mph."
Henry Morris,9/2/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 79. North wind 2 to 7 mph."
N.Flying,9/2/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 80. North wind 2 to 7 mph."
The 350s,9/2/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 80. North wind 2 to 7 mph."
Blowout Heavies Brass Band,9/3/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 83. North wind 2 to 6 mph."
Blues Beatles,9/3/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 79. North wind 3 to 7 mph."
Coyote Island,9/3/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 82."
Lil Wayne,9/3/2025,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Mostly sunny, with a high near 82."
mehro,9/3/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 80."
Wyatt Flores,9/3/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 82."
Anamanaguchi,9/4/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 81."
Bowie Rex & His Boogie Army,9/4/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 81."
Celestrial Navigation,9/4/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 80."
First Thursday – September,9/4/2025,Museum of History & Industry,Museums,Queen Anne / Seattle Center,"Mostly sunny, with a high near 82."
Girls Gone Bible,9/4/2025,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 78."
Greta Matassa’s Birthday Party,9/4/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 79."
Levity,9/4/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 81."
Marmalade,9/4/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 80."
Selofan,9/4/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 80."
Sunfish,9/4/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 78."
BADBADNOTGOOD,9/5/2025,The Showbox,Music,Downtown,"Partly sunny, with a high near 76."
Desert Dwellers,9/5/2025,Nectar Lounge,Music,Fremont / Ballard,"Partly sunny, with a high near 77."
Luis R Conriquez,9/5/2025,WaMu Theater,Music,Pioneer Square,"Partly sunny, with a high near 80."
RUB,9/5/2025,The Neptune Theatre,Music,University District,"Partly sunny, with a high near 77."
The Divorce,9/5/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 78."
The Folly,9/5/2025,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 79."
Trestles,9/5/2025,Barboza,Music,Capitol Hill / Central District,"Partly sunny, with a high near 79."
Afrobeats to the World,9/6/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 75."
Clinton Fearon and Boogie Brown Band,9/6/2025,Nectar Lounge,Music,Fremont / Ballard,"Partly sunny, with a high near 76."
Dabin,9/6/2025,WaMu Theater,Music,Pioneer Square,"Partly sunny, with a high near 75."
Hard Maybe,9/6/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 76."
Marina,9/6/2025,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 79."
Tony Ann,9/6/2025,The Neptune Theatre,Music,University District,"Partly sunny, with a high near 78."
Tops,9/6/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 75."
Yuri,9/6/2025,The Moore Theatre,Music,Downtown,"Partly sunny, with a high near 76."
Alfred Banks,9/7/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly cloudy, with a high near 75."
An Evening with Ondara,9/7/2025,The Crocodile,Music,Downtown,"Mostly cloudy, with a high near 75."
Festal: Live Aloha Hawaiian Cultural Festival,9/7/2025,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Mostly cloudy, with a high near 75."
Jill Andrews,9/7/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 73."
Max Amini,9/7/2025,The Moore Theatre,Theatre,Downtown,"Mostly cloudy, with a high near 73."
"The Living Legacy of James W. Washington, Jr.",9/7/2025,Bainbridge Island Museum of Art,Museums,West,"Mostly cloudy, with a high near 73."
