Name,Date,Location,Type,Region,Weather
Isabel LaRosa,5/19/2025,Neumos,Music,Capitol Hill / Central District,"Rain showers. Partly sunny. High near 61, with temperatures falling to around 58 in the afternoon. South southwest wind 9 to 18 mph, with gusts as high as 24 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Matt Berninger,5/19/2025,The Showbox,Music,Downtown,"Rain showers. Mostly cloudy. High near 60, with temperatures falling to around 57 in the afternoon. South wind 12 to 16 mph, with gusts as high as 21 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Sabrina Saed,5/19/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain showers. Mostly cloudy. High near 62, with temperatures falling to around 59 in the afternoon. South wind 7 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Sleigh Bells,5/19/2025,The Neptune Theatre,Music,University District,"Rain showers. Mostly cloudy. High near 62, with temperatures falling to around 59 in the afternoon. South wind 7 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Gang of Four,5/20/2025,The Neptune Theatre,Music,University District,"Rain showers. Mostly cloudy. High near 60, with temperatures falling to around 58 in the afternoon. South southwest wind around 13 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Maria Somerville,5/20/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain showers. Mostly cloudy. High near 61, with temperatures falling to around 59 in the afternoon. South southwest wind around 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Phoneboy,5/20/2025,Neumos,Music,Capitol Hill / Central District,"Rain showers. Mostly cloudy. High near 61, with temperatures falling to around 59 in the afternoon. South southwest wind around 10 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
The War and Treaty,5/20/2025,The Crocodile,Music,Downtown,"Rain showers. Mostly cloudy. High near 61, with temperatures falling to around 59 in the afternoon. South southwest wind around 12 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Underworld – Open to Close,5/20/2025,Showbox SoDo,Music,Pioneer Square,"Rain showers. Mostly cloudy, with a high near 60. South southwest wind around 12 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Dean Wareham,5/21/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 64. South wind 2 to 6 mph."
George Clanton,5/21/2025,The Neptune Theatre,Music,University District,"Partly sunny, with a high near 64. West wind 2 to 6 mph."
Ichika Nito,5/21/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 64. South southwest wind 2 to 6 mph."
Sasami,5/21/2025,Neumos,Music,Capitol Hill / Central District,"Partly sunny, with a high near 62. North northwest wind 2 to 7 mph."
Satsang,5/21/2025,Nectar Lounge,Music,Fremont / Ballard,"Partly sunny, with a high near 63. South southwest wind 2 to 7 mph."
Seether,5/21/2025,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 64. West wind 2 to 6 mph."
The Music of Ernesto Nazareth and Astor Piazzolla,5/21/2025,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 63. West wind 2 to 6 mph."
Turnover,5/21/2025,The Moore Theatre,Music,Downtown,"Partly sunny, with a high near 64. South southwest wind 2 to 6 mph."
Blood Club,5/22/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 68."
End of the Hourglass: Lady Zade and Leandrul,5/22/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 66."
Honey Revenge,5/22/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 67."
Ignite Seattle #48: Big Ideas in 5-Minute Stories,5/22/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 65."
Israel Vibration and The Roots Radics,5/22/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 67."
Jensen McRae,5/22/2025,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 66."
Marisela,5/22/2025,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 66."
Panda Bear,5/22/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 66."
Rolling Quartz,5/22/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 65."
Snowday,5/22/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 67."
Bandit Theatre Presents: Almost Yours & Couple’s Quiz,5/23/2025,Fremont Abbey Arts Center,Theatre,Fremont / Ballard,"A chance of rain showers after 11am. Partly sunny, with a high near 65."
Cheekface,5/23/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain showers after 11am. Partly sunny, with a high near 65."
Dirt Monkey x Friction,5/23/2025,The Showbox,Music,Downtown,"A chance of rain showers after 5pm. Partly sunny, with a high near 66."
Joe Casalini Trio,5/23/2025,The Royal Room,Music,South Seattle,"A chance of rain showers after 11am. Partly sunny, with a high near 64."
The Golden Road,5/23/2025,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain showers after 11am. Partly sunny, with a high near 65."
Dining Dead,5/24/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain showers. Partly sunny, with a high near 64."
Flynt Flossy and Turquoise Jeep,5/24/2025,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain showers. Partly sunny, with a high near 65."
Los Shadows,5/24/2025,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain showers. Partly sunny, with a high near 65."
Louyah,5/24/2025,El Corazon,Music,Downtown,"A slight chance of rain showers. Partly sunny, with a high near 65."
Lyn Lapid,5/24/2025,The Crocodile,Music,Downtown,"A slight chance of rain showers. Partly sunny, with a high near 65."
Rilo Kiley,5/24/2025,Chateau Ste. Michelle Winery,Music,East,"A slight chance of rain showers. Partly sunny, with a high near 67."
The Coffis Brothers,5/24/2025,Slim's Last Chance,Music,South Seattle,"A slight chance of rain showers. Partly sunny, with a high near 65."
Zeds Dead,5/24/2025,WaMu Theater,Music,Pioneer Square,"A chance of rain showers. Partly sunny, with a high near 65."
Beach Bunny,5/25/2025,Showbox SoDo,Music,Pioneer Square,"A chance of rain showers. Mostly sunny, with a high near 70."
Massive Monkees Day,5/25/2025,The Neptune Theatre,Music,University District,"A chance of rain showers. Mostly sunny, with a high near 67."
Mountain Holler and the Western Dawn,5/25/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers. Mostly sunny, with a high near 68."
