Name,Date,Location,Type,Region,Weather
Dr. Rajiv Shah,3/4/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain and snow showers. Mostly cloudy, with a low around 35. South southwest wind around 10 mph. Chance of precipitation is 30%."
Empty Graves,3/5/2024,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 45. North wind around 6 mph."
Evan Dando (of the Lemonheads),3/5/2024,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 45. North wind around 6 mph."
Eve’s Bayou – smARTfilms: Black Luxury,3/5/2024,Bainbridge Island Museum of Art,Museums,West,"Mostly sunny, with a high near 45. North wind around 6 mph."
Frond,3/5/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 45. North wind around 6 mph."
Marc E. Bassy,3/5/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 45. North wind around 6 mph."
Maria Jose Llergo,3/6/2024,The Triple Door,Music,Downtown,"Partly sunny, with a high near 44."
Shawn Phillips,3/6/2024,The Triple Door,Music,Downtown,"Partly sunny, with a high near 44."
Atlus,3/7/2024,Nectar Lounge,Music,Fremont / Ballard,"Partly sunny, with a high near 48."
Critical Mass Big Band,3/7/2024,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 47."
Rick Estrin and The Nightcats,3/7/2024,The Triple Door,Music,Downtown,"Partly sunny, with a high near 47."
Theresa Caputo Live,3/7/2024,The Moore Theatre,Theatre,Downtown,"Partly sunny, with a high near 47."
Calidore Quartet & Abeo Quartet,3/8/2024,415 Westlake,Music,Queen Anne / Seattle Center,"A chance of rain. Mostly cloudy, with a high near 50."
Debut,3/8/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 51."
Holding / Movement,3/8/2024,Benaroya Hall,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 52."
International Women’s Day Live Sessions Concert,3/8/2024,The Royal Room,Music,South Seattle,"A chance of rain. Mostly cloudy, with a high near 51."
Karla Bonoff,3/8/2024,The Triple Door,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 50."
Seattle Kraken vs. Winnipeg Jets,3/8/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A chance of rain. Mostly cloudy, with a high near 50."
Ariel Pink,3/9/2024,El Corazon,Music,Downtown,"Rain before 4pm, then rain showers likely. Mostly cloudy, with a high near 50."
Biblioteka,3/9/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain likely before 4pm, then rain showers likely. Mostly cloudy, with a high near 51."
Carnaval with EntreMundos Big Band,3/9/2024,The Royal Room,Music,South Seattle,"Rain before 4pm, then rain showers likely. Mostly cloudy, with a high near 50."
Coco Montoya,3/9/2024,The Triple Door,Music,Downtown,"Rain before 4pm, then rain showers likely. Mostly cloudy, with a high near 51."
Helene Grimaud,3/9/2024,Meany Center for the Performing Arts,Music,University District,"Rain before 4pm, then rain showers likely. Mostly cloudy, with a high near 50."
Josiah and the Bonnevilles,3/9/2024,Barboza,Music,Capitol Hill / Central District,"Rain before 4pm, then rain showers likely. Mostly cloudy, with a high near 50."
Mahan Esfahan,3/9/2024,Town Hall Seattle,Music,Downtown,"Rain before 4pm, then rain showers likely. Mostly cloudy, with a high near 51."
Deseo Carmin,3/10/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Mostly cloudy, with a high near 50."
Rhapsody in Shmaltz,3/10/2024,The Royal Room,Music,South Seattle,"Rain. Mostly cloudy, with a high near 48."
