Name,Date,Location,Type,Region,Weather
Almost Dead,6/10/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 81. West southwest wind 2 to 6 mph."
Blind Melon,6/10/2025,El Corazon,Music,Downtown,"Mostly clear. Low around 57, with temperatures rising to around 59 overnight. Southwest wind around 5 mph."
Maria Reva with Stacey Levine,6/10/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Sunny, with a high near 81. West wind around 6 mph."
Modern Faults,6/10/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 78. West wind 3 to 7 mph."
Shai Foxx,6/10/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 80. West wind 2 to 6 mph."
Trevor Hall,6/10/2025,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 79. West wind around 6 mph."
Yung Van,6/10/2025,Hidden Hall,Music,Fremont / Ballard,"Sunny, with a high near 79. West wind around 6 mph."
Joseph Giant,6/11/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 75. South southwest wind 5 to 8 mph."
Laura Hickli,6/11/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly sunny, with a high near 75. South southwest wind around 8 mph."
Star Anna,6/12/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 70."
The Bridge City Sinners,6/12/2025,Neumos,Music,Capitol Hill / Central District,"Mostly cloudy, with a high near 68. West wind 3 to 10 mph."
Tio Nacho’s House,6/12/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly cloudy, with a high near 70. West wind 5 to 10 mph."
Uncle Lucius,6/12/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 68. West wind 3 to 10 mph."
Captain’s Lounge,6/13/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 69."
Crashing Wayward,6/13/2025,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 67."
Her Mountain Majesty,6/13/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 69."
Jess Walter,6/13/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Partly sunny, with a high near 70."
BlueStreet Jazz Voices,6/14/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 69."
Ramy Youssef,6/14/2025,The Moore Theatre,Theatre,Downtown,"Mostly sunny, with a high near 71."
Seattle Dragon Boat Festival,6/14/2025,Lake Union Park,Festivals & Special Events,Downtown,"Mostly sunny, with a high near 69."
Twain,6/14/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 69."
EMM,6/15/2025,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 70."
KatzenVäter,6/15/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly sunny, with a high near 71."
Ashe,6/16/2025,The Showbox,Music,Downtown,"A chance of rain showers after 11am. Partly sunny, with a high near 74."
B. Dylan Hollis,6/16/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain showers after 11am. Partly sunny, with a high near 71."
Ember Mist,6/16/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers after 11am. Partly sunny, with a high near 73."
Inferi,6/16/2025,El Corazon,Music,Downtown,"A chance of rain showers after 11am. Partly sunny, with a high near 75."
