Name,Date,Location,Type,Region,Weather
Biblioteka,2/12/2026,Neumos,Music,Capitol Hill / Central District,"Partly sunny. High near 53, with temperatures falling to around 51 in the afternoon. South wind 1 to 5 mph."
The Depths of Wikipedia,2/12/2026,The Neptune Theatre,Theatre,University District,"Partly sunny. High near 53, with temperatures falling to around 51 in the afternoon. South wind 1 to 6 mph."
Level Up and Zingara,2/13/2026,The Showbox,Music,Downtown,"Rain. Cloudy. High near 50, with temperatures falling to around 47 in the afternoon. South wind around 6 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Michael Shannon and Jason Narducy,2/13/2026,The Neptune Theatre,Music,University District,"Rain. Cloudy, with a high near 49. South wind around 6 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Shame,2/13/2026,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy. High near 50, with temperatures falling to around 47 in the afternoon. South wind around 6 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Sudan Archives,2/14/2026,The Neptune Theatre,Music,University District,"A chance of rain before 4pm. Mostly cloudy, with a high near 47. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
The Ramona Flowers,2/14/2026,Barboza,Music,Capitol Hill / Central District,"A chance of rain before 4pm. Mostly cloudy, with a high near 47. South southwest wind 2 to 7 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Ghost – Skeletour World Tour 2026,2/15/2026,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Mostly sunny, with a high near 48."
Small Yards,2/15/2026,Slim's Last Chance,Music,South Seattle,"Mostly sunny, with a high near 47."
The Serpents Tour,2/15/2026,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 46."
Annika Wells and Rachel Bochner,2/18/2026,Barboza,Music,Capitol Hill / Central District,"Rain and snow likely. Mostly cloudy, with a high near 49."
Seattle U Redhawks vs. Saint Mary’s Gaels,2/18/2026,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain and snow likely. Mostly cloudy, with a high near 49."
