Name,Date,Location,Type,Region,Weather
Big Tooth,4/22/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 60. North wind 2 to 7 mph."
Brooke Williams with Lyanda Lynn Haupt,4/22/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Sunny, with a high near 60. North wind 2 to 8 mph."
Cloud Nothings,4/22/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 60. North wind 2 to 7 mph."
Kind Eyes,4/22/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 60. North wind 1 to 6 mph."
Leprous,4/22/2025,The Neptune Theatre,Music,University District,"Sunny, with a high near 59. North wind 2 to 8 mph."
Neil Hamburger,4/22/2025,The Triple Door,Music,Downtown,"Sunny, with a high near 60. North wind 2 to 7 mph."
Papooz,4/22/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 58. North wind 2 to 10 mph."
Wave Function,4/22/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 60. North wind 2 to 7 mph."
Candlelight Spring,4/23/2025,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 63. North wind 2 to 9 mph."
CEZA,4/23/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 65. North wind 2 to 7 mph."
Kevin Sun,4/23/2025,The Royal Room,Music,South Seattle,"Sunny. High near 64, with temperatures falling to around 62 in the afternoon. North wind 2 to 8 mph."
L.A. Witch,4/23/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 61. North wind 2 to 10 mph."
Mettle Lark,4/23/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 65. North wind 1 to 6 mph."
Pop Evil,4/23/2025,The Neptune Theatre,Music,University District,"Sunny, with a high near 64. North wind 2 to 8 mph."
Saint Jhn,4/23/2025,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 63. North wind 1 to 7 mph."
The Seen,4/23/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 63. North wind 2 to 8 mph."
The Wrecks,4/23/2025,The Showbox,Music,Downtown,"Sunny, with a high near 63. North wind 2 to 9 mph."
Transcend,4/23/2025,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 64. North northeast wind 2 to 7 mph."
Vauhini Vara,4/23/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Sunny, with a high near 63. North wind 1 to 7 mph."
Vibe Village,4/23/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 63. North wind 2 to 8 mph."
2025 Smash Benefit,4/24/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 72. North wind 2 to 6 mph."
AJ Lee and Blue Summit,4/24/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 71. North wind 2 to 6 mph."
Deafheaven,4/24/2025,The Showbox,Music,Downtown,"Sunny, with a high near 71. North wind around 6 mph."
DNCR,4/24/2025,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 71. North wind around 6 mph."
Jerry’s Middle Finger,4/24/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 72. North wind 2 to 6 mph."
Katherine Van Bebber,4/24/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 72. North wind 2 to 6 mph."
Laura Jane Grace and The Mississippi Medicals,4/24/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 70. North wind 3 to 7 mph."
Lewerentz Divine Darkness Film Screening,4/24/2025,National Nordic Museum,Museums,Fremont / Ballard,"Sunny, with a high near 74. North wind 2 to 6 mph."
Nicholas Krolak,4/24/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 72. North wind 2 to 6 mph."
Tarik Abouzied,4/24/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 70. North wind 3 to 7 mph."
The Young Fresh Fellows with The Tripwires,4/24/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 73. North wind 1 to 6 mph."
Warren Haynes Band,4/24/2025,The Neptune Theatre,Music,University District,"Sunny, with a high near 71. North wind around 6 mph."
Bug Hunter and The Narcissist Cookbook,4/25/2025,High Dive,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 60. Chance of precipitation is 50%."
Durand Bernarr,4/25/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 60. Chance of precipitation is 50%."
Ha*Ash,4/25/2025,The Moore Theatre,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 60. Chance of precipitation is 50%."
Mogwai,4/25/2025,The Showbox,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 60. Chance of precipitation is 50%."
"Seattle Cabaret Festival Opening Night: Arnaldo!, The Love Markets & More!",4/25/2025,The Triple Door,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 61. Chance of precipitation is 50%."
Smino,4/25/2025,Showbox SoDo,Music,Pioneer Square,"A chance of rain. Mostly cloudy, with a high near 59. Chance of precipitation is 50%."
Talib Kweli,4/25/2025,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 59. Chance of precipitation is 50%."
The Young Fresh Fellows with Girl Trouble,4/25/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 61. Chance of precipitation is 50%."
Wonder Women of Country,4/25/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 60. Chance of precipitation is 50%."
Austin Millz,4/26/2025,The Showbox,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 56."
Dawes,4/26/2025,The Neptune Theatre,Music,University District,"A chance of rain. Mostly cloudy, with a high near 54."
Dead Bars,4/26/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 55."
Fame on Fire,4/26/2025,El Corazon,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 56."
Flamy Grant: Hell or Highwater Tour,4/26/2025,The Royal Room,Music,South Seattle,"A chance of rain. Mostly cloudy, with a high near 56."
Liquid Stranger,4/26/2025,WaMu Theater,Music,Pioneer Square,"A chance of rain. Mostly cloudy, with a high near 55."
Magenta Wave,4/26/2025,High Dive,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 56."
Memphis May Fire,4/26/2025,The Crocodile,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 56."
Ollella: An Album Release Celebration,4/26/2025,Town Hall Seattle,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 56."
Poetry Corners LIVE,4/26/2025,Bainbridge Island Museum of Art,Museums,West,"A chance of rain. Mostly cloudy, with a high near 56."
The Cave Singers,4/26/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 56."
The Devil Wears Prada with ERRA,4/26/2025,Showbox SoDo,Music,Pioneer Square,"A chance of rain. Mostly cloudy, with a high near 55."
The Funk Hunters,4/26/2025,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 55."
Torin Frost and the Patterns of Saturn,4/26/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain. Mostly cloudy, with a high near 56."
Annie Eastwood,4/27/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A slight chance of rain before 5pm. Mostly cloudy, with a high near 56."
Big Dirt,4/27/2025,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain before 5pm. Mostly cloudy, with a high near 57."
Electric Circus,4/27/2025,The Royal Room,Music,South Seattle,"A slight chance of rain before 5pm. Mostly cloudy, with a high near 57."
Freddie & Kunal in Concert,4/27/2025,Marion Oliver McCaw Hall,Music,Queen Anne / Seattle Center,"A slight chance of rain before 5pm. Mostly cloudy, with a high near 57."
Sarah and the Safe Word,4/27/2025,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain before 5pm. Mostly cloudy, with a high near 57."
Seize Fate by the Throat,4/27/2025,Town Hall Seattle,Music,Downtown,"A slight chance of rain before 5pm. Mostly cloudy, with a high near 57."
Seize Fate by the Throat,4/27/2025,Town Hall Seattle,Music,Downtown,"A slight chance of rain before 5pm. Mostly cloudy, with a high near 56."
Soleado,4/27/2025,High Dive,Music,Fremont / Ballard,"A slight chance of rain before 5pm. Mostly cloudy, with a high near 57."
YHWH Nailgun,4/27/2025,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain before 5pm. Mostly cloudy, with a high near 58."
Ziwe’s America,4/27/2025,The Neptune Theatre,Theatre,University District,"A slight chance of rain before 5pm. Mostly cloudy, with a high near 57."
Global Rhythms: Trio Brasileiro,4/28/2025,Town Hall Seattle,Music,Downtown,"A slight chance of rain after 5pm. Partly sunny, with a high near 60."
jackie tulsa,4/28/2025,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain after 5pm. Partly sunny, with a high near 61."
John Splithoff,4/28/2025,Neumos,Music,Capitol Hill / Central District,"A slight chance of rain after 5pm. Partly sunny, with a high near 61."
Mereba,4/28/2025,The Showbox,Music,Downtown,"A slight chance of rain after 5pm. Partly sunny, with a high near 60."
Vanity Project,4/28/2025,High Dive,Music,Fremont / Ballard,"Partly sunny, with a high near 61."
