Name,Date,Location,Type,Region,Weather
Counterproductive,9/26/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 68. South wind 3 to 7 mph."
Dan Soder,9/26/2025,The Moore Theatre,Music,Downtown,"Partly cloudy. Low around 51, with temperatures rising to around 53 overnight. South southeast wind around 5 mph."
Joe Dolce,9/26/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 68. South wind 3 to 7 mph."
Birdtalker,9/27/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 74. South wind around 5 mph."
Carlos Cascante and Tumbao,9/27/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 74. South wind around 5 mph."
Crack Sabbath,9/27/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 72. South wind around 5 mph."
Kathleen Madigan,9/27/2025,The Moore Theatre,Music,Downtown,"Partly sunny, with a high near 73. South wind around 5 mph."
Sol De Noche – Argentine Tango Concert,9/27/2025,Fountainhead Gallery,Music,Queen Anne / Seattle Center,"Partly sunny, with a high near 74. South southwest wind around 5 mph."
Global Rhythms: Kiki Valera,9/28/2025,Town Hall Seattle,Music,Downtown,"A chance of rain after 11am. Mostly cloudy, with a high near 71. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
No Repro,9/28/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain after 11am. Mostly cloudy, with a high near 71. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
A Jewish New Year Celebration,9/29/2025,The Royal Room,Music,South Seattle,"Rain. Mostly cloudy, with a high near 65."
J Carmichael,9/29/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 66."
La Luz – A Social Gathering,9/29/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Mostly cloudy, with a high near 66."
Nilanjana Dasgupta with Paula Boggs,9/29/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Mostly cloudy, with a high near 65."
Joe Doria Presents,9/30/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain likely. Partly sunny, with a high near 69."
Blowout Heavies Brass Band,10/1/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain likely. Mostly cloudy, with a high near 62."
Masters of Hawaiian Music,10/1/2025,The Triple Door,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 63."
Celestrial Navigation,10/2/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain likely. Mostly cloudy, with a high near 63."
Jellyfish’s Spilt Milk Live,10/2/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 64."
Marmalade,10/2/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain likely. Mostly cloudy, with a high near 63."
