Name,Date,Location,Type,Region,Weather
Abby Jimenez,4/3/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 56. West southwest wind around 5 mph."
Alla Xul Elu,4/3/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 57. East northeast wind 1 to 5 mph."
An Evening with Ian Jones with Brihana Jua,4/3/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 56. West southwest wind 1 to 6 mph."
Ari Shaffir,4/3/2025,The Moore Theatre,Theatre,Downtown,"Mostly sunny, with a high near 56. Northwest wind 1 to 5 mph."
Bewitcher,4/3/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 56. Northwest wind 1 to 5 mph."
Celestial Navigation,4/3/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 55. West wind 1 to 6 mph."
Flor De Toloache,4/3/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 56. West southwest wind around 5 mph."
Laurel,4/3/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 56. Northwest wind 1 to 5 mph."
Living Voices: Fly for Freedom,4/3/2025,Museum of History & Industry,Museums,Queen Anne / Seattle Center,"Mostly sunny, with a high near 56. West southwest wind 1 to 6 mph."
Matt Andersen,4/3/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 54. West wind 2 to 6 mph."
Matthew Logan Vasquez,4/3/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 56. West wind 2 to 6 mph."
Wax Tailor,4/3/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 56. West southwest wind 1 to 6 mph."
BEAK>,4/4/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 65. North wind around 3 mph."
Boar Spear,4/4/2025,Slim's Last Chance,Music,South Seattle,"Sunny, with a high near 64. North wind 1 to 5 mph."
Capstan,4/4/2025,El Corazon,Music,Downtown,"Sunny, with a high near 64. North northeast wind around 3 mph."
