Name,Date,Location,Type,Region,Weather
Armchair Boogie,11/6/2024,High Dive,Music,Fremont / Ballard,"Mostly cloudy, with a low around 41. East southeast wind around 3 mph."
Citizens,11/6/2024,The Crocodile,Music,Downtown,"Mostly cloudy. Low around 41, with temperatures rising to around 43 overnight. East southeast wind around 2 mph."
Danny Go,11/6/2024,WaMu Theater,Theatre,Pioneer Square,"Mostly cloudy. Low around 39, with temperatures rising to around 41 overnight. East wind around 2 mph."
Dehd,11/6/2024,The Neptune Theatre,Music,University District,"Mostly cloudy, with a low around 40. South southeast wind around 2 mph."
Jazz Underground,11/6/2024,The Royal Room,Music,South Seattle,"Mostly cloudy. Low around 40, with temperatures rising to around 42 overnight. East wind around 2 mph."
Justin Nozuka,11/6/2024,Neumos,Music,Capitol Hill / Central District,"Mostly cloudy. Low around 41, with temperatures rising to around 43 overnight. Southeast wind around 3 mph."
Monsterwatch,11/6/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy. Low around 40, with temperatures rising to around 42 overnight. East southeast wind around 3 mph."
Willie Watson,11/6/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly cloudy. Low around 40, with temperatures rising to around 42 overnight. East wind around 2 mph."
BUNT.,11/7/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 57. Southeast wind around 5 mph."
Candlelight Concert,11/7/2024,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 55. Southeast wind around 5 mph."
Ceschi Ramos,11/7/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 57. Southeast wind around 5 mph."
Dza Kilung Rinpoche,11/7/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 57. Southeast wind around 6 mph."
Jeffrey Foucault,11/7/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 58. East southeast wind around 5 mph."
Max Fosh,11/7/2024,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 57. East southeast wind around 5 mph."
Pete Droge,11/7/2024,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 57. Southeast wind around 5 mph."
Trust on the Ballot,11/7/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 57. Southeast wind around 5 mph."
Carson Ellis with Jon Mooallem,11/8/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 58. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Coool Babies,11/8/2024,Town Hall Seattle,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 58. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Craig Shoemaker,11/8/2024,The Triple Door,Theatre,Downtown,"Rain likely. Mostly cloudy, with a high near 58. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Dayglow,11/8/2024,The Moore Theatre,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 56. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Hooveriii,11/8/2024,High Dive,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 58. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Landon Conrath,11/8/2024,Barboza,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 59. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Marc Broussard,11/8/2024,The Neptune Theatre,Music,University District,"Rain likely. Mostly cloudy, with a high near 59. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Tim McBride and The Divide,11/8/2024,Slim's Last Chance,Music,South Seattle,"Rain likely. Mostly cloudy, with a high near 57. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Artists in Conversation: Fischersund Art Collective,11/9/2024,National Nordic Museum,Museums,Fremont / Ballard,"Rain. Cloudy, with a high near 56."
Dusty Slay,11/9/2024,The Neptune Theatre,Theatre,University District,"Rain. Cloudy, with a high near 54."
Festal: Seattle Hmong New Year,11/9/2024,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Rain. Cloudy, with a high near 55."
Flamingos in the Tree,11/9/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 55."
Kasbo,11/9/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 55."
Scott H Biram,11/9/2024,Slim's Last Chance,Music,South Seattle,"Rain. Cloudy, with a high near 53."
Silverio,11/9/2024,High Dive,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 54."
2024 Seattle Slack Key Festival,11/10/2024,Town Hall Seattle,Music,Downtown,"Rain. Cloudy, with a high near 53."
American Aquarium,11/10/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53."
Divas of Soul,11/10/2024,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 51."
Krizz Kaliko and Dizzy Wright,11/10/2024,High Dive,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 53."
Nico Vega,11/10/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53."
