Name,Date,Location,Type,Region,Weather
Arooj Aftab – Night Reign Tour,1/21/2025,The Crocodile,Music,Downtown,"Mostly clear, with a low around 31. South southeast wind around 2 mph."
Juan Williams with Marcus Harrison Green,1/21/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly clear, with a low around 31. South southeast wind around 2 mph."
Kay Smith-Blum and Joshua Frank,1/21/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly clear, with a low around 31. South southeast wind around 2 mph."
Lutalo,1/21/2025,Barboza,Music,Capitol Hill / Central District,"Mostly clear, with a low around 32. South southeast wind around 2 mph."
Caifanes,1/22/2025,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 43. North northeast wind around 5 mph."
FCON,1/22/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 43. North northeast wind around 5 mph."
Futurebirds,1/22/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 43. North northeast wind around 5 mph."
Jamie Miller,1/22/2025,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 43. North northeast wind 2 to 6 mph."
Mantra,1/22/2025,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 43. North northeast wind around 5 mph."
Martha Gonzalez,1/22/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 44. North northeast wind 2 to 6 mph."
Ashley Stoyanov,1/23/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain after 4pm. Partly sunny, with a high near 45. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Ben Bruce Album Release Party,1/23/2025,The Royal Room,Music,South Seattle,"A chance of rain after 4pm. Partly sunny, with a high near 44. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Black Dogs,1/23/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain after 4pm. Partly sunny, with a high near 45. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Fearlessly Different,1/23/2025,Bainbridge Island Museum of Art,Readings & Lectures,West,"A chance of rain after 4pm. Partly sunny, with a high near 44. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Nathan Nzanga,1/23/2025,High Dive,Music,Fremont / Ballard,"A chance of rain after 4pm. Partly sunny, with a high near 44. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Percival Everett,1/23/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain after 4pm. Partly sunny, with a high near 44. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Steve Wynn,1/23/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain after 4pm. Partly sunny, with a high near 44. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Almost Yours,1/24/2025,Fremont Abbey Arts Center,Theatre,Fremont / Ballard,"A slight chance of rain before 10am. Partly sunny, with a high near 43."
Apashe – Antagonist 2.0 Tour,1/24/2025,WaMu Theater,Music,Pioneer Square,"A slight chance of rain before 10am. Partly sunny, with a high near 42."
Ayo Dot and The Uppercuts,1/24/2025,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain before 10am. Partly sunny, with a high near 42."
AZN GLO,1/24/2025,Neumos,Music,Capitol Hill / Central District,"A slight chance of rain before 10am. Partly sunny, with a high near 44."
Bright Eyes,1/24/2025,The Paramount Theatre,Music,Downtown,"A slight chance of rain before 10am. Partly sunny, with a high near 43."
Dogs in a Pile,1/24/2025,Nectar Lounge,Music,Fremont / Ballard,"A slight chance of rain before 10am. Partly sunny, with a high near 43."
Dungeons and Drag Queens,1/24/2025,The Crocodile,Theatre,Downtown,"A slight chance of rain before 10am. Partly sunny, with a high near 42."
Gangstagrass,1/24/2025,Town Hall Seattle,Music,Downtown,"A slight chance of rain before 10am. Partly sunny, with a high near 42."
Harbingers: Timothy Heaphy,1/24/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A slight chance of rain before 10am. Partly sunny, with a high near 43."
Houndmouth,1/24/2025,The Neptune Theatre,Music,University District,"A slight chance of rain before 10am. Partly sunny, with a high near 43."
Joe Casalini Trio,1/24/2025,The Royal Room,Music,South Seattle,"A slight chance of rain before 10am. Partly sunny, with a high near 42."
Mustard Plug,1/24/2025,El Corazon,Music,Downtown,"A slight chance of rain before 10am. Partly sunny, with a high near 43."
Shook Twins and Glitterfox,1/24/2025,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain before 10am. Partly sunny, with a high near 43."
Victor Andy Castillo: El abogado de la Salsa,1/24/2025,The Royal Room,Music,South Seattle,"A slight chance of rain before 10am. Partly sunny, with a high near 43."
By the Furnace: Hot Shop Experience – Snowmen,1/25/2025,Museum of Glass,Museums,South,"Sunny, with a high near 43."
Foster The People,1/25/2025,The Paramount Theatre,Music,Downtown,"Sunny, with a high near 42."
Mary Ocher,1/25/2025,Fremont Abbey Arts Center,Music,Fremont / Ballard,"Sunny, with a high near 43."
The Sounds of Primitive Magic – Orff’s Carmina Burana,1/25/2025,Benaroya Hall,Music,Downtown,"Sunny, with a high near 43."
Tony Fulgham,1/25/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 43."
Annie Eastwood,1/26/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 42."
Auburn Symphony: Soulful Serenade,1/26/2025,Auburn Performing Arts Center,Music,South,"Sunny, with a high near 42."
Deft Lips,1/26/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 42."
Findings Night with Bailey Ambrose Heller,1/26/2025,Town Hall Seattle,Festivals & Special Events,Downtown,"Sunny, with a high near 42."
Sunbittern,1/26/2025,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 43."
Art From Ashes,1/27/2025,Benaroya Hall,Music,Downtown,"Mostly sunny, with a high near 44."
John Hatton,1/27/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 44."
Kill Dyll,1/27/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 44."
Silent Movie Mondays: The Gold Rush 1925,1/27/2025,The Paramount Theatre,Music,Downtown,"Mostly sunny, with a high near 44."
