Name,Date,Location,Type,Region,Weather
Alfred Banks,9/7/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain showers. Mostly cloudy, with a high near 73. South wind around 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
An Evening with Ondara,9/7/2025,The Crocodile,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 73. South wind around 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Festal: Live Aloha Hawaiian Cultural Festival,9/7/2025,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"A chance of rain showers. Mostly cloudy, with a high near 73. South wind 3 to 7 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Jill Andrews,9/7/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a low around 61. South wind 3 to 7 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Max Amini,9/7/2025,The Moore Theatre,Theatre,Downtown,"A chance of rain showers. Mostly cloudy, with a low around 61. South wind 3 to 7 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
"The Living Legacy of James W. Washington, Jr.",9/7/2025,Bainbridge Island Museum of Art,Museums,West,"A chance of rain showers. Mostly cloudy, with a high near 72. South wind 3 to 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
fromis_9,9/8/2025,Marion Oliver McCaw Hall,Music,Queen Anne / Seattle Center,"A chance of rain showers after 11am. Mostly cloudy, with a high near 73. West southwest wind 0 to 5 mph. Chance of precipitation is 30%."
W.I.T.C.H.,9/8/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers after 11am. Mostly cloudy, with a high near 73. West southwest wind 0 to 3 mph. Chance of precipitation is 30%."
Blessthefall,9/9/2025,The Crocodile,Music,Downtown,"Rain showers likely. Mostly cloudy, with a high near 69. South southwest wind around 3 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
JD Clayton – In Search Of Blue Skies,9/9/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain showers likely. Mostly cloudy, with a high near 68. South southwest wind around 3 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Joe Doria Presents,9/9/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain showers likely. Mostly cloudy, with a high near 68. Southwest wind around 3 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Sandy Mason,9/9/2025,The Royal Room,Music,South Seattle,"Rain showers likely. Mostly cloudy, with a high near 70. South southwest wind around 3 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Sierra Hull,9/9/2025,The Neptune Theatre,Music,University District,"Rain showers likely. Mostly cloudy, with a high near 67. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Hot Tuna,9/10/2025,The Neptune Theatre,Music,University District,"A chance of rain showers. Partly sunny, with a high near 70."
ORB,9/10/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers. Partly sunny, with a high near 72."
Orcutt,9/10/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers. Partly sunny, with a high near 71."
Teethe,9/10/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain showers. Partly sunny, with a high near 72."
The NYChillharmonic,9/10/2025,The Royal Room,Music,South Seattle,"A chance of rain showers. Partly sunny, with a high near 70."
X Ambassadors,9/10/2025,Showbox SoDo,Music,Pioneer Square,"A chance of rain showers. Partly sunny, with a high near 70."
Haunt,9/11/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain showers. Partly sunny, with a high near 73."
Mason Marcus Turner,9/11/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers. Partly sunny, with a high near 72."
NxWorries,9/11/2025,Showbox SoDo,Music,Pioneer Square,"A chance of rain showers. Partly sunny, with a high near 73."
2025 Babymonster – 1st World Tour,9/12/2025,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"A slight chance of rain showers. Partly sunny, with a high near 74."
A Conversation with R.F. Kuang,9/12/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain showers after 11am. Partly sunny, with a high near 73."
Jon Pardi with Kassi Ashton,9/12/2025,Washington State Fair Events Center,Music,South,"A chance of rain showers. Partly sunny, with a high near 72."
MOHAI Mercantile Literary Series: The Sound of Seattle,9/12/2025,Museum of History & Industry,Museums,Queen Anne / Seattle Center,"A chance of rain showers. Partly sunny, with a high near 72."
Viagra Boys,9/12/2025,Showbox SoDo,Music,Pioneer Square,"A chance of rain showers. Partly sunny, with a high near 72."
What’s Wrong,9/12/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain showers. Partly sunny, with a high near 74."
Black and Loud Fest,9/13/2025,The Crocodile,Music,Downtown,"A chance of rain showers. Partly sunny, with a high near 72."
Is This Real and Ed Roth Revue,9/13/2025,The Triple Door,Music,Downtown,"A chance of rain showers. Partly sunny, with a high near 74."
Journey to Justice Tour,9/13/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain showers. Partly sunny, with a high near 74."
Omni,9/13/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain showers. Partly sunny, with a high near 72."
