Name,Date,Location,Type,Region,Weather
Annie Eastwood,1/26/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly clear, with a low around 29. East northeast wind around 2 mph."
Auburn Symphony: Soulful Serenade,1/26/2025,Auburn Performing Arts Center,Music,South,"Clear. Low around 31, with temperatures rising to around 33 overnight. East northeast wind around 3 mph."
Deft Lips,1/26/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly clear. Low around 30, with temperatures rising to around 32 overnight. Northeast wind around 3 mph."
Findings Night with Bailey Ambrose Heller,1/26/2025,Town Hall Seattle,Festivals & Special Events,Downtown,"Clear. Low around 30, with temperatures rising to around 32 overnight. East northeast wind around 2 mph."
Sunbittern,1/26/2025,High Dive,Music,Fremont / Ballard,"Clear. Low around 32, with temperatures rising to around 34 overnight. East northeast wind around 3 mph."
Art From Ashes,1/27/2025,Benaroya Hall,Music,Downtown,"Sunny, with a high near 46. North wind around 6 mph."
John Hatton,1/27/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 46. North northeast wind around 5 mph."
Kill Dyll,1/27/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 46. North northeast wind 2 to 6 mph."
Silent Movie Mondays: The Gold Rush 1925,1/27/2025,The Paramount Theatre,Music,Downtown,"Sunny, with a high near 46. North wind around 6 mph."
A Songwriter Circle,1/28/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 45."
Asim Azhar,1/28/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 45."
Big Tooth,1/28/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 46."
An Evening with Steve Poltz,1/29/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 46."
Big Kitty,1/29/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 47."
Bryce Vine,1/29/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 46."
New Lore,1/29/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 47."
Queering Talks,1/29/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 47."
Candlelight Concert,1/30/2025,Town Hall Seattle,Music,Downtown,"Rain likely after 10am. Mostly cloudy, with a high near 46."
Catching Flies,1/30/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain likely after 10am. Mostly cloudy, with a high near 47."
Judge John Hodgman,1/30/2025,The Neptune Theatre,Theatre,University District,"Rain likely after 10am. Mostly cloudy, with a high near 46."
Lou Deezi,1/30/2025,The Crocodile,Music,Downtown,"Rain likely after 10am. Mostly cloudy, with a high near 47."
Mary Eliza,1/30/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain likely after 10am. Mostly cloudy, with a high near 46."
Max McNown,1/30/2025,Neumos,Music,Capitol Hill / Central District,"Rain likely after 10am. Mostly cloudy, with a high near 47."
Music From The Sole,1/30/2025,The Moore Theatre,Music,Downtown,"Rain likely after 10am. Mostly cloudy, with a high near 45."
The Low Lonesome Sound,1/30/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain likely after 10am. Mostly cloudy, with a high near 46."
YellaCatt,1/30/2025,High Dive,Music,Fremont / Ballard,"Rain likely after 10am. Mostly cloudy, with a high near 46."
AMTRAC,1/31/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 46."
Blowout Heavies Brass Band Jam,1/31/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy, with a high near 45."
Dopethrone,1/31/2025,El Corazon,Music,Downtown,"Rain. Cloudy, with a high near 45."
Emanuel Brown,1/31/2025,High Dive,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 46."
Five Iron Frenzy,1/31/2025,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 46."
Kodo One Earth Tour: Warabe,1/31/2025,Meany Center for the Performing Arts,Music,University District,"Rain. Cloudy, with a high near 46."
Max McNown,1/31/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 46."
Ani DiFranco,2/1/2025,The Moore Theatre,Music,Downtown,"Rain. Mostly cloudy, with a high near 43."
BeatleConcert,2/1/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain and snow. Mostly cloudy, with a high near 42."
ETANA,2/1/2025,High Dive,Music,Fremont / Ballard,"Rain and snow. Mostly cloudy, with a high near 43."
Jose “Juicy” Gonzales Trio,2/1/2025,The Royal Room,Music,South Seattle,"Rain. Mostly cloudy, with a high near 43."
moe.,2/1/2025,The Neptune Theatre,Music,University District,"Rain. Mostly cloudy, with a high near 43."
