Name,Date,Location,Type,Region,Weather
An Evening with Jennifer Knapp,10/23/2025,The Royal Room,Music,South Seattle,"A chance of rain. Mostly cloudy, with a high near 63. South wind around 8 mph. Chance of precipitation is 20%."
Gilbert & Sullivan Songbook,10/23/2025,Opera Center,Music,Queen Anne / Seattle Center,"A chance of rain. Mostly cloudy. Low around 52, with temperatures rising to around 54 overnight. South southeast wind around 7 mph. Chance of precipitation is 40%."
Leonid & Friends,10/23/2025,The Moore Theatre,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 63. South wind around 8 mph. Chance of precipitation is 20%."
Magdalene Ho,10/23/2025,Town Hall Seattle,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 63. South wind around 8 mph. Chance of precipitation is 20%."
Noga Erez,10/23/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 62. South wind around 12 mph. Chance of precipitation is 20%."
The Steel Wheels,10/23/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 63. South wind around 8 mph. Chance of precipitation is 20%."
Thomas Marriott,10/23/2025,Town Hall Seattle,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 63. South wind around 8 mph. Chance of precipitation is 20%."
Arooj Aftab,10/24/2025,Town Hall Seattle,Music,Downtown,"Rain. Cloudy. High near 58, with temperatures falling to around 54 in the afternoon. South wind 10 to 15 mph, with gusts as high as 24 mph. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
ATYYA,10/24/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain. Cloudy. High near 60, with temperatures falling to around 55 in the afternoon. South wind 9 to 13 mph, with gusts as high as 23 mph. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
Blonde Maze,10/24/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy. High near 59, with temperatures falling to around 54 in the afternoon. South wind 12 to 16 mph, with gusts as high as 24 mph. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
Buffalo Jones – Album release,10/24/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy. High near 61, with temperatures falling to around 56 in the afternoon. South wind around 10 mph, with gusts as high as 22 mph. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
Esther Povitsky,10/24/2025,The Neptune Theatre,Theatre,University District,"Rain. Cloudy. High near 61, with temperatures falling to around 56 in the afternoon. South wind around 12 mph, with gusts as high as 21 mph. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
Joe Casalini Trio,10/24/2025,The Royal Room,Music,South Seattle,"Rain. Cloudy. High near 61, with temperatures falling to around 56 in the afternoon. South wind around 12 mph, with gusts as high as 21 mph. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
Justified,10/24/2025,The Royal Room,Music,South Seattle,"Rain. Cloudy. High near 60, with temperatures falling to around 55 in the afternoon. South wind 9 to 13 mph, with gusts as high as 23 mph. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
Peter Sellars,10/24/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy. High near 59, with temperatures falling to around 55 in the afternoon. South wind 9 to 13 mph, with gusts as high as 23 mph. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
The Haunted House Tour,10/24/2025,El Corazon,Music,Downtown,"Rain. Cloudy. High near 60, with temperatures falling to around 55 in the afternoon. South wind 9 to 13 mph, with gusts as high as 23 mph. Chance of precipitation is 100%. New rainfall amounts between 1 and 2 inches possible."
Ari Abdul,10/25/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53. South southeast wind 13 to 21 mph, with gusts as high as 30 mph. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
BOOTS! Halloween à Go-Go,10/25/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 55. South southeast wind 10 to 16 mph, with gusts as high as 24 mph. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Destroyer: Dan’s Boogie Tour,10/25/2025,The Crocodile,Music,Downtown,"Rain. Cloudy, with a high near 56. South southeast wind 9 to 15 mph, with gusts as high as 23 mph. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Dustin Nickerson,10/25/2025,The Neptune Theatre,Theatre,University District,"Rain. Cloudy, with a high near 55. South southeast wind 9 to 16 mph, with gusts as high as 24 mph. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Element 115,10/25/2025,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 55. South southeast wind 10 to 16 mph, with gusts as high as 24 mph. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
The Mayhem Ball – Halloween Edition,10/25/2025,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53. South southeast wind 13 to 21 mph, with gusts as high as 30 mph. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Chase Wright,10/26/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 54."
Choir Choir Choir,10/26/2025,The Neptune Theatre,Music,University District,"Rain. Cloudy, with a high near 53."
The Caleb Klauder and Reeb Willms Country Band,10/26/2025,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 53."
Valiant,10/26/2025,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53."
Yearning,10/26/2025,Town Hall Seattle,Music,Downtown,"Rain. Cloudy, with a high near 53."
Kris Davis Trio,10/27/2025,Town Hall Seattle,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 54."
Destin Conrad,10/28/2025,The Neptune Theatre,Music,University District,"Rain likely. Partly sunny, with a high near 52."
Don Piano,10/28/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 54."
South Arcade,10/28/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 54."
Therese Huston with Katy Sewall,10/28/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain. Partly sunny, with a high near 54."
D Smoke,10/29/2025,Neumos,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 57."
Frost Children,10/29/2025,Barboza,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 57."
Reel Songs – The SIFF Episodes,10/29/2025,The Royal Room,Music,South Seattle,"Rain likely. Mostly cloudy, with a high near 55."
