Name,Date,Location,Type,Region,Weather
206 Ribshack Orchestra,8/31/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 84. North wind 3 to 7 mph."
311: Unity Tour,8/31/2024,Marymoor Park,Music,Bellevue / Eastside,"Sunny, with a high near 81. North wind 6 to 10 mph."
Bastardane,8/31/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 78. North wind 6 to 10 mph."
Blackheart Honeymoon,8/31/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 82. North wind 3 to 8 mph."
Blistered Earth and Disposable Zeros,8/31/2024,The Neptune Theatre,Music,University District,"Sunny, with a high near 80. North wind 6 to 10 mph."
Creeping Time,8/31/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 82. North wind 5 to 9 mph."
Glass Spells,8/31/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 81. North wind 6 to 10 mph."
Jelly Roll,8/31/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Sunny, with a high near 80. North wind 5 to 9 mph."
Riot V,8/31/2024,El Corazon,Music,Downtown,"Sunny, with a high near 77. North wind 7 to 12 mph."
Swavy,8/31/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 79. North wind 6 to 15 mph."
The Sound of Music Sing-A-Long,8/31/2024,The Paramount Theatre,Music,Downtown,"Sunny, with a high near 81. North wind 6 to 10 mph."
Where’s the Love?,8/31/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 80. North wind 5 to 9 mph."
Have a Nice Life,9/1/2024,The Showbox,Music,Downtown,"Mostly sunny. High near 81, with temperatures falling to around 79 in the afternoon. North northwest wind 2 to 9 mph."
Lychee,9/1/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 82. North northwest wind 2 to 8 mph."
Pastel Fest,9/1/2024,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 79. North northwest wind 2 to 9 mph."
RCA and The Radicals,9/1/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny. High near 81, with temperatures falling to around 79 in the afternoon. North northwest wind 2 to 8 mph."
Red Dress,9/1/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny. High near 81, with temperatures falling to around 79 in the afternoon. North northwest wind 2 to 8 mph."
Pegboy,9/2/2024,El Corazon,Music,Downtown,"Partly sunny, with a high near 71. South southwest wind around 8 mph."
Steamroller,9/2/2024,High Dive,Music,Fremont / Ballard,"Partly sunny, with a high near 74. Southwest wind around 7 mph."
Artists At the Center: VCBynum Arts and Education,9/3/2024,Seattle Center Armory,Dance,Queen Anne / Seattle Center,"Partly sunny, with a high near 72."
Boy & Bear,9/3/2024,The Crocodile,Music,Downtown,"Partly sunny, with a high near 73."
Calling All Captains,9/3/2024,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 72."
"Chicago and Earth, Wind & Fire,",9/3/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Partly sunny, with a high near 72."
Mk.gee,9/3/2024,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 72."
PeelingFlesh,9/3/2024,El Corazon,Music,Downtown,"Partly sunny, with a high near 73."
The 350’s,9/3/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 72."
Def Leppard & Journey,9/4/2024,T-Mobile Park,Music,Pioneer Square,"Sunny, with a high near 75."
Devil’s Advocate,9/4/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 72."
Ice Cream Cult,9/4/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 73."
Jesus Adrian Romero,9/4/2024,The Moore Theatre,Music,Downtown,"Sunny, with a high near 74."
Soft Self Portraits,9/4/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 75."
Blowout Heavies Brass Band Jam,9/5/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 81."
Gilligan Moss,9/5/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 83."
Great Women of Folk and Country,9/5/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 78."
Greta Matassa’s Birthday Party,9/5/2024,The Triple Door,Music,Downtown,"Sunny, with a high near 78."
Joeyy,9/5/2024,The Showbox,Music,Downtown,"Sunny, with a high near 80."
Love So Deep,9/5/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 80."
Marmalade,9/5/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 78."
Natalia Jimenez,9/5/2024,The Moore Theatre,Music,Downtown,"Sunny, with a high near 80."
Nerd Halen,9/5/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 78."
Nightmares On Wax,9/5/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 82."
Oteil and Friends,9/5/2024,The Neptune Theatre,Music,University District,"Sunny, with a high near 81."
Rusholme Ruffians,9/5/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 78."
The Gemini Affair,9/5/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 78."
The Magic Beans,9/5/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 78."
After Party: Warren Dunes,9/6/2024,Bainbridge Island Museum of Art,Music,West,"Mostly sunny, with a high near 75."
Burlesque at the Tractor,9/6/2024,Tractor Tavern,Theatre,Fremont / Ballard,"Mostly sunny, with a high near 76."
DAMAG3,9/6/2024,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 75."
Dead On A Sunday,9/6/2024,El Corazon,Music,Downtown,"Mostly sunny, with a high near 77."
Eugene Mirman,9/6/2024,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 76."
Extra Thinck,9/6/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 76."
Future and Metro Boomin,9/6/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Mostly sunny, with a high near 76."
HE$H,9/6/2024,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 76."
Osees,9/6/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 74."
Streetlight Manifesto,9/6/2024,The Paramount Theatre,Music,Downtown,"Mostly sunny, with a high near 74."
Sweet Dreams,9/6/2024,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 76."
The Softies,9/6/2024,Fremont Abbey Arts Center,Music,Fremont / Ballard,"Mostly sunny, with a high near 74."
