Name,Date,Location,Type,Region,Weather
Hope Tala,4/9/2025,Neumos,Music,Capitol Hill / Central District,"Partly sunny, with a high near 59. South wind around 5 mph."
Hot Rod,4/9/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 59. South wind around 5 mph."
Alyssa Edwards,4/10/2025,The Moore Theatre,Theatre,Downtown,"Rain likely after 11am. Mostly cloudy, with a high near 64. Chance of precipitation is 70%."
Dave Bryant Harmolodic League,4/10/2025,The Royal Room,Music,South Seattle,"Rain likely after 11am. Mostly cloudy, with a high near 63. Chance of precipitation is 70%."
Old 97’s,4/10/2025,The Crocodile,Music,Downtown,"Rain likely after 11am. Mostly cloudy, with a high near 63. Chance of precipitation is 70%."
Dan Carlin,4/11/2025,The Moore Theatre,Music,Downtown,"A chance of rain showers. Partly sunny, with a high near 56."
Glass Cannon Live,4/11/2025,The Neptune Theatre,Theatre,University District,"A chance of rain showers. Partly sunny, with a high near 57."
Joe Pug,4/11/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers. Partly sunny, with a high near 57."
Juvenile,4/11/2025,The Crocodile,Music,Downtown,"A chance of rain showers. Partly sunny, with a high near 56."
Slum Village,4/11/2025,High Dive,Music,Fremont / Ballard,"A chance of rain showers. Partly sunny, with a high near 56."
Buckcherry,4/12/2025,El Corazon,Music,Downtown,"A chance of rain showers. Partly sunny, with a high near 54."
Rosegarden Funeral Party,4/12/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain showers. Partly sunny, with a high near 54."
Sullivan King,4/12/2025,WaMu Theater,Music,Pioneer Square,"A chance of rain showers. Partly sunny, with a high near 54."
Dom Kennedy,4/13/2025,The Neptune Theatre,Music,University District,"Partly sunny, with a high near 57."
Hiromi’s Sonicwonder,4/13/2025,The Moore Theatre,Music,Downtown,"Partly sunny, with a high near 58."
Ross Cooper,4/13/2025,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 58."
