Name,Date,Location,Type,Region,Weather
Chad and JT,5/27/2024,The Crocodile,Theatre,Downtown,"Mostly cloudy, with a high near 67. South wind around 8 mph."
Goodbye Viking,5/27/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy. High near 68, with temperatures falling to around 66 in the afternoon. South southwest wind around 6 mph."
La Luz,5/27/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly cloudy. High near 68, with temperatures falling to around 66 in the afternoon. South southwest wind around 6 mph."
Avi Kaplan,5/28/2024,The Crocodile,Music,Downtown,"Rain. Cloudy. High near 59, with temperatures falling to around 57 in the afternoon. South wind 2 to 9 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Big Tooth,5/28/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy. High near 59, with temperatures falling to around 57 in the afternoon. South wind 2 to 9 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Holly Humberstone,5/28/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy. High near 59, with temperatures falling to around 57 in the afternoon. South wind 2 to 9 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Nora Kenworthy,5/28/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy. High near 59, with temperatures falling to around 57 in the afternoon. South wind 2 to 10 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Vanished,5/28/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy. High near 58, with temperatures falling to around 56 in the afternoon. South wind 3 to 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Beverly Crusher,5/29/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain showers likely before 11am, then showers and thunderstorms likely. Mostly cloudy, with a high near 59. South southwest wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Cloud Nothings,5/29/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain showers likely before 11am, then showers and thunderstorms likely. Mostly cloudy, with a high near 59. Southwest wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Hanabie,5/29/2024,The Crocodile,Music,Downtown,"Rain showers likely before 11am, then showers and thunderstorms likely. Mostly cloudy, with a high near 57. Southwest wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
