Name,Date,Location,Type,Region,Weather
(hed)p.e,1/12/2025,Funhouse,Music,Capitol Hill / Central District,"Patchy fog. Mostly cloudy, with a low around 39. West northwest wind around 5 mph."
13 Til Midnight The Taylor Swift Tribute Band,1/12/2025,The Royal Room,Music,South Seattle,"Patchy fog. Mostly cloudy, with a low around 39. West northwest wind around 5 mph."
13 Til Midnight The Taylor Swift Tribute Band: Late Show,1/12/2025,The Royal Room,Music,South Seattle,"Patchy fog. Mostly cloudy, with a low around 39. West southwest wind around 5 mph."
Heels to the Hardwood,1/12/2025,Tractor Tavern,Music,Fremont / Ballard,"Patchy fog. Mostly cloudy, with a low around 39. West wind around 5 mph."
Erika Crichton with Rebecca Crichton,1/13/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly cloudy, with a high near 42. East northeast wind around 2 mph."
Lily Talmers,1/13/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 43. East northeast wind around 2 mph."
Cady Coleman with Steve Broback,1/14/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Partly sunny, with a high near 43."
Hayward Sun and Your Jack,1/14/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 45."
Hindley Street Country Club,1/14/2025,The Moore Theatre,Music,Downtown,"Partly sunny, with a high near 45."
Pearl Django,1/14/2025,Dimitriou's Jazz Alley,Music,Downtown,"Partly sunny, with a high near 45."
After Middle Fork: More Rebellious Revelations from John Grade,1/15/2025,Seattle Art Museum,Museums,Downtown,"Mostly sunny, with a high near 46."
Ben Barnes,1/15/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 46."
CULPRITS,1/15/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 45."
Haystack Slim and The Broken Arrow,1/15/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 46."
Megan Ming Francis,1/15/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 46."
Megan Tady with Tara Conklin,1/15/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 46."
Piano Starts Here: The Music of Nina Simone and Dorothy Donegan,1/15/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 46."
Wax Lips,1/15/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 46."
Amelia Day and The Cloves,1/16/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 45."
Bad Bad Hats,1/16/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 45."
Big Brass Extravaganza #11,1/16/2025,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 45."
Eli Howard and The Greater Good,1/16/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 45."
Joseph Pennell and Cole Scheifele,1/16/2025,The Royal Room,Music,South Seattle,"A chance of rain. Partly sunny, with a high near 45."
Mia Day,1/16/2025,High Dive,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 45."
Standish and Co.,1/16/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 45."
Alan Sparhawk’s The White Roses Tour,1/17/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 44."
Blake Lewis & The Staxx Brothers Introduce Up West Fest,1/17/2025,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 43."
Cynthia Brothers with Tom Eykemans,1/17/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Partly sunny, with a high near 42."
Faux Flora: 10-Minute Chat with the Chief Curator,1/17/2025,National Nordic Museum,Museums,Fremont / Ballard,"Partly sunny, with a high near 42."
Faux Flora: Silent Disco,1/17/2025,National Nordic Museum,Museums,Fremont / Ballard,"Partly sunny, with a high near 43."
Grisha Goryachev,1/17/2025,Town Hall Seattle,Music,Downtown,"Partly sunny, with a high near 43."
Jersey,1/17/2025,Neumos,Music,Capitol Hill / Central District,"Partly sunny, with a high near 42."
Kali Zsa Zsa,1/17/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 43."
Mariee Siou,1/17/2025,Fremont Abbey Arts Center,Music,Fremont / Ballard,"Partly sunny, with a high near 44."
Artist Panel: Radiant Reflections,1/18/2025,Bainbridge Island Museum of Art,Readings & Lectures,West,"Mostly sunny, with a high near 42."
Chimestone and Medicine Hat,1/18/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 41."
Clinton Fearon,1/18/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 41."
Duran Duran and A Flock of Seagulls Tribute Night,1/18/2025,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 41."
Emery and The Almost,1/18/2025,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 41."
Glaive,1/18/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 41."
Heartbreak Cabaret,1/18/2025,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 42."
Killers of Kill Tony,1/18/2025,The Paramount Theatre,Theatre,Downtown,"Mostly sunny, with a high near 41."
Moving in Slow,1/18/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 42."
On A Winter’s Night Reunion Tour,1/18/2025,Benaroya Hall,Music,Downtown,"Mostly sunny, with a high near 41."
Rorschach Test,1/18/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 41."
The Staxx Brothers and Blake Lewis,1/18/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 41."
