Name,Date,Location,Type,Region,Weather
Covet,10/11/2025,The Crocodile,Music,Downtown,"A chance of rain. Mostly cloudy, with a low around 50. South wind around 7 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Crimewave,10/11/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a low around 51. South wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Winter,10/11/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 59. South southwest wind 7 to 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Bad Suns,10/12/2025,The Neptune Theatre,Music,University District,"Rain. Cloudy, with a high near 56. South southwest wind 5 to 9 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Christian McBride and Brad Mehldau,10/12/2025,Town Hall Seattle,Music,Downtown,"Rain. Cloudy, with a high near 55. South southwest wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Doom Gong,10/12/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 56. South southwest wind 5 to 9 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Fly By Midnight,10/12/2025,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 56. South southwest wind 5 to 9 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Marielle Kraft,10/12/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy. High near 57, with temperatures falling to around 54 in the afternoon. South southwest wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
NateWantsToBattle,10/12/2025,The Crocodile,Music,Downtown,"Rain. Cloudy. High near 57, with temperatures falling to around 54 in the afternoon. South southwest wind 7 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Robin Holcomb,10/12/2025,The Royal Room,Music,South Seattle,"Rain. Cloudy. High near 57, with temperatures falling to around 54 in the afternoon. South southwest wind 7 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Shelby Natasha,10/12/2025,The Royal Room,Music,South Seattle,"Rain. Cloudy. High near 55, with temperatures falling to around 53 in the afternoon. South southwest wind around 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Shiner,10/12/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 57. South southwest wind around 8 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Between The Buried And Me,10/13/2025,The Crocodile,Music,Downtown,"A slight chance of rain before 11am. Mostly sunny, with a high near 58. Chance of precipitation is 20%."
Durry,10/13/2025,Neumos,Music,Capitol Hill / Central District,"A slight chance of rain before 11am. Mostly sunny, with a high near 58. Chance of precipitation is 20%."
Wombo,10/13/2025,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain before 11am. Mostly sunny, with a high near 58. Chance of precipitation is 20%."
Balu Brigada,10/14/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 59."
Bilal,10/14/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 60."
Emily Baker-White,10/14/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 57."
Kendall Lujan,10/14/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 60."
Mating Ritual,10/14/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 58."
Signs of the Swarm,10/14/2025,El Corazon,Music,Downtown,"Sunny, with a high near 60."
The Paradise Drifters with The Wayside,10/14/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 60."
Ty Segall,10/14/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 58."
Valery Meladze,10/14/2025,The Moore Theatre,Music,Downtown,"Sunny, with a high near 57."
Chatham Rabbits,10/15/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 62."
Cr1tter,10/15/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 62."
Oliver Hazard and The Last Revel: Head West,10/15/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 62."
The Spice Box,10/15/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 61."
Glass Spells,10/16/2025,El Corazon,Music,Downtown,"A chance of rain after 11am. Partly sunny, with a high near 60."
In the Spirit of Right and Respectful Relations,10/16/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain after 11am. Partly sunny, with a high near 60."
Odetari,10/16/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain after 11am. Partly sunny, with a high near 60."
Frankie Cosmos,10/17/2025,The Crocodile,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 57."
Gibraltar,10/17/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 58."
IAMX,10/17/2025,El Corazon,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 59."
Thomas Marriott,10/17/2025,Town Hall Seattle,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 56."
