Name,Date,Location,Type,Region,Weather
Adelitas Way,6/11/2024,El Corazon,Music,Downtown,"Partly sunny. High near 68, with temperatures falling to around 63 in the afternoon. Southwest wind 10 to 17 mph, with gusts as high as 22 mph."
Ghostly Kisses,6/11/2024,Barboza,Music,Capitol Hill / Central District,"Partly sunny. High near 68, with temperatures falling to around 63 in the afternoon. Southwest wind 12 to 17 mph, with gusts as high as 23 mph."
Ollella and Sturtz,6/11/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny. High near 68, with temperatures falling to around 63 in the afternoon. Southwest wind 12 to 17 mph, with gusts as high as 23 mph."
Prismia,6/11/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny. High near 67, with temperatures falling to around 63 in the afternoon. South southwest wind 10 to 17 mph, with gusts as high as 23 mph."
Seattle Storm vs. Los Angeles Sparks,6/11/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Partly sunny. High near 66, with temperatures falling to around 62 in the afternoon. South southwest wind 8 to 20 mph, with gusts as high as 25 mph."
Shane Koyczan,6/11/2024,The Triple Door,Readings & Lectures,Downtown,"Partly sunny. High near 68, with temperatures falling to around 63 in the afternoon. Southwest wind 10 to 17 mph, with gusts as high as 22 mph."
The Art Of Deception,6/11/2024,Funhouse,Music,Capitol Hill / Central District,"Partly sunny. High near 68, with temperatures falling to around 63 in the afternoon. Southwest wind 10 to 17 mph, with gusts as high as 22 mph."
The Queer Medieval with Nicola Griffith,6/11/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Partly sunny. High near 66, with temperatures falling to around 62 in the afternoon. Southwest wind 13 to 17 mph, with gusts as high as 23 mph."
Three For Silver,6/11/2024,High Dive,Music,Fremont / Ballard,"Partly sunny. High near 69, with temperatures falling to around 65 in the afternoon. Southwest wind 10 to 16 mph, with gusts as high as 23 mph."
Volts Podcast Live Recording: Governor Jay Inslee,6/11/2024,The Royal Room,Readings & Lectures,South Seattle,"Partly sunny. High near 67, with temperatures falling to around 64 in the afternoon. Southwest wind 9 to 17 mph, with gusts as high as 23 mph."
Arrows in Action,6/12/2024,El Corazon,Music,Downtown,"Sunny, with a high near 66. North wind 6 to 10 mph."
Casey Neill and The Norway Rats,6/12/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 65. North northeast wind 7 to 12 mph."
Clothing Optional,6/12/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 66. North wind 6 to 9 mph."
GRLwood,6/12/2024,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 65. North wind 5 to 9 mph."
Hot Rod,6/12/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 65. North wind 5 to 9 mph."
Hurricane Dreamz,6/12/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 65. North wind 6 to 9 mph."
Pokey LaFarge,6/12/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 67. North wind around 8 mph."
Robot Sunsets,6/12/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 64. North wind 7 to 10 mph."
