Name,Date,Location,Type,Region,Weather
After,11/3/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Cloudy, with a low around 45. North wind around 6 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Arc Flash,11/3/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain. Cloudy, with a low around 45. North wind around 7 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Bands Don’t Cry,11/3/2025,Hidden Hall,Music,Fremont,"A chance of rain. Cloudy, with a low around 45. North wind around 7 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Lael Neale,11/3/2025,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain. Cloudy. Low around 46, with temperatures rising to around 48 overnight. North wind around 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Lukas Nelson – The American Romance Tour,11/3/2025,The Moore Theatre,Music,Downtown,"A chance of rain. Cloudy. Low around 45, with temperatures rising to around 47 overnight. North wind around 7 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Seattle Kraken vs. Chicago Blackhawks,11/3/2025,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A chance of rain. Cloudy. Low around 45, with temperatures rising to around 47 overnight. North wind around 6 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Victoria Rachel Runya Katz and Ava Wilder,11/3/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A slight chance of rain. Cloudy, with a low around 45. North wind around 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Yukiko Matsuyama and Koto Jazz,11/3/2025,The Royal Room,Music,South Seattle,"A slight chance of rain. Cloudy, with a low around 46. North wind around 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
A Conversation with Kamala Harris,11/4/2025,Benaroya Hall,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy, with a high near 55. East southeast wind around 5 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Dallas Burrow,11/4/2025,Funhouse,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 55. East southeast wind around 5 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Ed Yong,11/4/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy, with a high near 57. East southeast wind around 5 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Sofia Goodman Trio and Alex Dugdale,11/4/2025,The Royal Room,Music,South Seattle,"Rain likely. Mostly cloudy, with a high near 55. East wind around 5 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
The Faint,11/4/2025,The Showbox,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 55. East southeast wind around 5 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Thunder Jackson,11/4/2025,Barboza,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 55. East southeast wind around 5 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Ethan Regan,11/5/2025,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 58. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Las Cafeteras,11/5/2025,The Moore Theatre,Theatre,Downtown,"Rain. Cloudy, with a high near 59. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Lovejoy,11/5/2025,Showbox SoDo,Music,Pioneer Square,"Rain. Cloudy, with a high near 59. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Seattle Kraken vs. San Jose Sharks,11/5/2025,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain. Cloudy, with a high near 58. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Sir Chloe,11/5/2025,The Showbox,Music,Downtown,"Rain. Cloudy, with a high near 59. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
The War on Cars and CityNerd,11/5/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 59. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Triathalon,11/5/2025,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 57. Chance of precipitation is 100%. New rainfall amounts between a half and three quarters of an inch possible."
Vlad Holiday,11/5/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 59. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Antimxb,11/6/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 56."
Crobot,11/6/2025,El Corazon,Music,Downtown,"Rain. Cloudy, with a high near 57."
Midnight Til Morning,11/6/2025,The Showbox,Music,Downtown,"Rain. Cloudy, with a high near 57."
Petey USA,11/6/2025,The Moore Theatre,Music,Downtown,"Rain. Cloudy, with a high near 57."
Pixel Grip,11/6/2025,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 56."
Psychedelic Porn Crumpets,11/6/2025,Showbox SoDo,Music,Pioneer Square,"Rain. Cloudy, with a high near 57."
Psychedelic Salon: Psychedelics in Nature – The B-Sides,11/6/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 57."
Robert Deeble and One Small Orchestra – Akemi,11/6/2025,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 57."
Ruchika T. Malhotra with Ijeoma Oluo,11/6/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 56."
