Name,Date,Location,Type,Region,Weather
Amigo The Devil,11/25/2024,The Showbox,Music,Downtown,"Rain showers likely. Cloudy. Low around 44, with temperatures rising to around 46 overnight. East southeast wind around 3 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
King Diamond,11/25/2024,The Moore Theatre,Music,Downtown,"Rain showers likely. Cloudy, with a low around 43. East southeast wind around 3 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Latto,11/25/2024,WaMu Theater,Music,Pioneer Square,"Rain showers likely. Cloudy. Low around 42, with temperatures rising to around 44 overnight. East southeast wind around 5 mph. Chance of precipitation is 70%. New rainfall amounts between a tenth and quarter of an inch possible."
Square Dance – Evan Snoey and friends,11/25/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain showers likely. Cloudy, with a low around 43. East southeast wind around 3 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Aurora,11/26/2024,WaMu Theater,Music,Pioneer Square,"A slight chance of rain showers. Mostly cloudy, with a high near 48. West northwest wind around 2 mph. Chance of precipitation is 20%."
BEAT,11/26/2024,The Moore Theatre,Music,Downtown,"A slight chance of rain showers. Mostly cloudy, with a high near 48. West northwest wind around 2 mph. Chance of precipitation is 20%."
Better Lovers,11/26/2024,The Crocodile,Music,Downtown,"A slight chance of rain showers. Mostly cloudy, with a high near 48. West northwest wind around 2 mph. Chance of precipitation is 20%."
Celebrating 30 years of Henry Kapono’s Dukes,11/26/2024,The Triple Door,Music,Downtown,"A slight chance of rain showers. Mostly cloudy, with a high near 48. West northwest wind around 2 mph. Chance of precipitation is 20%."
G-Eazy,11/26/2024,Showbox SoDo,Music,Pioneer Square,"A chance of rain showers. Mostly cloudy, with a high near 47. West northwest wind around 3 mph. Chance of precipitation is 30%."
Interrupt The Loop,11/26/2024,Fremont Abbey Arts Center,Music,Fremont / Ballard,"A slight chance of rain showers. Mostly cloudy, with a high near 47. West northwest wind around 3 mph. Chance of precipitation is 20%."
Oly,11/26/2024,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain showers. Mostly cloudy, with a high near 48. West wind around 2 mph. Chance of precipitation is 20%."
Opera on Tap,11/26/2024,The Royal Room,Music,South Seattle,"A slight chance of rain showers. Mostly cloudy, with a high near 48. West northwest wind around 2 mph. Chance of precipitation is 20%."
The Ghost Inside,11/26/2024,The Showbox,Music,Downtown,"A slight chance of rain showers. Mostly cloudy, with a high near 48. West northwest wind around 2 mph. Chance of precipitation is 20%."
The Sense of an Ending – smARTfilms: Reel Reading,11/26/2024,Bainbridge Island Museum of Art,Museums,West,"A slight chance of rain showers. Mostly cloudy, with a high near 47. West northwest wind around 3 mph. Chance of precipitation is 20%."
4th Annual Amateur Night,11/27/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a high near 47. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Boza-Giving,11/27/2024,Barboza,Festivals & Special Events,Capitol Hill / Central District,"A chance of rain showers. Mostly cloudy, with a high near 47. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Champagne Drip,11/27/2024,The Neptune Theatre,Music,University District,"A chance of rain showers. Mostly cloudy, with a high near 47. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
