Name,Date,Location,Type,Region,Weather
Nick Biello Quintet,7/14/2025,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 73. North wind 5 to 8 mph."
Bamba Wassoulou Groove,7/15/2025,Hidden Hall,Music,Fremont / Ballard,"Sunny, with a high near 81. North northeast wind 5 to 12 mph."
Dancing Hearts,7/15/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 84. North wind 3 to 10 mph."
Foleada,7/15/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 84. North northeast wind 3 to 9 mph."
King Zaae,7/15/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 84. North northeast wind 3 to 10 mph."
Macy Gray – On How Life Is 25th Anniversary Tour,7/15/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 83. North northeast wind 2 to 9 mph."
The SoapGirls,7/15/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 82. North northeast wind 3 to 10 mph."
Dub Lounge International,7/16/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 90. North northwest wind 2 to 7 mph."
Ben Kweller,7/17/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 85."
Black Dogs,7/17/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 82."
Couch Queen,7/17/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 86."
The Residency | Spotlight at Waterfront Park,7/17/2025,Waterfront Park,Music,Downtown,"Sunny, with a high near 84."
Cameron Whitcomb,7/18/2025,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 83."
Chali 2na and The House of Vibe,7/18/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 84."
Clyde McGee,7/18/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 83."
Jesse Roper,7/18/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 84."
Parallel Points: Tarrah Krajnak and Rafael Soldi in Conversation,7/18/2025,Frye Art Museum,Museums,Capitol Hill / Central District,"Sunny, with a high near 81."
Adventures with Space Patches,7/19/2025,The Museum of Flight,Museums,South Seattle,"Mostly sunny, with a high near 79."
Couture and Cars Fashion Show,7/19/2025,LeMay - America's Car Museum,Museums,South,"Partly sunny, with a high near 77."
Denny Way,7/19/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 80."
Dragontail Peak,7/19/2025,Slim's Last Chance,Music,South Seattle,"Partly sunny, with a high near 76."
Jerry Seinfeld,7/19/2025,The Paramount Theatre,Theatre,Downtown,"Partly sunny, with a high near 79."
La Rebelion de Seattle,7/19/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 76."
LeRoy Bell and His Only Friends,7/19/2025,The Triple Door,Music,Downtown,"Partly sunny, with a high near 78."
Matte Blvck,7/19/2025,El Corazon,Music,Downtown,"Partly sunny, with a high near 76."
Bands Don’t Cry,7/20/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly sunny, with a high near 79."
Latin Mambo,7/20/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 76."
