Name,Date,Location,Type,Region,Weather
Cheryl Wheeler,2/11/2025,Fremont Abbey Arts Center,Music,Fremont / Ballard,"Clear. Low around 23, with temperatures rising to around 25 overnight. Wind chill values as low as 19. East northeast wind around 5 mph."
Chest Fever,2/11/2025,Tractor Tavern,Music,Fremont / Ballard,"Clear. Low around 25, with temperatures rising to around 28 overnight. Wind chill values as low as 22. Northeast wind around 6 mph."
Kat Edmonson,2/11/2025,The Triple Door,Music,Downtown,"Clear. Low around 23, with temperatures rising to around 25 overnight. Wind chill values as low as 19. East northeast wind around 5 mph."
Andrew Marlin Stringband,2/12/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 41. Wind chill values as low as 18. North northeast wind around 6 mph."
Audrey Tang,2/12/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 41. Wind chill values as low as 18. North northeast wind around 6 mph."
Unlearning with Lindsey T.H. Jackson,2/12/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 42. Wind chill values as low as 19. North wind 3 to 8 mph."
Aberdeen,2/13/2025,The Royal Room,Music,South Seattle,"A chance of snow after 10am. Partly sunny, with a high near 41. Chance of precipitation is 30%."
Candlelight Concert – Best of Metal,2/13/2025,Town Hall Seattle,Music,Downtown,"A chance of snow after 10am. Partly sunny, with a high near 41. Chance of precipitation is 30%."
Candlelight Concert – Tribute to Queen,2/13/2025,Town Hall Seattle,Music,Downtown,"A chance of snow after 10am. Partly sunny, with a high near 41. Chance of precipitation is 30%."
Crowdsource Choir: Songs of Soul,2/13/2025,Fremont Abbey Arts Center,Music,Fremont / Ballard,"A slight chance of snow between 10am and 1pm, then a chance of rain and snow. Partly sunny, with a high near 40. Chance of precipitation is 30%."
Henry Mansfield,2/13/2025,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of snow between 10am and 1pm, then a slight chance of rain and snow. Partly sunny, with a high near 42. Chance of precipitation is 20%."
What So Not,2/13/2025,The Neptune Theatre,Music,University District,"A chance of rain and snow after 10am. Partly sunny, with a high near 42. Chance of precipitation is 30%."
070 Shake,2/14/2025,Showbox SoDo,Music,Pioneer Square,"A chance of snow before 1pm, then a chance of rain. Partly sunny, with a high near 43. New snow accumulation of less than half an inch possible."
Blone Noble,2/14/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of snow before 1pm, then a chance of rain. Partly sunny, with a high near 43. New snow accumulation of less than half an inch possible."
Candlelight Concert – Valentine’s Day,2/14/2025,Town Hall Seattle,Music,Downtown,"A chance of snow before 1pm, then a chance of rain. Partly sunny, with a high near 42."
Clinton Fearon Acoustic Duo,2/14/2025,Fremont Abbey Arts Center,Music,Fremont / Ballard,"A chance of rain and snow. Partly sunny, with a high near 43."
Conrad Tao and Caleb Teicher,2/14/2025,Meany Center for the Performing Arts,Music,University District,"A chance of snow before 1pm, then a chance of rain. Partly sunny, with a high near 42."
Prom Date Mixtape: The Ultimate Live 80’s Tribute,2/14/2025,High Dive,Music,Fremont / Ballard,"A chance of snow before 1pm, then a chance of rain. Partly sunny, with a high near 42."
AU5 and Crystal Skies,2/15/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 43."
Caety Sagoian,2/15/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Mostly cloudy, with a high near 44."
DeVotchKa,2/15/2025,The Showbox,Music,Downtown,"Rain. Cloudy, with a high near 44."
Lotus – How To Dream In Color Tour,2/15/2025,The Neptune Theatre,Music,University District,"Rain. Mostly cloudy, with a high near 43."
Rittz,2/15/2025,El Corazon,Music,Downtown,"Rain. Mostly cloudy, with a high near 43."
Srivani Jade Ensemble,2/15/2025,Town Hall Seattle,Music,Downtown,"Rain. Mostly cloudy, with a high near 43."
Verispul,2/15/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 44."
A View of Earth From the Moon,2/16/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 46."
An Evening with Kelsey McKinney,2/16/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 47."
Turbulence and Burrita Burrona,2/16/2025,The Neptune Theatre,Theatre,University District,"Rain. Cloudy, with a high near 46."
Benjamin Clementine,2/17/2025,The Crocodile,Music,Downtown,"Rain. Cloudy, with a high near 49."
Olympia Jamgrass Collective,2/17/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 48."
Shoecraft,2/17/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 48."
