Name,Date,Location,Type,Region,Weather
Dr. Brady’s Oral Fixation Tour,8/15/2025,The Neptune Theatre,Theatre,University District,"Rain. Cloudy, with a low around 62. South wind around 10 mph. Chance of precipitation is 80%. New rainfall amounts between a quarter and half of an inch possible."
Israel’s Arcade,8/15/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy. High near 67, with temperatures falling to around 65 in the afternoon. South wind 10 to 20 mph, with gusts as high as 26 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Pike Place Market Foundation’s Sunset Supper,8/15/2025,Pike Place Market,Festivals & Special Events,Downtown,"Rain. Cloudy. Low around 61, with temperatures rising to around 63 overnight. South wind around 12 mph. Chance of precipitation is 80%. New rainfall amounts between a quarter and half of an inch possible."
The Whags,8/15/2025,Hidden Hall,Music,Fremont / Ballard,"Rain. Cloudy. High near 70, with temperatures falling to around 68 in the afternoon. South wind 10 to 15 mph, with gusts as high as 24 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Thee Eliam,8/15/2025,Slim's Last Chance,Music,South Seattle,"Rain. Cloudy. Low around 62, with temperatures rising to around 64 overnight. South wind around 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Tropidelic,8/15/2025,The Crocodile,Music,Downtown,"Rain. Cloudy. Low around 62, with temperatures rising to around 64 overnight. South wind around 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Alabama Shakes,8/16/2025,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"A chance of rain showers. Partly sunny, with a high near 75. South southwest wind around 9 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Femi Kuti and The Positive Force,8/16/2025,The Neptune Theatre,Music,University District,"A chance of rain showers. Partly sunny, with a high near 72. South southwest wind around 10 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Lamont Landers,8/16/2025,Hidden Hall,Music,Fremont / Ballard,"A chance of rain showers. Partly sunny, with a high near 73. South southwest wind around 12 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Lizzy and the Triggermen,8/16/2025,The Triple Door,Music,Downtown,"A chance of rain showers. Partly sunny, with a high near 74. South southwest wind around 10 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Pedro The Lion,8/16/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain showers. Partly sunny, with a high near 74. South southwest wind around 10 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Rocco – The Smoking Gun Tour,8/16/2025,The Crocodile,Music,Downtown,"A chance of rain showers. Partly sunny, with a high near 74. South southwest wind around 10 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Sun Crow,8/16/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain showers. Partly sunny, with a high near 74. South southwest wind around 12 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
The Bar Pilots,8/16/2025,Slim's Last Chance,Music,South Seattle,"A chance of rain showers. Partly sunny, with a high near 75. South southwest wind around 9 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Eel Sallad,8/17/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 75."
Festal: BrasilFest,8/17/2025,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Partly sunny, with a high near 73. Southwest wind around 6 mph."
Seola Station,8/17/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 75."
The Bad Things,8/17/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 75."
Ellise,8/18/2025,Barboza,Music,Capitol Hill / Central District,"Mostly cloudy, with a high near 75."
Babe Rainbow,8/19/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 75."
Danno Simpson,8/19/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 76."
Jack Van Cleaf,8/19/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 74."
Our Last Night,8/19/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 74."
Steamroller,8/19/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 75."
Twiztid,8/19/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 76."
Horsegirl,8/20/2025,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 75."
Mt. Joy,8/20/2025,WaMu Theater,Music,Pioneer Square,"Mostly sunny, with a high near 77."
Music in the Arboretum: Jose Gonzales Trio,8/20/2025,Washington Park Arboretum,Music,University District,"Mostly sunny, with a high near 76."
Pigs Pigs Pigs Pigs Pigs Pigs Pigs Death Hilarious Tour w/ Paranoyds,8/20/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 77."
Trio Reunion,8/20/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 77."
Hugo de la Lune,8/21/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 75."
KC and The Sunshine Band,8/21/2025,The Moore Theatre,Music,Downtown,"Sunny, with a high near 76."
Sun~Over Static,8/21/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 75."
Teefil and Trap Beckham,8/21/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 75."
