Name,Date,Location,Type,Region,Weather
Andre Nikatina,3/28/2024,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a low around 42. South southeast wind around 7 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
DakhaBrakha,3/28/2024,The Moore Theatre,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a low around 42. South southeast wind around 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Foo Gazzi,3/28/2024,High Dive,Music,Fremont / Ballard,"Rain showers before 2pm, then showers and thunderstorms. Mostly cloudy, with a high near 51. South wind 7 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Health,3/28/2024,The Showbox,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a low around 42. South southeast wind around 7 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Johnny Nasty Boots,3/28/2024,Funhouse,Music,Capitol Hill / Central District,"Rain showers before 2pm, then showers and thunderstorms. Mostly cloudy, with a high near 53. South southeast wind 6 to 12 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Ladysmith Black Mambazo,3/28/2024,The Neptune Theatre,Music,University District,"A chance of rain showers. Mostly cloudy, with a low around 42. South southeast wind around 7 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
"Matthew Desmond: Poverty, By America",3/28/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers before 2pm, then showers and thunderstorms. Mostly cloudy, with a high near 53. South wind 7 to 12 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Piano Day,3/28/2024,The Royal Room,Music,South Seattle,"Rain showers before 2pm, then showers and thunderstorms. Mostly cloudy, with a high near 51. South wind 7 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Salacious Swing,3/28/2024,Rendezvous JewelBox Theater,Music,Downtown,"Rain showers before 2pm, then showers and thunderstorms. Mostly cloudy, with a high near 52. South wind 8 to 13 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Seattle Kraken vs. Anaheim Ducks,3/28/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A chance of rain showers. Mostly cloudy, with a low around 42. South southeast wind around 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Andy Coe Band,3/29/2024,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain showers before 5pm. Partly sunny, with a high near 56. Southwest wind around 7 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Benjamin Herold with Dahlia Bazzaz,3/29/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain showers before 5pm. Partly sunny, with a high near 55. Southwest wind 5 to 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
DJ DAN with Max Gain,3/29/2024,High Dive,Music,Fremont / Ballard,"A chance of rain showers before 5pm. Partly sunny, with a high near 55. West southwest wind 5 to 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Dua Lipa vs Miley Cyrus Tribute Night,3/29/2024,Rendezvous JewelBox Theater,Music,Downtown,"A chance of rain showers before 5pm. Partly sunny, with a high near 57. South southwest wind around 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
God’s Child,3/29/2024,The Neptune Theatre,Theatre,University District,"A chance of rain showers before 5pm. Partly sunny, with a high near 55. West southwest wind 5 to 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Hamdi,3/29/2024,The Showbox,Music,Downtown,"A chance of rain showers before 5pm. Partly sunny, with a high near 56. Southwest wind around 7 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Jul!et,3/29/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain showers before 5pm. Partly sunny, with a high near 56. Southwest wind around 7 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Live Wire with Luke Burbank,3/29/2024,Town Hall Seattle,Theatre,Downtown,"A chance of rain showers before 5pm. Partly sunny, with a high near 56. South southwest wind around 7 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Loud Luxury,3/29/2024,Showbox SoDo,Music,Pioneer Square,"A chance of rain showers before 5pm. Partly sunny, with a high near 55. West southwest wind 5 to 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
SAM Remix,3/29/2024,Seattle Art Museum,Museums,Downtown,"A chance of rain showers before 5pm. Partly sunny, with a high near 57. South southwest wind around 6 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
The OuttaTowners,3/29/2024,The Royal Room,Music,South Seattle,"A chance of rain showers before 5pm. Partly sunny, with a high near 56. West southwest wind 5 to 8 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Tim McGraw,3/29/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"A chance of rain showers before 5pm. Partly sunny, with a high near 56. Southwest wind around 7 mph. Chance of precipitation is 40%. New rainfall amounts less than a tenth of an inch possible."
Amapiano Is Here,3/30/2024,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 56. North wind 6 to 9 mph."
Cowboy Disco,3/30/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 56. North wind 6 to 10 mph."
Danny Brown,3/30/2024,The Showbox,Music,Downtown,"Mostly sunny, with a high near 56."
Dr. Jane Goodall,3/30/2024,The Moore Theatre,Readings & Lectures,Downtown,"Mostly sunny, with a high near 56. North wind 6 to 10 mph."
John Grimes,3/30/2024,Rendezvous JewelBox Theater,Theatre,Downtown,"Mostly sunny, with a high near 57. North wind 5 to 9 mph."
Michael Blaustein,3/30/2024,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 57. North wind 5 to 9 mph."
Monster Jam,3/30/2024,Lumen Field,Festivals & Special Events,Pioneer Square,"Mostly sunny, with a high near 56. North wind 6 to 10 mph."
Seattle Kraken vs. Dallas Stars,3/30/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Mostly sunny, with a high near 57."
Timmy Trumpet’s Freakshow,3/30/2024,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 56."
Unpoetry at The Fryre,3/30/2024,Frye Art Museum,Museums,Capitol Hill / Central District,"Mostly sunny, with a high near 57. North wind 5 to 9 mph."
Karthik Live,3/31/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 59."
Queensryche and Armored Saint,3/31/2024,The Neptune Theatre,Music,University District,"Sunny, with a high near 59."
Chuck Deardorf,4/1/2024,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 61."
Crush The Monster,4/1/2024,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 61."
Noize MC,4/1/2024,The Showbox,Music,Downtown,"Mostly sunny, with a high near 63."
Jimbo’s Drag Circus,4/2/2024,The Neptune Theatre,Theatre,University District,"A chance of rain. Mostly cloudy, with a high near 57."
Joey Harkum,4/2/2024,High Dive,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 58."
MT Connolly,4/2/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain. Mostly cloudy, with a high near 58."
The 350’s,4/2/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain. Mostly cloudy, with a high near 59."
Becky Selengut: Misunderstood Vegetables,4/3/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain. Partly sunny, with a high near 53."
Hippie Sabotage,4/3/2024,Showbox SoDo,Music,Pioneer Square,"A chance of rain. Partly sunny, with a high near 51."
Manual Cinema,4/3/2024,The Moore Theatre,Theatre,Downtown,"A chance of rain. Partly sunny, with a high near 53."
Matt Maltese,4/3/2024,The Neptune Theatre,Music,University District,"A chance of rain. Partly sunny, with a high near 53."
Them Bad Apples,4/3/2024,The Royal Room,Music,South Seattle,"A chance of rain. Partly sunny, with a high near 52."
