Name,Date,Location,Type,Region,Weather
Dave Barry,5/20/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain showers before 11am, then a slight chance of showers and thunderstorms between 11am and noon, then showers and thunderstorms. Partly sunny. High near 62, with temperatures falling to around 60 in the afternoon. South southwest wind 6 to 9 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Gang of Four,5/20/2025,The Neptune Theatre,Music,University District,"A chance of rain showers before 11am, then a slight chance of showers and thunderstorms between 11am and noon, then showers and thunderstorms. Partly sunny. High near 60, with temperatures falling to around 58 in the afternoon. South southwest wind around 12 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Maria Somerville,5/20/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers before 11am, then a slight chance of showers and thunderstorms between 11am and noon, then showers and thunderstorms. Partly sunny, with a high near 61. South southwest wind around 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Phoneboy,5/20/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain showers before 11am, then a slight chance of showers and thunderstorms between 11am and noon, then showers and thunderstorms. Partly sunny, with a high near 61. South southwest wind around 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Queering Talks: Always Been,5/20/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain showers before 11am, then a slight chance of showers and thunderstorms between 11am and noon, then showers and thunderstorms. Partly sunny. High near 61, with temperatures falling to around 59 in the afternoon. South southwest wind around 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Songwriters Round – Good Job Jerb and Friends,5/20/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers before 11am, then a slight chance of showers and thunderstorms between 11am and noon, then showers and thunderstorms. Partly sunny, with a high near 61. South southwest wind around 10 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
The War and Treaty,5/20/2025,The Crocodile,Music,Downtown,"A chance of rain showers before 11am, then a slight chance of showers and thunderstorms between 11am and noon, then showers and thunderstorms likely. Partly sunny, with a high near 61. South southwest wind 8 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Underworld – Open to Close,5/20/2025,Showbox SoDo,Music,Pioneer Square,"A chance of rain showers before 11am, then a slight chance of showers and thunderstorms between 11am and noon, then showers and thunderstorms. Partly sunny, with a high near 60. South southwest wind around 12 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Dean Wareham,5/21/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 64. North northeast wind 2 to 6 mph."
George Clanton,5/21/2025,The Neptune Theatre,Music,University District,"Partly sunny, with a high near 63. East southeast wind 2 to 7 mph."
Ichika Nito,5/21/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 64. East wind 2 to 6 mph."
Sasami,5/21/2025,Neumos,Music,Capitol Hill / Central District,"Partly sunny, with a high near 62. East southeast wind 2 to 7 mph."
Satsang,5/21/2025,Nectar Lounge,Music,Fremont / Ballard,"Partly sunny, with a high near 64. East wind 2 to 7 mph."
Seether,5/21/2025,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 64. East northeast wind 2 to 6 mph."
The Music of Ernesto Nazareth and Astor Piazzolla,5/21/2025,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 62. East wind 2 to 7 mph."
Turnover,5/21/2025,The Moore Theatre,Music,Downtown,"Partly sunny, with a high near 64. East wind 2 to 6 mph."
Blood Club,5/22/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 68. North northwest wind 1 to 5 mph."
End of the Hourglass: Lady Zade and Leandrul,5/22/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 67. North northwest wind around 5 mph."
Honey Revenge,5/22/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 67. North northwest wind around 5 mph."
Ignite Seattle #48: Big Ideas in 5-Minute Stories,5/22/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 65. North northwest wind 1 to 5 mph."
Israel Vibration and The Roots Radics,5/22/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 67. North northwest wind around 5 mph."
Jensen McRae,5/22/2025,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 66. Northwest wind around 5 mph."
Marisela,5/22/2025,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 66. Northwest wind around 5 mph."
Panda Bear,5/22/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 66. Northwest wind 1 to 5 mph."
Rolling Quartz,5/22/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 65. North northwest wind 2 to 6 mph."
Snowday,5/22/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 67. North northwest wind around 5 mph."
Anna Malaika Tubbs,5/23/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain after 5pm. Partly sunny, with a high near 65. Chance of precipitation is 20%."
Bandit Theatre Presents: Almost Yours & Couple’s Quiz,5/23/2025,Fremont Abbey Arts Center,Theatre,Fremont / Ballard,"A slight chance of rain after 5pm. Partly sunny, with a high near 66. Chance of precipitation is 20%."
Cheekface,5/23/2025,Neumos,Music,Capitol Hill / Central District,"A slight chance of rain after 5pm. Partly sunny, with a high near 64. Chance of precipitation is 20%."
Dirt Monkey x Friction,5/23/2025,The Showbox,Music,Downtown,"A slight chance of rain after 5pm. Partly sunny, with a high near 66. Chance of precipitation is 20%."
Joe Casalini Trio,5/23/2025,The Royal Room,Music,South Seattle,"A slight chance of rain after 5pm. Partly sunny, with a high near 64. Chance of precipitation is 20%."
The Golden Road,5/23/2025,Nectar Lounge,Music,Fremont / Ballard,"A slight chance of rain after 5pm. Partly sunny, with a high near 66. Chance of precipitation is 20%."
Dining Dead,5/24/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 66."
Flynt Flossy and Turquoise Jeep,5/24/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 68."
Los Shadows,5/24/2025,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 67."
Louyah,5/24/2025,El Corazon,Music,Downtown,"Partly sunny, with a high near 68."
Lyn Lapid,5/24/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 68."
Rilo Kiley,5/24/2025,Chateau Ste. Michelle Winery,Music,East,"Partly sunny, with a high near 69."
The Coffis Brothers,5/24/2025,Slim's Last Chance,Music,South Seattle,"Partly sunny, with a high near 68."
Zeds Dead,5/24/2025,WaMu Theater,Music,Pioneer Square,"Partly sunny, with a high near 68."
Beach Bunny,5/25/2025,Showbox SoDo,Music,Pioneer Square,"A slight chance of rain after 5pm. Mostly sunny, with a high near 75."
Mary Lambert and Betsy Olson Band,5/25/2025,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain after 5pm. Mostly sunny, with a high near 76."
Massive Monkees Day,5/25/2025,The Neptune Theatre,Music,University District,"A slight chance of rain after 5pm. Mostly sunny, with a high near 73."
Mountain Holler and the Western Dawn,5/25/2025,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain after 5pm. Mostly sunny, with a high near 74."
Bien,5/26/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 72."
He Films The Clouds,5/26/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 71."
