Name,Date,Location,Type,Region,Weather
Bridging Movements,7/31/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny. High near 82, with temperatures falling to around 80 in the afternoon. West northwest wind 2 to 6 mph."
Comfort Food Band,7/31/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly cloudy. Low around 60, with temperatures rising to around 62 overnight. North northeast wind around 2 mph."
Drew Harvell,7/31/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny. High near 82, with temperatures falling to around 80 in the afternoon. West northwest wind around 5 mph."
Good Sleepy,7/31/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly cloudy. Low around 60, with temperatures rising to around 62 overnight. North northeast wind around 2 mph."
John K,7/31/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny. High near 82, with temperatures falling to around 80 in the afternoon. West northwest wind 2 to 6 mph."
Manazma Sheen,7/31/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny. High near 80, with temperatures falling to around 78 in the afternoon. West northwest wind around 5 mph."
Mountain Holler and The Western Dawn,7/31/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly sunny. High near 83, with temperatures falling to around 81 in the afternoon. West northwest wind around 5 mph."
The Griot Party Experience | Spotlight at Waterfront Park,7/31/2025,Waterfront Park,Music,Downtown,"Mostly sunny. High near 80, with temperatures falling to around 78 in the afternoon. West northwest wind 1 to 5 mph."
Bingo Loco: Name That Song,8/1/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 78. West southwest wind 2 to 6 mph."
Cash’d Out,8/1/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 80. Southwest wind 2 to 6 mph."
Coffee and Creativity,8/1/2025,Frye Art Museum,Museums,Capitol Hill / Central District,"Partly sunny, with a high near 81. West southwest wind 1 to 5 mph."
Dispatch,8/1/2025,Marymoor Park,Music,Bellevue / Eastside,"Partly sunny, with a high near 78. Southwest wind 2 to 6 mph."
Electric Feels,8/1/2025,The Showbox,Music,Downtown,"Partly sunny, with a high near 80. South southwest wind 1 to 6 mph."
Funky 2 Death,8/1/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 80. South southwest wind 2 to 6 mph."
Name That Song,8/1/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 78. South southwest wind 2 to 7 mph."
Nina Katchadourian: 10-Minute Chat with the Chief Curator,8/1/2025,National Nordic Museum,Museums,Fremont / Ballard,"Partly sunny, with a high near 80. Southwest wind 2 to 6 mph."
Sara Kehaulani Goo,8/1/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Partly sunny, with a high near 81. Southwest wind 2 to 6 mph."
Sauvageones,8/1/2025,Slim's Last Chance,Music,South Seattle,"Partly sunny, with a high near 79. Southwest wind 2 to 6 mph."
System of a Clown,8/1/2025,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 80. South southwest wind 2 to 6 mph."
The Rose,8/1/2025,Marion Oliver McCaw Hall,Music,Queen Anne / Seattle Center,"Partly sunny, with a high near 78. South southwest wind 2 to 7 mph."
Cars and Cigars,8/2/2025,LeMay - America's Car Museum,Museums,South,"Sunny, with a high near 78. West southwest wind 2 to 6 mph."
Dustbowlchampion,8/2/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 79. West wind 2 to 6 mph."
Festál : A Day in Punjab,8/2/2025,Seattle Center Armory,Festivals & Special Events,Queen Anne / Seattle Center,"Sunny, with a high near 79. West wind 2 to 6 mph."
James Austin Johnson,8/2/2025,The Crocodile,Theatre,Downtown,"Sunny, with a high near 80. West southwest wind around 5 mph."
Jordan Davis,8/2/2025,Marymoor Park,Music,Bellevue / Eastside,"Sunny, with a high near 77. West southwest wind 2 to 6 mph."
Bridget Everett,8/3/2025,The Moore Theatre,Theatre,Downtown,"Mostly sunny, with a high near 74."
Camaira Metz,8/3/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 74."
Desperate Electric,8/3/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 77."
Hannah Cohen,8/3/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 77."
Novos Baianos,8/3/2025,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 77."
Ron Weinstein Trio,8/3/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 76."
Architects,8/4/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 75."
Bonkonomics,8/4/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 75."
Stoneyard,8/5/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 75."
The 350’s,8/5/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 72."
Blowout Heavies Brass Band,8/6/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A slight chance of rain showers. Mostly cloudy, with a high near 72."
Cami Voss and The Acme Roundup,8/6/2025,The Triple Door,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 74."
Chris Acker,8/6/2025,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain showers. Mostly cloudy, with a high near 73."
