Name,Date,Location,Type,Region,Weather
Celestrial Navigation,10/2/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain showers. Mostly cloudy. High near 68, with temperatures falling to around 66 in the afternoon. South wind around 8 mph. Chance of precipitation is 40%."
Jellyfish’s Spilt Milk Live,10/2/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy. High near 68, with temperatures falling to around 66 in the afternoon. South southwest wind around 7 mph. Chance of precipitation is 40%."
Marmalade,10/2/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain showers. Mostly cloudy. High near 68, with temperatures falling to around 66 in the afternoon. South wind around 8 mph. Chance of precipitation is 40%."
An Evening with Clem Snide,10/3/2025,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 66. Southwest wind around 5 mph. Chance of precipitation is 20%."
Extra Thick,10/3/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 65. Southwest wind 1 to 5 mph. Chance of precipitation is 20%."
All Shall Perish,10/4/2025,El Corazon,Music,Downtown,"A chance of rain showers before 5pm. Partly sunny, with a high near 61. West wind 2 to 6 mph. Chance of precipitation is 40%."
AROE,10/4/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers before 5pm. Partly sunny, with a high near 63. West wind around 5 mph. Chance of precipitation is 30%."
Northwest Green Building Slam 2025,10/4/2025,Town Hall Seattle,Festivals & Special Events,Downtown,"A chance of rain showers before 5pm. Partly sunny, with a high near 62. West northwest wind 1 to 5 mph. Chance of precipitation is 30%."
ANIMA!,10/5/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 65."
Festal: Croatiafest,10/5/2025,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Sunny, with a high near 63."
Gordi,10/6/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 65."
BAMBARA,10/7/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 70."
Carter Vail – The Coydog Tour,10/7/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 71."
Dice,10/7/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 69."
Born of Osiris,10/8/2025,El Corazon,Music,Downtown,"A slight chance of rain after 5pm. Mostly sunny, with a high near 66."
Jeff Crosby Band,10/8/2025,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain after 5pm. Mostly sunny, with a high near 68."
Junior Varsity,10/8/2025,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain after 5pm. Mostly sunny, with a high near 65."
King Sheim,10/8/2025,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain after 5pm. Mostly sunny, with a high near 68."
Truth to Power 2025,10/8/2025,The Royal Room,Festivals & Special Events,South Seattle,"A slight chance of rain after 5pm. Mostly sunny, with a high near 67."
