Name,Date,Location,Type,Region,Weather
An Evening with Legal Issues,6/27/2024,Slim's Last Chance,Music,South Seattle,"Rain likely. Mostly cloudy, with a high near 66. South southwest wind around 8 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Balcony Bridge,6/27/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Cloudy, with a high near 65. South wind 3 to 8 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Bktherula,6/27/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 63. East southeast wind 5 to 8 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Charley Crockett: $10 Cowboy Tour,6/27/2024,Chateau Ste. Michelle Winery,Music,East,"Rain likely. Cloudy, with a high near 65. South wind 3 to 8 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Discrepancies,6/27/2024,Funhouse,Music,Capitol Hill / Central District,"Rain likely. Cloudy. High near 65, with temperatures falling to around 63 in the afternoon. South southeast wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Divo to Diva: Anita Spritzer in Recital,6/27/2024,Opera Center,Music,Queen Anne / Seattle Center,"Rain likely. Cloudy, with a high near 65. South wind 3 to 8 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
DW Gibson,6/27/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy. High near 65, with temperatures falling to around 63 in the afternoon. East wind around 7 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Dylan Hayes,6/27/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Cloudy, with a high near 65. Southeast wind around 7 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Jason Boland and The Stragglers,6/27/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 64. East wind around 8 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Nordics in Hollywood: Fantastic Mr. Fox 2009,6/27/2024,National Nordic Museum,Museums,Fremont / Ballard,"Rain likely. Cloudy, with a high near 63. South wind 3 to 8 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Pattie Gonia,6/27/2024,The Showbox,Theatre,Downtown,"Rain likely. Cloudy. High near 65, with temperatures falling to around 63 in the afternoon. South southeast wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Seattle Storm vs. Indiana Fever,6/27/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain likely. Cloudy, with a high near 63. South wind 3 to 8 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Spotlight Series: The Griot Party,6/27/2024,Pier 62,Readings & Lectures,Downtown,"Rain likely. Cloudy, with a high near 65. South wind 3 to 8 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Sundae Crush,6/27/2024,Barboza,Music,Capitol Hill / Central District,"Rain likely. Cloudy, with a high near 65. South wind 3 to 8 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
86 Miles,6/28/2024,Slim's Last Chance,Music,South Seattle,"Partly sunny, with a high near 71. Northeast wind 2 to 6 mph."
Assemblage 23,6/28/2024,El Corazon,Music,Downtown,"Partly sunny, with a high near 70. East northeast wind 2 to 6 mph."
