Name,Date,Location,Type,Region,Weather
Clash Valian,4/6/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy. High near 57, with temperatures falling to around 54 in the afternoon. South southwest wind 1 to 6 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Darkside,4/6/2025,The Showbox,Music,Downtown,"Rain. Cloudy. High near 57, with temperatures falling to around 54 in the afternoon. South southwest wind 1 to 6 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Deb Talan  – of The Weepies,4/6/2025,The Triple Door,Music,Downtown,"Rain. Cloudy. High near 58, with temperatures falling to around 55 in the afternoon. South southwest wind 1 to 5 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Johnny Manchild and the Poor Bastards,4/6/2025,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy. High near 56, with temperatures falling to around 53 in the afternoon. South wind around 6 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Medieval Joy with the Medievalist Toolkit,4/6/2025,National Nordic Museum,Museums,Fremont / Ballard,"Rain. Cloudy. High near 57, with temperatures falling to around 54 in the afternoon. South southwest wind 1 to 6 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Naruto – The Symphonic Experience,4/6/2025,The Paramount Theatre,Music,Downtown,"Rain. Cloudy. High near 58, with temperatures falling to around 55 in the afternoon. South southwest wind 1 to 5 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Role Model,4/6/2025,Showbox SoDo,Music,Pioneer Square,"Rain. Cloudy. High near 58, with temperatures falling to around 55 in the afternoon. South southwest wind 1 to 5 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Short Stories Live Spring 2025,4/6/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy. High near 58, with temperatures falling to around 55 in the afternoon. South wind around 5 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Spring Fever,4/6/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain. Cloudy. High near 57, with temperatures falling to around 54 in the afternoon. South southwest wind 1 to 5 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Youth Lagoon,4/6/2025,The Crocodile,Music,Downtown,"Rain. Cloudy. High near 58, with temperatures falling to around 55 in the afternoon. South southwest wind 1 to 5 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
Bonnie Garmus,4/7/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers. Mostly cloudy. High near 56, with temperatures falling to around 53 in the afternoon. South wind 6 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Psychedelic Salon with April Pride,4/7/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers. Cloudy. High near 56, with temperatures falling to around 53 in the afternoon. South wind 7 to 14 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Sam Fender,4/7/2025,The Paramount Theatre,Music,Downtown,"Rain showers. Mostly cloudy. High near 56, with temperatures falling to around 53 in the afternoon. South wind 6 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Sarah Kendzior,4/7/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain showers. Cloudy. High near 55, with temperatures falling to around 52 in the afternoon. South wind 6 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
The Birthday Massacre,4/7/2025,El Corazon,Music,Downtown,"Rain showers. Mostly cloudy. High near 56, with temperatures falling to around 53 in the afternoon. South wind 6 to 13 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Abe Parker,4/8/2025,Barboza,Music,Capitol Hill / Central District,"Rain showers. Cloudy, with a high near 52. South wind 10 to 15 mph, with gusts as high as 22 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
Amanda Winterhalter,4/8/2025,Sunset Tavern,Music,Fremont / Ballard,"Rain showers. Cloudy, with a high near 53. South wind 8 to 13 mph, with gusts as high as 21 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
An Evening With Benmont Tench,4/8/2025,The Triple Door,Music,Downtown,"Rain showers. Cloudy, with a high near 54. South wind 6 to 9 mph. Chance of precipitation is 100%. New rainfall amounts between a quarter and half of an inch possible."
