Name,Date,Location,Type,Region,Weather
Berthold City,5/22/2024,Funhouse,Music,Capitol Hill / Central District,"Rain showers likely before noon. Mostly cloudy, with a high near 61. West southwest wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Fairground,5/22/2024,The Royal Room,Music,South Seattle,"Rain showers likely before noon. Partly sunny, with a high near 59. West wind around 7 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
John McEuen and The Circle Band,5/22/2024,The Triple Door,Music,Downtown,"Rain showers likely before noon. Mostly cloudy, with a high near 60. West southwest wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Kathleen Hanna,5/22/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers likely before noon. Mostly cloudy, with a high near 60. West southwest wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Lawrence Ingrassia with Robert Merry,5/22/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers likely before noon. Partly sunny, with a high near 60. West southwest wind around 7 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Madness,5/22/2024,WaMu Theater,Music,Pioneer Square,"Rain showers likely before noon. Mostly cloudy, with a high near 60. West southwest wind around 6 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
PBS,5/22/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain showers likely before noon. Mostly cloudy. High near 62, with temperatures falling to around 60 in the afternoon. West southwest wind around 5 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Royel Otis,5/22/2024,The Neptune Theatre,Music,University District,"Rain showers likely before noon. Mostly cloudy, with a high near 61. West southwest wind around 7 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Sam Russell and The Harborrats,5/22/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain showers likely before noon. Mostly cloudy, with a high near 60. West wind 5 to 9 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Seattle Storm vs. Indiana Fever,5/22/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain showers likely before noon. Mostly cloudy, with a high near 60. West southwest wind around 6 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Sun Catchers,5/22/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain showers likely before noon. Partly sunny, with a high near 60. West southwest wind around 7 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
The Kid LAROI,5/22/2024,Showbox SoDo,Music,Pioneer Square,"Rain showers likely before noon. Partly sunny, with a high near 59. West wind around 7 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Tribal Seeds,5/22/2024,The Showbox,Music,Downtown,"Rain showers likely before noon. Partly sunny. High near 60, with temperatures falling to around 58 in the afternoon. West wind 5 to 8 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Agent Orange,5/23/2024,El Corazon,Music,Downtown,"Partly sunny, with a high near 64. South southwest wind 6 to 9 mph."
As of late – Nixo Fortune and Neves,5/23/2024,Rendezvous JewelBox Theater,Music,Downtown,"Partly sunny. High near 66, with temperatures falling to around 64 in the afternoon. South southwest wind around 8 mph."
Billy Marchiafava,5/23/2024,Barboza,Music,Capitol Hill / Central District,"Mostly cloudy, with a high near 66. South wind around 8 mph."
Cedric Burnside,5/23/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 64. South wind 6 to 9 mph."
Clash Valian,5/23/2024,High Dive,Music,Fremont / Ballard,"Partly sunny. High near 66, with temperatures falling to around 64 in the afternoon. South wind around 7 mph."
Dylan Hayes,5/23/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny. High near 66, with temperatures falling to around 64 in the afternoon. South southwest wind around 8 mph."
Ekkstacy,5/23/2024,Neumos,Music,Capitol Hill / Central District,"Partly sunny, with a high near 64. South wind 6 to 9 mph."
Living Daylights,5/23/2024,Nectar Lounge,Music,Fremont / Ballard,"Partly sunny. High near 66, with temperatures falling to around 64 in the afternoon. South southwest wind around 8 mph."
Melissa Broder,5/23/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Partly sunny, with a high near 65. South wind around 8 mph."
Melt-Banana,5/23/2024,The Crocodile,Music,Downtown,"Partly sunny. High near 66, with temperatures falling to around 64 in the afternoon. South southwest wind around 8 mph."
Moonlight Remedy,5/23/2024,Chop Suey,Music,Capitol Hill / Central District,"Partly sunny. High near 66, with temperatures falling to around 64 in the afternoon. South southwest wind around 8 mph."
