Name,Date,Location,Type,Region,Weather
Cavalera,2/26/2025,El Corazon,Music,Downtown,"Partly cloudy. Low around 39, with temperatures rising to around 41 overnight. East northeast wind around 2 mph."
K.Flay,2/26/2025,The Showbox,Music,Downtown,"Partly cloudy. Low around 38, with temperatures rising to around 40 overnight. East wind around 2 mph."
Little Stranger,2/26/2025,The Crocodile,Music,Downtown,"Partly cloudy. Low around 38, with temperatures rising to around 40 overnight. East northeast wind around 2 mph."
Mannywellz,2/26/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly clear. Low around 37, with temperatures rising to around 39 overnight. East northeast wind around 2 mph."
Rick Steves,2/26/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Partly cloudy. Low around 39, with temperatures rising to around 41 overnight. East northeast wind around 2 mph."
Translinear Light,2/26/2025,The Moore Theatre,Music,Downtown,"Mostly clear. Low around 37, with temperatures rising to around 39 overnight. East northeast wind around 2 mph."
Victor Luckerson,2/26/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Partly cloudy. Low around 39, with temperatures rising to around 41 overnight. East northeast wind around 2 mph."
BAYNK,2/27/2025,The Showbox,Music,Downtown,"A slight chance of rain showers before 9am. Mostly sunny, with a high near 60. South wind around 6 mph. Chance of precipitation is 20%."
Camping in Alaska,2/27/2025,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain showers before 9am. Mostly sunny, with a high near 59. South wind around 6 mph. Chance of precipitation is 20%."
Dream Theater 40th Anniversary Tour,2/27/2025,The Moore Theatre,Music,Downtown,"A slight chance of rain showers before 9am. Mostly sunny, with a high near 60. South wind around 6 mph. Chance of precipitation is 20%."
"Gabrielle Bates, Catherine Bresner, Bill Carty and Paul Hlava Ceballos",2/27/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A slight chance of rain showers before 9am. Mostly sunny, with a high near 59. South wind around 6 mph. Chance of precipitation is 20%."
Left on Tenth,2/27/2025,High Dive,Music,Fremont / Ballard,"A slight chance of rain showers before 9am. Mostly sunny, with a high near 59. South wind around 6 mph. Chance of precipitation is 20%."
Lisa Koch Big Ass Birthday Bash,2/27/2025,The Triple Door,Music,Downtown,"A slight chance of rain showers before 9am. Mostly sunny, with a high near 60. South wind around 6 mph. Chance of precipitation is 20%."
Maggie Smith,2/27/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain showers before 9am. Mostly sunny, with a high near 59. South wind around 6 mph. Chance of precipitation is 30%."
Noise Service,2/27/2025,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain showers before 9am. Mostly sunny, with a high near 60. South wind around 3 mph. Chance of precipitation is 20%."
