Name,Date,Location,Type,Region,Weather
Arizona Zervas,4/5/2024,Nectar Lounge,Music,Fremont / Ballard,"A slight chance of rain. Cloudy, with a low around 41. South wind around 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Cinders,4/5/2024,Funhouse,Music,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 56. South southwest wind around 6 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Fatoumata Diawara,4/5/2024,The Neptune Theatre,Music,University District,"A slight chance of rain. Mostly cloudy. High near 55, with temperatures falling to around 53 in the afternoon. South southwest wind around 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
GARZA of Thievery Corporation,4/5/2024,Nectar Lounge,Music,Fremont / Ballard,"A slight chance of rain. Cloudy, with a low around 41. South wind around 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Geraldine DeRuiter,4/5/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain. Mostly cloudy, with a high near 55. South southwest wind around 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Jo Koy,4/5/2024,Climate Pledge Arena,Theatre,Queen Anne / Seattle Center,"A slight chance of rain. Mostly cloudy. High near 55, with temperatures falling to around 53 in the afternoon. South southwest wind around 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
R.A.P. Ferreira,4/5/2024,High Dive,Music,Fremont / Ballard,"A slight chance of rain. Mostly cloudy, with a high near 54. South southwest wind around 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
The Veronicas,4/5/2024,The Showbox,Music,Downtown,"A slight chance of rain. Mostly cloudy, with a high near 55. South southwest wind around 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Weep Wave,4/5/2024,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain. Mostly cloudy. High near 56, with temperatures falling to around 54 in the afternoon. South southwest wind around 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
XAVI,4/5/2024,Showbox SoDo,Music,Pioneer Square,"A slight chance of rain. Mostly cloudy, with a high near 54. South southwest wind around 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Asher Roth,4/6/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain likely. Mostly cloudy. High near 51, with temperatures falling to around 49 in the afternoon. South wind around 10 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Justified,4/6/2024,The Royal Room,Music,South Seattle,"Rain likely. Mostly cloudy, with a high near 49. South wind around 10 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Patric Gagne,4/6/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy. High near 51, with temperatures falling to around 49 in the afternoon. South wind 8 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Peekaboo,4/6/2024,Showbox SoDo,Music,Pioneer Square,"Rain likely. Mostly cloudy. High near 51, with temperatures falling to around 49 in the afternoon. South wind 8 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Red Bull Lords of Floor,4/6/2024,WaMu Theater,Dance,Pioneer Square,"Rain likely. Mostly cloudy, with a high near 50. South wind 7 to 10 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Reposado,4/6/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain likely. Mostly cloudy, with a high near 50. South wind 8 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Seattle Sounders FC vs. CF Montreal,4/6/2024,Lumen Field,Sports,Pioneer Square,"Rain likely. Mostly cloudy, with a high near 50. South wind around 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Sultan and Shepard,4/6/2024,The Showbox,Music,Downtown,"Rain likely. Mostly cloudy. High near 51, with temperatures falling to around 49 in the afternoon. South wind 7 to 10 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
The Nook: Rainbow Rhapsody,4/6/2024,The Neptune Theatre,Music,University District,"Rain likely. Mostly cloudy, with a high near 50. South wind 8 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Tom Segura,4/6/2024,Climate Pledge Arena,Theatre,Queen Anne / Seattle Center,"Rain likely. Mostly cloudy, with a high near 50. South wind 8 to 12 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
United We Dance,4/6/2024,The Crocodile,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 49. South wind around 10 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Whose Live Anyway?,4/6/2024,The Moore Theatre,Theatre,Downtown,"Rain likely. Mostly cloudy, with a high near 50. South wind 9 to 13 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
31 Nights,4/7/2024,High Dive,Music,Fremont / Ballard,"A chance of rain. Partly sunny, with a high near 55. South southwest wind 6 to 10 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
