Name,Date,Location,Type,Region,Weather
Blowout Heavies Brass Band,7/2/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly cloudy. Low around 57, with temperatures rising to around 59 overnight. East northeast wind around 2 mph."
Derek Gripper,7/2/2025,Town Hall Seattle,Music,Downtown,"Mostly sunny. High near 75, with temperatures falling to around 73 in the afternoon. West wind 2 to 6 mph."
EKKSTACY,7/2/2025,The Showbox,Music,Downtown,"Mostly sunny. High near 75, with temperatures falling to around 73 in the afternoon. Southwest wind 3 to 7 mph."
Fox Catalyst,7/2/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly sunny. High near 75, with temperatures falling to around 73 in the afternoon. West wind 2 to 6 mph."
Jillith Fair – Loving Jill Sobule,7/2/2025,The Triple Door,Music,Downtown,"Mostly sunny. High near 77, with temperatures falling to around 75 in the afternoon. West southwest wind 2 to 6 mph."
John Garcia,7/2/2025,El Corazon,Music,Downtown,"Mostly sunny. High near 77, with temperatures falling to around 75 in the afternoon. West wind 2 to 6 mph."
Canadian Covers Night,7/3/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny. High near 72, with temperatures falling to around 70 in the afternoon. North wind 2 to 7 mph."
Celestrial Navigation,7/3/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 72. South southwest wind 2 to 7 mph."
DJ Prince,7/3/2025,Neumos,Music,Capitol Hill / Central District,"Partly sunny. High near 72, with temperatures falling to around 70 in the afternoon. North wind 2 to 7 mph."
Marmalade,7/3/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny. High near 73, with temperatures falling to around 71 in the afternoon. North northeast wind 1 to 6 mph."
Tlalokan | Spotlight at Waterfront Park,7/3/2025,Waterfront Park,Dance,Downtown,"Partly sunny. High near 72, with temperatures falling to around 70 in the afternoon. North wind 2 to 7 mph."
Taytonic,7/4/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 73."
You Deserve The WORLDS,7/4/2025,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 71. West southwest wind 2 to 7 mph."
Debi Tirar Mas Fiestas,7/5/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 75."
Mambo Cadillac,7/5/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 72."
Miraco,7/5/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 74."
Profanatica,7/5/2025,El Corazon,Music,Downtown,"Sunny, with a high near 74."
SaVageThatOG,7/5/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 72."
Artis the Spoonman,7/6/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 75."
Domkraft,7/6/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 75."
Randy Weeks and The Silent Treatment,7/6/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 75."
Ron Weinstein Trio,7/6/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 73."
Roughneck,7/6/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 73."
Out of Stock,7/8/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 83."
Robot Sunsets and Two Horses Too Many,7/8/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 80."
