Name,Date,Location,Type,Region,Weather
40 Oz To Freedom,7/13/2025,Nectar Lounge,Music,Fremont / Ballard,"Partly cloudy, with a low around 62. North northeast wind around 2 mph."
Bach,7/13/2025,Town Hall Seattle,Music,Downtown,"Sunny. High near 85, with temperatures falling to around 83 in the afternoon. North wind 2 to 8 mph."
No Monaco,7/13/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly cloudy, with a low around 61. North northeast wind around 2 mph."
Seaside Massacre,7/13/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 87. North wind 2 to 8 mph."
Nick Biello Quintet,7/14/2025,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 75. North wind 5 to 8 mph."
Bamba Wassoulou Groove,7/15/2025,Hidden Hall,Music,Fremont / Ballard,"Sunny, with a high near 82. North wind 6 to 13 mph."
Dancing Hearts,7/15/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 85. North wind 3 to 10 mph."
Foleada,7/15/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 85."
King Zaae,7/15/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 85. North wind 5 to 10 mph."
Macy Gray – On How Life Is 25th Anniversary Tour,7/15/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 84."
The SoapGirls,7/15/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 82. North wind 5 to 12 mph."
Dub Lounge International,7/16/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 89."
Ben Kweller,7/17/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 85."
Black Dogs,7/17/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 83."
Couch Queen,7/17/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 87."
The Residency | Spotlight at Waterfront Park,7/17/2025,Waterfront Park,Music,Downtown,"Sunny, with a high near 84."
Cameron Whitcomb,7/18/2025,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 82."
Chali 2na and The House of Vibe,7/18/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 82."
Clyde McGee,7/18/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 82."
Jesse Roper,7/18/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 82."
Parallel Points: Tarrah Krajnak and Rafael Soldi in Conversation,7/18/2025,Frye Art Museum,Museums,Capitol Hill / Central District,"Mostly sunny, with a high near 79."
Adventures with Space Patches,7/19/2025,The Museum of Flight,Museums,South Seattle,"Mostly sunny, with a high near 80."
Couture and Cars Fashion Show,7/19/2025,LeMay - America's Car Museum,Museums,South,"Mostly sunny, with a high near 77."
Denny Way,7/19/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly sunny, with a high near 81."
Dragontail Peak,7/19/2025,Slim's Last Chance,Music,South Seattle,"Mostly sunny, with a high near 77."
Jerry Seinfeld,7/19/2025,The Paramount Theatre,Theatre,Downtown,"Mostly sunny, with a high near 80."
La Rebelion de Seattle,7/19/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 77."
LeRoy Bell and His Only Friends,7/19/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 79."
Matte Blvck,7/19/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 77."
