Name,Date,Location,Type,Region,Weather
Andrew Duhon,9/25/2025,The Triple Door,Music,Downtown,"Partly cloudy. Low around 52, with temperatures rising to around 54 overnight. North wind around 1 mph."
Boulet Brothers’ Dragula,9/25/2025,The Moore Theatre,Theatre,Downtown,"Partly sunny. High near 64, with temperatures falling to around 62 in the afternoon. North wind 2 to 6 mph."
Dan Soder,9/26/2025,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 67. South wind 3 to 9 mph."
Birdtalker,9/27/2025,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain. Partly sunny, with a high near 69. Chance of precipitation is 20%."
Kathleen Madigan,9/27/2025,The Moore Theatre,Music,Downtown,"A slight chance of rain. Partly sunny, with a high near 70. South wind around 6 mph. Chance of precipitation is 20%."
Sol De Noche – Argentine Tango Concert,9/27/2025,Fountainhead Gallery,Music,Queen Anne / Seattle Center,"A slight chance of rain. Partly sunny, with a high near 70. Chance of precipitation is 20%."
Global Rhythms: Kiki Valera,9/28/2025,Town Hall Seattle,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 69."
J Carmichael,9/29/2025,Funhouse,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 64."
Nilanjana Dasgupta with Paula Boggs,9/29/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy, with a high near 63."
Masters of Hawaiian Music,10/1/2025,The Triple Door,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 63."
