Name,Date,Location,Type,Region,Weather
Covers for Palentine,8/13/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 70. South southwest wind 2 to 7 mph."
Jhene Aiko,8/13/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Mostly cloudy, with a high near 68. South southwest wind 2 to 7 mph."
Kelvin Killmon,8/13/2024,High Dive,Music,Fremont / Ballard,"Mostly cloudy, with a high near 67. South southwest wind 2 to 6 mph."
Lila Forde,8/13/2024,The Triple Door,Music,Downtown,"Mostly cloudy, with a high near 71. South wind 2 to 7 mph."
Sam Doores,8/13/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 67. South southwest wind 2 to 6 mph."
Amen Dunes,8/14/2024,The Showbox,Music,Downtown,"Partly sunny, with a high near 76. Southeast wind 1 to 6 mph."
Ben Howard,8/14/2024,The Moore Theatre,Music,Downtown,"Partly sunny, with a high near 76. Southeast wind 1 to 6 mph."
Dana Frank,8/14/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Partly sunny, with a high near 75. Southeast wind 1 to 6 mph."
Hot Rod,8/14/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 76. Southwest wind 0 to 5 mph."
Howard Jones and ABC,8/14/2024,Marymoor Park,Music,Bellevue / Eastside,"Partly sunny, with a high near 75. Southeast wind 1 to 6 mph."
Hurricane Dreamz,8/14/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 76. Southeast wind 1 to 6 mph."
Igor and the Red Elvises,8/14/2024,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 75. South southwest wind 1 to 6 mph."
Jealous Dogs,8/14/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 73. South southwest wind 2 to 6 mph."
Monsterwatch,8/14/2024,Nectar Lounge,Music,Fremont / Ballard,"Partly sunny, with a high near 73. South southwest wind 1 to 6 mph."
Peter Himmelman,8/14/2024,The Triple Door,Music,Downtown,"Partly sunny, with a high near 73. Southwest wind 1 to 7 mph."
Roselit Bone,8/14/2024,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 75. Southeast wind 1 to 6 mph."
Skinlab,8/14/2024,El Corazon,Music,Downtown,"Partly sunny, with a high near 73. South southwest wind 2 to 6 mph."
Superdadbod,8/14/2024,High Dive,Music,Fremont / Ballard,"Partly sunny, with a high near 76. Southeast wind 1 to 6 mph."
Dizasterpiece,8/15/2024,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 74. Southwest wind 1 to 6 mph."
Fire Marshall Ventura,8/15/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 74. Southwest wind 1 to 6 mph."
Glen Teriyaki,8/15/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 73. Southwest wind 2 to 6 mph."
JPEGMAFIA,8/15/2024,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 72. Southwest wind 2 to 6 mph."
Muwa,8/15/2024,High Dive,Music,Fremont / Ballard,"Partly sunny, with a high near 72. Southwest wind 2 to 6 mph."
National Guitar,8/15/2024,The Triple Door,Music,Downtown,"Partly sunny, with a high near 74. Southwest wind 2 to 6 mph."
Robbie Fulks,8/15/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 75. Southwest wind around 5 mph."
Squeeze and Boy George,8/15/2024,Marymoor Park,Music,Bellevue / Eastside,"Partly sunny, with a high near 74. Southwest wind 2 to 6 mph."
The Burkharts,8/15/2024,Barboza,Music,Capitol Hill / Central District,"Partly sunny, with a high near 74. Southwest wind 1 to 6 mph."
The White Buffalo,8/15/2024,The Crocodile,Music,Downtown,"Partly sunny, with a high near 74. Southwest wind 1 to 6 mph."
ZooTunes: Built to Spill,8/15/2024,Woodland Park Zoo,Music,Wallingford / Greenlake,"Partly sunny, with a high near 72. Southwest wind 2 to 6 mph."
Cacophony,8/16/2024,Bainbridge Island Museum of Art,Music,West,"Partly sunny, with a high near 73."
CG5 – Under The Spotlight Tour,8/16/2024,The Crocodile,Music,Downtown,"Partly sunny, with a high near 73."
Cobi,8/16/2024,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 70."
Freddy Fuego,8/16/2024,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 70."
J. Worra and Westend,8/16/2024,The Showbox,Music,Downtown,"Partly sunny, with a high near 72."
Kane Brown,8/16/2024,T-Mobile Park,Music,Pioneer Square,"Partly sunny, with a high near 73."
Movies at The Mural – Singles,8/16/2024,Seattle Center Mural Amphitheatre,Film & Media Arts,Queen Anne / Seattle Center,"Partly sunny, with a high near 73."
New Primitives,8/16/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 73."
Peso Pluma,8/16/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Partly sunny, with a high near 70."
Pike Place Market Foundation’s Sunset Supper,8/16/2024,Pike Place Market,Festivals & Special Events,Downtown,"Partly sunny, with a high near 73."
Toody Cole,8/16/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 74."
Total Mass Retain YES Tribute Band,8/16/2024,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 70."
waltzerr,8/16/2024,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 73."
