Name,Date,Location,Type,Region,Weather
Blessthefall,9/9/2025,The Crocodile,Music,Downtown,"A slight chance of rain showers after 1pm. Partly sunny, with a high near 73. North wind 2 to 6 mph. Chance of precipitation is 20%."
JD Clayton – In Search Of Blue Skies,9/9/2025,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain showers after 1pm. Partly sunny, with a high near 73. North wind 2 to 6 mph. Chance of precipitation is 20%."
Joe Doria Presents,9/9/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A slight chance of rain showers after 1pm. Partly sunny, with a high near 74. North northwest wind 2 to 6 mph. Chance of precipitation is 20%."
Sandy Mason,9/9/2025,The Royal Room,Music,South Seattle,"Mostly cloudy, with a low around 57. North northeast wind around 2 mph."
Sierra Hull,9/9/2025,The Neptune Theatre,Music,University District,"A slight chance of rain showers after 1pm. Partly sunny, with a high near 72. North northwest wind 2 to 6 mph. Chance of precipitation is 20%."
Hot Tuna,9/10/2025,The Neptune Theatre,Music,University District,"A slight chance of rain showers after 11am. Partly sunny, with a high near 71. North wind around 5 mph. Chance of precipitation is 20%."
ORB,9/10/2025,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain showers after 11am. Partly sunny, with a high near 73. North wind 1 to 5 mph. Chance of precipitation is 20%."
Orcutt,9/10/2025,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain showers after 11am. Partly sunny, with a high near 73. North northwest wind around 5 mph. Chance of precipitation is 20%."
Teethe,9/10/2025,Barboza,Music,Capitol Hill / Central District,"A slight chance of rain showers after 5pm. Mostly sunny, with a high near 74. Northwest wind around 5 mph. Chance of precipitation is 20%."
The NYChillharmonic,9/10/2025,The Royal Room,Music,South Seattle,"A slight chance of rain showers after 11am. Partly sunny, with a high near 72. Northwest wind 1 to 5 mph. Chance of precipitation is 20%."
X Ambassadors,9/10/2025,Showbox SoDo,Music,Pioneer Square,"A slight chance of rain showers after 11am. Partly sunny, with a high near 72. North northwest wind 1 to 5 mph. Chance of precipitation is 20%."
Haunt,9/11/2025,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain showers before 5pm. Partly sunny, with a high near 72. South southwest wind 2 to 6 mph. Chance of precipitation is 20%."
Mason Marcus Turner,9/11/2025,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain showers before 5pm. Partly sunny, with a high near 70. South southwest wind 2 to 6 mph. Chance of precipitation is 20%."
NxWorries,9/11/2025,Showbox SoDo,Music,Pioneer Square,"A slight chance of rain showers before 5pm. Partly sunny, with a high near 72. South southwest wind 2 to 6 mph. Chance of precipitation is 20%."
2025 Babymonster – 1st World Tour,9/12/2025,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Partly sunny, with a high near 73."
A Conversation with R.F. Kuang,9/12/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Partly sunny, with a high near 72."
Jon Pardi with Kassi Ashton,9/12/2025,Washington State Fair Events Center,Music,South,"Mostly sunny, with a high near 71."
MOHAI Mercantile Literary Series: The Sound of Seattle,9/12/2025,Museum of History & Industry,Museums,Queen Anne / Seattle Center,"Partly sunny, with a high near 71."
Viagra Boys,9/12/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 71."
What’s Wrong,9/12/2025,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 72."
Black and Loud Fest,9/13/2025,The Crocodile,Music,Downtown,"A chance of rain showers after 11am. Partly sunny, with a high near 72."
Is This Real and Ed Roth Revue,9/13/2025,The Triple Door,Music,Downtown,"A chance of rain showers after 11am. Partly sunny, with a high near 74."
Journey to Justice Tour,9/13/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain showers after 11am. Partly sunny, with a high near 74."
Omni,9/13/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain showers after 11am. Partly sunny, with a high near 73."
Billy and the Dreamboats,9/14/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a high near 70."
Yiming Ma with Tessa Hulls,9/15/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain showers. Partly sunny, with a high near 69."
