Name,Date,Location,Type,Region,Weather
A R I Z O N A,2/24/2025,Showbox SoDo,Music,Pioneer Square,"Mostly cloudy. Low around 45, with temperatures rising to around 47 overnight. South southeast wind around 7 mph. New rainfall amounts less than a tenth of an inch possible."
Apocalyptica,2/25/2025,The Moore Theatre,Music,Downtown,"Rain. Mostly cloudy, with a high near 52. South southwest wind 9 to 21 mph, with gusts as high as 36 mph. Chance of precipitation is 100%. New rainfall amounts less than a tenth of an inch possible."
Decapitated,2/25/2025,El Corazon,Music,Downtown,"Rain. Mostly cloudy, with a high near 53. South southwest wind 8 to 16 mph, with gusts as high as 36 mph. Chance of precipitation is 100%. New rainfall amounts less than a tenth of an inch possible."
Isidore String Quartet: Unrequited,2/25/2025,Meany Center for the Performing Arts,Music,University District,"Rain. Mostly cloudy, with a high near 53. South southwest wind 10 to 22 mph, with gusts as high as 37 mph. Chance of precipitation is 100%. New rainfall amounts less than a tenth of an inch possible."
Cavalera,2/26/2025,El Corazon,Music,Downtown,"Partly sunny, with a high near 59."
K.Flay,2/26/2025,The Showbox,Music,Downtown,"Partly sunny, with a high near 59."
Little Stranger,2/26/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 58."
Mannywellz,2/26/2025,Nectar Lounge,Music,Fremont / Ballard,"Partly sunny, with a high near 59."
Rick Steves,2/26/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Partly sunny, with a high near 59."
Translinear Light,2/26/2025,The Moore Theatre,Music,Downtown,"Partly sunny, with a high near 59."
Victor Luckerson,2/26/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Partly sunny, with a high near 59."
BAYNK,2/27/2025,The Showbox,Music,Downtown,"A chance of rain before 4pm. Mostly cloudy, with a high near 56."
Camping in Alaska,2/27/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain before 4pm. Mostly cloudy, with a high near 56."
Dream Theater 40th Anniversary Tour,2/27/2025,The Moore Theatre,Music,Downtown,"A chance of rain before 4pm. Mostly cloudy, with a high near 56."
"Gabrielle Bates, Catherine Bresner, Bill Carty and Paul Hlava Ceballos",2/27/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain likely before 4pm. Mostly cloudy, with a high near 56."
Left on Tenth,2/27/2025,High Dive,Music,Fremont / Ballard,"A chance of rain before 4pm. Mostly cloudy, with a high near 56."
Lisa Koch Big Ass Birthday Bash,2/27/2025,The Triple Door,Music,Downtown,"A chance of rain before 4pm. Mostly cloudy, with a high near 56."
Maggie Smith,2/27/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely before 4pm. Mostly cloudy, with a high near 56."
Noise Service,2/27/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain before 4pm. Mostly cloudy, with a high near 57."
Ty Segall – Solo Acoustic,2/27/2025,The Neptune Theatre,Music,University District,"A chance of rain before 4pm. Mostly cloudy, with a high near 56."
Cappella Romana,2/28/2025,Town Hall Seattle,Music,Downtown,"Partly sunny, with a high near 57."
Immanuel Wilkins,2/28/2025,The Triple Door,Music,Downtown,"Partly sunny, with a high near 56."
Mad Science & Almost Yours,2/28/2025,Fremont Abbey Arts Center,Theatre,Fremont / Ballard,"Partly sunny, with a high near 56."
Parlor Greens,2/28/2025,High Dive,Music,Fremont / Ballard,"Partly sunny, with a high near 57."
Stavros Halkias,2/28/2025,The Moore Theatre,Theatre,Downtown,"Partly sunny, with a high near 57."
The Devil Makes Three,2/28/2025,The Showbox,Music,Downtown,"Partly sunny, with a high near 58."
UPDATING,2/28/2025,The Neptune Theatre,Theatre,University District,"Partly sunny, with a high near 58."
Auburn Symphony: The Magical Music of Harry Potter,3/1/2025,Federal Way Performing Arts and Event Center,Music,South,"Rain likely. Mostly cloudy, with a high near 54."
Dawn Richard and Spencer Zahn,3/1/2025,Fremont Abbey Arts Center,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 55."
Destroy Lonely,3/1/2025,Showbox SoDo,Music,Pioneer Square,"Rain likely. Mostly cloudy, with a high near 55."
Kathy Griffin,3/1/2025,The Moore Theatre,Theatre,Downtown,"Rain likely. Mostly cloudy, with a high near 55."
Kelsy Karter and The Heroines,3/1/2025,Funhouse,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 54."
Maruja,3/1/2025,High Dive,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 55."
Reverend Horton Heat,3/1/2025,El Corazon,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 55."
Ship Wrek,3/1/2025,The Showbox,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 55."
Winter Concert,3/1/2025,Town Hall Seattle,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 55."
The Georgetown Orbits,3/2/2025,High Dive,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 53."
