Name,Date,Location,Type,Region,Weather
Seattle Kraken vs. Vegas Golden Knights,3/12/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A chance of rain showers before 11am, then a chance of showers and thunderstorms. Partly sunny. High near 49, with temperatures falling to around 47 in the afternoon. Southwest wind 6 to 14 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Special EFX All Stars,3/12/2024,The Triple Door,Music,Downtown,"A chance of rain showers before 11am, then showers and thunderstorms likely. Partly sunny. High near 50, with temperatures falling to around 48 in the afternoon. South southwest wind 5 to 14 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
TommyInnit,3/12/2024,The Neptune Theatre,Music,University District,"A chance of rain showers before 11am, then a chance of showers and thunderstorms. Partly sunny. High near 49, with temperatures falling to around 47 in the afternoon. Southwest wind 5 to 16 mph, with gusts as high as 22 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Black Uhuru,3/13/2024,Nectar Lounge,Music,Fremont / Ballard,"Partly sunny, with a high near 50. South southwest wind around 6 mph."
Cat Power,3/13/2024,The Moore Theatre,Music,Downtown,"Partly sunny, with a high near 50. South southwest wind around 6 mph."
Cody Bartels,3/13/2024,High Dive,Music,Fremont / Ballard,"Partly sunny, with a high near 50. South southwest wind around 5 mph."
Eyedress,3/13/2024,The Showbox,Music,Downtown,"Partly sunny, with a high near 50. South southwest wind around 6 mph."
Kendra Morris,3/13/2024,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 50. South southwest wind around 5 mph."
My Dinner with SAM,3/13/2024,Seattle Art Museum,Museums,Downtown,"Partly sunny, with a high near 50. South southwest wind around 6 mph."
Susannah Fox with Sally James,3/13/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Partly sunny, with a high near 51. South wind around 5 mph."
Tim Berne Trio,3/13/2024,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 50. South southwest wind around 6 mph."
Cool Company,3/14/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 54. North northeast wind 2 to 9 mph."
Replay Matinee: Roxanne Dunbar-Ortiz,3/14/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 53. North wind 2 to 9 mph."
Seattle Kraken vs. Washington Capitals,3/14/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Sunny, with a high near 53. North wind 3 to 9 mph."
Taste Washington: Pacific Standard,3/14/2024,Pier 62,Festivals & Special Events,Downtown,"Mostly sunny, with a high near 53. North wind 3 to 9 mph."
"The Lord of the Rings, The Return of the King",3/14/2024,National Nordic Museum,Museums,Fremont / Ballard,"Sunny, with a high near 54. North northeast wind 2 to 9 mph."
Tricia Romano: Voices of the Village,3/14/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 55. North northeast wind 2 to 8 mph."
Veeze,3/14/2024,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 54. North northeast wind 2 to 9 mph."
Autoheart,3/15/2024,El Corazon,Music,Downtown,"Mostly sunny, with a high near 60."
Benjamin Wurgaft and Merry White,3/15/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 59."
Drew Martin,3/15/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 59."
Goose Vargis,3/15/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 61."
Lee Fields and Monophonics,3/15/2024,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 61."
MitiS,3/15/2024,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 62."
Shakey,3/15/2024,Slim's Last Chance,Music,South Seattle,"Mostly sunny, with a high near 59."
Taste Washington: The New Vintage,3/15/2024,Pier 62,Festivals & Special Events,Downtown,"Mostly sunny, with a high near 59."
Taylor Rave,3/15/2024,The Showbox,Music,Downtown,"Mostly sunny, with a high near 60."
Text Me Back Live,3/15/2024,Town Hall Seattle,Theatre,Downtown,"Mostly sunny, with a high near 60."
The Snuts,3/15/2024,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 59."
Tuomo and Markus Concert,3/15/2024,National Nordic Museum,Museums,Fremont / Ballard,"Mostly sunny, with a high near 60."
Yuri,3/15/2024,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 61."
Brian Posehn,3/16/2024,The Neptune Theatre,Theatre,University District,"Sunny, with a high near 67."
Heroes,3/16/2024,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 67."
I Sing the Salmon Home,3/16/2024,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 67."
Matt Hansen,3/16/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 67."
Oneus,3/16/2024,The Moore Theatre,Music,Downtown,"Sunny, with a high near 66."
Ricky Montgomery,3/16/2024,The Showbox,Music,Downtown,"Sunny, with a high near 66."
Seattle Kraken vs. Nashville Predators,3/16/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Sunny, with a high near 67."
Seattle Sounders FC vs. Colorado Rapids,3/16/2024,Lumen Field,Sports,Pioneer Square,"Sunny, with a high near 67."
Taste Washington: The Seminars,3/16/2024,"Seattle, WA",Festivals & Special Events,Downtown,"Sunny, with a high near 68."
Warren Zeiders,3/16/2024,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 67."
BAS,3/17/2024,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 66."
Brad Parsons,3/17/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 67."
Journeys,3/17/2024,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 68."
Lunasa,3/17/2024,The Neptune Theatre,Music,University District,"Sunny, with a high near 67."
Rylan Fischer,3/17/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 66."
Umphrey’s McGee,3/17/2024,The Showbox,Music,Downtown,"Sunny, with a high near 67."
’68,3/18/2024,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 64."
Clarence Moriwaki,3/18/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 64."
Jimmy Chamberlin Complex,3/18/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 64."
Seattle Kraken vs. Buffalo Sabres,3/18/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Mostly sunny, with a high near 65."
Taste Washington: No Frills,3/18/2024,"Seattle, WA",Festivals & Special Events,Downtown,"Mostly sunny, with a high near 65."
