Name,Date,Location,Type,Region,Weather
After Party: Campana,2/7/2025,Bainbridge Island Museum of Art,Music,West,"Mostly clear. Low around 27, with temperatures rising to around 30 overnight. Wind chill values as low as 24. North wind around 6 mph."
Aquarius Birthday Show,2/7/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly clear. Low around 27, with temperatures rising to around 31 overnight. North wind around 5 mph."
David Gray – Past and Present Tour,2/7/2025,The Moore Theatre,Music,Downtown,"Mostly clear. Low around 25, with temperatures rising to around 28 overnight. North northeast wind around 2 mph."
Joe Casalini Trio,2/7/2025,The Royal Room,Music,South Seattle,"Mostly clear. Low around 24, with temperatures rising to around 28 overnight. North wind around 2 mph."
Ms. Pat: The Hot and Flashy Tour,2/7/2025,The Neptune Theatre,Theatre,University District,"Mostly clear. Low around 26, with temperatures rising to around 28 overnight. Wind chill values as low as 24. North wind around 3 mph."
The Mother Hips,2/7/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly clear. Low around 25, with temperatures rising to around 29 overnight. Wind chill values as low as 25. North wind around 3 mph."
Youth Fountain,2/7/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly clear. Low around 27, with temperatures rising to around 31 overnight. North wind around 5 mph."
An Evening with Shafty,2/8/2025,High Dive,Music,Fremont / Ballard,"Rain and snow showers. Mostly cloudy, with a high near 40. Northeast wind around 3 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Artist Talk: Wait… What are you?,2/8/2025,Bainbridge Island Museum of Art,Museums,West,"Snow showers before 1pm, then rain and snow showers. Mostly cloudy, with a high near 39. East wind around 2 mph. Chance of precipitation is 80%. New snow accumulation of less than half an inch possible."
Awesome,2/8/2025,Town Hall Seattle,Music,Downtown,"Snow showers before 1pm, then rain and snow showers. Mostly cloudy, with a high near 40. East northeast wind around 2 mph. Chance of precipitation is 80%. New snow accumulation of less than one inch possible."
Brilliantz – Stevie Wonder Tribute,2/8/2025,The Royal Room,Music,South Seattle,"Snow showers before 1pm, then rain and snow showers. Mostly cloudy, with a high near 40. East northeast wind around 2 mph. Chance of precipitation is 80%. New snow accumulation of less than one inch possible."
CenterPiece Jazz Band,2/8/2025,The Royal Room,Music,South Seattle,"Snow showers before 1pm, then rain and snow showers. Mostly cloudy, with a high near 39. East wind around 2 mph. Chance of precipitation is 80%. New snow accumulation of less than half an inch possible."
Chaser,2/8/2025,Funhouse,Music,Capitol Hill / Central District,"Rain and snow showers. Mostly cloudy, with a high near 40. East northeast wind around 2 mph. Chance of precipitation is 80%. New snow accumulation of less than half an inch possible."
Flightless Bird Live,2/8/2025,The Neptune Theatre,Theatre,University District,"Rain and snow showers. Mostly cloudy, with a high near 40. East northeast wind around 3 mph. Chance of precipitation is 80%. New snow accumulation of less than half an inch possible."
Taylor Swift Night,2/8/2025,Tractor Tavern,Music,Fremont / Ballard,"Snow showers before 1pm, then rain and snow showers. Mostly cloudy, with a high near 39. East wind around 2 mph. Chance of precipitation is 80%. New snow accumulation of less than half an inch possible."
The Soul of Seattle,2/8/2025,Block 41,Festivals & Special Events,Downtown,"Rain and snow showers. Mostly cloudy, with a high near 40. Northeast wind around 3 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Tom Papa: Grateful Bread Tour,2/8/2025,The Moore Theatre,Theatre,Downtown,"Rain and snow showers. Mostly cloudy, with a high near 39. East northeast wind around 3 mph. Chance of precipitation is 80%. New snow accumulation of less than half an inch possible."
Wunderhorse,2/8/2025,The Crocodile,Music,Downtown,"Rain and snow showers. Mostly cloudy, with a high near 39. East northeast wind around 3 mph. Chance of precipitation is 80%. New snow accumulation of less than half an inch possible."
Bien,2/9/2025,Neumos,Music,Capitol Hill / Central District,"A chance of snow showers before 10am, then a chance of rain and snow showers between 10am and 4pm. Partly sunny, with a high near 40. Chance of precipitation is 30%."
