Name,Date,Location,Type,Region,Weather
Bizzy Bone,10/13/2024,Nectar Lounge,Music,Fremont / Ballard,"Partly sunny, with a high near 67. South southeast wind around 6 mph."
Cole Chaney,10/13/2024,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 70. South wind around 3 mph."
Daneliya,10/13/2024,Barboza,Music,Capitol Hill / Central District,"Partly sunny, with a high near 69. South wind around 3 mph."
Dashboard Confessional,10/13/2024,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 70. South wind around 3 mph."
Mumiy Troll,10/13/2024,Neumos,Music,Capitol Hill / Central District,"Partly sunny, with a high near 69. South wind around 3 mph."
Slift,10/13/2024,The Crocodile,Music,Downtown,"Partly sunny, with a high near 69. South wind around 6 mph."
The Reverend Peyton’s Big Damn Band,10/13/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 70. South wind around 3 mph."
The Tikigraphs Luau,10/13/2024,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 70. South wind around 3 mph."
Elizabeth Chiarello,10/14/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain. Mostly cloudy. High near 65, with temperatures falling to around 63 in the afternoon. South wind 7 to 10 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
P1 with Matt and Tommy Live,10/14/2024,The Neptune Theatre,Theatre,University District,"Rain. Mostly cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South wind 7 to 12 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Prince Daddy and The Hyena,10/14/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain. Mostly cloudy. High near 64, with temperatures falling to around 62 in the afternoon. South wind around 9 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Wisp,10/14/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Mostly cloudy. High near 63, with temperatures falling to around 61 in the afternoon. South wind 7 to 10 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Ben Ottewell and Ian Ball of Gomez,10/15/2024,The Triple Door,Music,Downtown,"Rain likely. Cloudy, with a high near 62. North northwest wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts between a tenth and quarter of an inch possible."
Calm Beneath Castles,10/15/2024,The Neptune Theatre,Film & Media Arts,University District,"Rain likely. Cloudy, with a high near 59. North northwest wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Carina Round,10/15/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Cloudy, with a high near 61. Northwest wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Cydeways,10/15/2024,Barboza,Music,Capitol Hill / Central District,"Rain likely. Cloudy, with a high near 61. Northwest wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Ebo Taylor and Pat Thomas,10/15/2024,Neumos,Music,Capitol Hill / Central District,"Rain likely. Cloudy, with a high near 61. North northwest wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts between a tenth and quarter of an inch possible."
Heavenly,10/15/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain likely. Cloudy, with a high near 61. North northwest wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Nada Surf,10/15/2024,The Crocodile,Music,Downtown,"Rain likely. Cloudy, with a high near 60. Northwest wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
smARTfilms: Broadway Melody of 1940,10/15/2024,Bainbridge Island Museum of Art,Museums,West,"Rain likely. Cloudy, with a high near 62. West northwest wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts between a tenth and quarter of an inch possible."
Casey Neill,10/16/2024,The Royal Room,Music,South Seattle,"Rain before 5pm, then showers and thunderstorms. Mostly cloudy, with a high near 58. Chance of precipitation is 100%."
Coco and Clair Clair,10/16/2024,Neumos,Music,Capitol Hill / Central District,"Rain before 5pm, then showers and thunderstorms. Mostly cloudy, with a high near 59. Chance of precipitation is 100%."
David Ramirez,10/16/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain before 5pm, then showers and thunderstorms. Mostly cloudy, with a high near 58. Chance of precipitation is 100%."
Debashish Bhattacharya,10/16/2024,Town Hall Seattle,Music,Downtown,"Rain before 5pm, then showers and thunderstorms. Mostly cloudy, with a high near 57. Chance of precipitation is 100%."
Laserbeans,10/16/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain before 5pm, then showers and thunderstorms. Mostly cloudy, with a high near 59. Chance of precipitation is 100%."
Shannon and The Clams,10/16/2024,The Neptune Theatre,Music,University District,"Rain before 5pm, then showers and thunderstorms. Mostly cloudy, with a high near 58. Chance of precipitation is 100%."
Steve Phillips,10/16/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain before 5pm, then showers and thunderstorms. Mostly cloudy, with a high near 59. Chance of precipitation is 100%."
"Tessa Lark, Joshua Roman & Edgar Meyer",10/16/2024,Meany Center for the Performing Arts,Music,University District,"Rain before 5pm, then showers and thunderstorms. Mostly cloudy, with a high near 59. Chance of precipitation is 100%."
Touche Amore,10/16/2024,The Crocodile,Music,Downtown,"Rain before 5pm, then showers and thunderstorms. Mostly cloudy, with a high near 59. Chance of precipitation is 100%."
Choir! Choir! Choir!,10/17/2024,The Neptune Theatre,Music,University District,"Rain showers. Mostly cloudy, with a high near 55."
CHYL,10/17/2024,Barboza,Music,Capitol Hill / Central District,"Rain showers. Mostly cloudy, with a high near 55."
Clem Snide,10/17/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain showers. Mostly cloudy, with a high near 55."
Elaina Ellis  and Amber Flame,10/17/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain showers. Mostly cloudy, with a high near 55."
Jazz with Jim – Exceptional Big Bands,10/17/2024,Bainbridge Island Museum of Art,Music,West,"Rain showers. Mostly cloudy, with a high near 56."
Rapsody,10/17/2024,The Crocodile,Music,Downtown,"Rain showers. Mostly cloudy, with a high near 55."
Sprints,10/17/2024,Neumos,Music,Capitol Hill / Central District,"Rain showers. Mostly cloudy, with a high near 54."
SuperKnova,10/17/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain showers. Mostly cloudy, with a high near 56."
Broadway Rave,10/18/2024,The Crocodile,Music,Downtown,"A chance of rain showers before 8am, then rain likely. Mostly cloudy, with a high near 53."
Chinese American Bear,10/18/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers before 8am, then rain likely. Mostly cloudy, with a high near 53."
Club XCX,10/18/2024,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain showers before 8am, then rain likely. Mostly cloudy, with a high near 55."
Fruition,10/18/2024,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers before 8am, then rain likely. Mostly cloudy, with a high near 56."
Hinds,10/18/2024,The Crocodile,Music,Downtown,"A chance of rain showers before 8am, then rain likely. Mostly cloudy, with a high near 55."
Jon Macy,10/18/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain showers before 8am, then rain likely. Mostly cloudy, with a high near 55."
Lady A,10/18/2024,Egan's Ballard Jam House,Music,Fremont / Ballard,"A chance of rain showers before 8am, then rain likely. Mostly cloudy, with a high near 55."
M.A.G.S.,10/18/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain showers before 8am, then rain likely. Mostly cloudy, with a high near 55."
Melt,10/18/2024,Neumos,Music,Capitol Hill / Central District,"A chance of rain showers before 8am, then rain likely. Mostly cloudy, with a high near 56."
