Name,Date,Location,Type,Region,Weather
Atomic Pines,12/4/2024,Funhouse,Music,Capitol Hill / Central District,"Patchy fog. Partly cloudy. Low around 33, with temperatures rising to around 35 overnight. East wind around 2 mph."
Karl Blau,12/4/2024,Tractor Tavern,Music,Fremont / Ballard,"Patchy fog. Partly cloudy. Low around 33, with temperatures rising to around 35 overnight. East wind around 2 mph."
Karl Blau,12/4/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly cloudy. Low around 33, with temperatures rising to around 35 overnight. East northeast wind around 2 mph."
Reset Rewind,12/4/2024,High Dive,Music,Fremont / Ballard,"Partly cloudy. Low around 34, with temperatures rising to around 36 overnight. East wind around 2 mph."
Roxbury Saints,12/4/2024,Sunset Tavern,Music,Fremont / Ballard,"Partly cloudy. Low around 35, with temperatures rising to around 37 overnight. East wind around 1 mph."
The Mastersons,12/4/2024,The Triple Door,Music,Downtown,"Partly cloudy. Low around 33, with temperatures rising to around 35 overnight. East wind around 2 mph."
A Christmas Carol – Live Reading,12/5/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly cloudy, with a high near 49. South southeast wind around 5 mph."
Braxton Cook,12/5/2024,The Triple Door,Music,Downtown,"Mostly cloudy, with a high near 49. South southeast wind around 5 mph."
Felicity,12/5/2024,Funhouse,Music,Capitol Hill / Central District,"Mostly cloudy, with a high near 48. South southeast wind around 6 mph."
Henry Mansfield,12/5/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 49. South southeast wind 2 to 6 mph."
Matt Heckler and Casper Allen,12/5/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 48. South southeast wind 2 to 6 mph."
Molten Decks,12/5/2024,High Dive,Music,Fremont / Ballard,"Mostly cloudy, with a high near 50. South southeast wind around 5 mph."
Tha Dogg Pound,12/5/2024,The Neptune Theatre,Music,University District,"Mostly cloudy, with a high near 49. South southeast wind around 5 mph."
The Slackers,12/5/2024,The Crocodile,Music,Downtown,"Mostly cloudy, with a high near 48. South southeast wind 2 to 6 mph."
Winston Jarrett,12/5/2024,Nectar Lounge,Music,Fremont / Ballard,"Mostly cloudy, with a high near 49. South southeast wind around 5 mph."
After Party: WurliPop,12/6/2024,Bainbridge Island Museum of Art,Music,West,"A chance of rain after 10am. Mostly cloudy, with a high near 52. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
All Hype,12/6/2024,Funhouse,Music,Capitol Hill / Central District,"A chance of rain after 10am. Cloudy, with a high near 51. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Blockhead,12/6/2024,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain after 10am. Mostly cloudy, with a high near 52. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Global Rhythms: Kayhan Kalhor,12/6/2024,Town Hall Seattle,Music,Downtown,"A chance of rain after 10am. Mostly cloudy, with a high near 51. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Kinski,12/6/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain after 10am. Mostly cloudy, with a high near 52. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Late Nights R&B,12/6/2024,Neumos,Music,Capitol Hill / Central District,"A chance of rain after 10am. Mostly cloudy, with a high near 52. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Moonglade,12/6/2024,Showbox SoDo,Music,Pioneer Square,"A chance of rain after 10am. Mostly cloudy, with a high near 52. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Natalie Hanes,12/6/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain after 10am. Mostly cloudy, with a high near 52. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Shanin Blake – Divine Dopamine Tour,12/6/2024,The Crocodile,Music,Downtown,"A chance of rain after 10am. Mostly cloudy, with a high near 52. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Zepparella the Led Zeppelin Powerhouse,12/6/2024,The Crocodile,Music,Downtown,"A chance of rain after 10am. Mostly cloudy, with a high near 52. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Anthony Raneri,12/7/2024,Neumos,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 54."
CenterPlay,12/7/2024,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 52."
Clinton Fearon and The Boogie Brown Band,12/7/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 53."
Dead Bob,12/7/2024,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53."
Holly Jolly Holiday Show,12/7/2024,Barboza,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 53."
Jeff Arcuri,12/7/2024,The Moore Theatre,Theatre,Downtown,"Rain. Cloudy, with a high near 54."
Jeff Dye,12/7/2024,The Neptune Theatre,Theatre,University District,"Rain. Cloudy, with a high near 53."
Jordan Jensen,12/7/2024,The Crocodile,Music,Downtown,"Rain. Cloudy, with a high near 53."
Robin Pecknold from Fleet Foxes,12/7/2024,Town Hall Seattle,Music,Downtown,"Rain. Cloudy, with a high near 53."
SAM Performs: The Seattle Women’s Jazz Orchestra,12/7/2024,Seattle Art Museum,Music,Downtown,"Rain. Cloudy, with a high near 52."
The Jaws of Brooklyn,12/7/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 53."
A Drag Queen Christmas,12/8/2024,The Moore Theatre,Theatre,Downtown,"Rain likely. Mostly cloudy, with a high near 48."
BigXthaPlug,12/8/2024,Neumos,Music,Capitol Hill / Central District,"Rain likely. Partly sunny, with a high near 49."
Sixpence None the Richer,12/8/2024,The Crocodile,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 49."
Steve Messick’s Holiday Jazz Showcase,12/8/2024,The Royal Room,Music,South Seattle,"Rain likely. Partly sunny, with a high near 48."
Strawberry Girls,12/8/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Partly sunny, with a high near 47."
Sunbittern,12/8/2024,High Dive,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 48."
Allegra Kreiger,12/9/2024,Barboza,Music,Capitol Hill / Central District,"Partly sunny, with a high near 47."
King Raam,12/9/2024,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 47."
Katherine Packert Burke with Rivka Clifton,12/10/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain showers after 10am. Partly sunny, with a high near 44."
Mantra,12/10/2024,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers after 10am. Partly sunny, with a high near 45."
Sungazer,12/10/2024,The Crocodile,Music,Downtown,"A chance of rain showers after 10am. Partly sunny, with a high near 45."
Wishy,12/10/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain showers after 10am. Partly sunny, with a high near 45."
