Name,Date,Location,Type,Region,Weather
Annie DiRusso,4/1/2025,Neumos,Music,Capitol Hill / Central District,"Rain showers likely. Mostly cloudy, with a high near 53. South southwest wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Daryl Gregory with Matt Dinniman,4/1/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Rain showers likely. Mostly cloudy, with a high near 53. South southwest wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Gunhild Carling,4/1/2025,The Triple Door,Music,Downtown,"Rain showers likely. Mostly cloudy, with a high near 53. South southwest wind around 3 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Joe Doria Presents,4/1/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain showers likely. Mostly cloudy, with a high near 53. South southwest wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Matt Nathanson,4/1/2025,The Showbox,Music,Downtown,"Rain showers likely. Mostly cloudy, with a high near 53. South southwest wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Trivium and Bullet For My Valentine,4/1/2025,The Paramount Theatre,Music,Downtown,"Rain showers likely. Mostly cloudy, with a high near 54. South southwest wind 1 to 5 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
An Evening with Jesse Welles,4/2/2025,Neumos,Music,Capitol Hill / Central District,"Rain showers likely. Mostly cloudy, with a high near 52. South southwest wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Blowout Heavies Brass Band Jam,4/2/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain showers likely. Mostly cloudy. High near 52, with temperatures falling to around 50 in the afternoon. South southwest wind around 6 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Foo Gazzi,4/2/2025,High Dive,Music,Fremont / Ballard,"Rain showers likely. Mostly cloudy, with a high near 51. South southwest wind around 6 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Humbird,4/2/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a high near 52. Southwest wind 3 to 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Janiva Magness,4/2/2025,The Triple Door,Music,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 52. Southwest wind 3 to 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Johnnyswim,4/2/2025,The Showbox,Music,Downtown,"A chance of rain showers. Mostly cloudy. High near 53, with temperatures falling to around 51 in the afternoon. Southwest wind around 6 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Tishani Doshi and Kelli Russell Agodon,4/2/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain showers. Mostly cloudy. High near 53, with temperatures falling to around 51 in the afternoon. Southwest wind around 6 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Abby Jimenez,4/3/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 55. West wind 2 to 6 mph."
Alla Xul Elu,4/3/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 55. West wind 2 to 6 mph."
Ari Shaffir,4/3/2025,The Moore Theatre,Theatre,Downtown,"Mostly sunny, with a high near 55. Southwest wind 1 to 6 mph."
Bewitcher,4/3/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 54. West wind 1 to 5 mph."
Celestial Navigation,4/3/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 54. Southwest wind 2 to 6 mph."
Flor De Toloache,4/3/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 55. West wind 2 to 6 mph."
Laurel,4/3/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 55. Southwest wind 1 to 6 mph."
