Name,Date,Location,Type,Region,Weather
Big Business,2/17/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly cloudy. Low around 37, with temperatures rising to around 39 overnight. Northeast wind around 7 mph."
David Wax Museum,2/17/2024,Fremont Abbey Arts Center,Music,Fremont / Ballard,"Mostly cloudy. Low around 37, with temperatures rising to around 39 overnight. Northeast wind around 7 mph."
Jon Batiste,2/17/2024,The Paramount Theatre,Music,Downtown,"Mostly cloudy, with a low around 37. East northeast wind around 7 mph."
lespecial,2/17/2024,High Dive,Music,Fremont / Ballard,"Mostly cloudy. Low around 37, with temperatures rising to around 39 overnight. Northeast wind around 7 mph."
Saturday Family Concert: Lady A,2/17/2024,Town Hall Seattle,Music,Downtown,"Mostly cloudy, with a low around 37. Northeast wind around 7 mph."
TobyMac Hits Deep 2024,2/17/2024,accesso ShoWare Center,Music,South,"Mostly cloudy, with a low around 38. East southeast wind around 7 mph."
Victor Andy Castillo,2/17/2024,The Royal Room,Music,South Seattle,"Mostly cloudy. Low around 37, with temperatures rising to around 39 overnight. Northeast wind around 7 mph."
Aqua Fools’ Day,2/18/2024,High Dive,Music,Fremont / Ballard,"Rain likely before 4pm. Mostly cloudy, with a high near 49. Southeast wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Dr. Joy Buolamwini,2/18/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely before 4pm. Mostly cloudy, with a high near 49. Southeast wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
La Nef: Red Sky at Night,2/18/2024,Town Hall Seattle,Music,Downtown,"Rain likely before 4pm. Mostly cloudy, with a high near 49. East southeast wind around 5 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Love Beyond Border,2/18/2024,Benaroya Hall,Music,Downtown,"Rain likely before 4pm. Mostly cloudy, with a high near 49. Southeast wind around 6 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
