Name,Date,Location,Type,Region,Weather
Billy Bragg,9/21/2024,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 69. North wind 2 to 6 mph."
Grupo Firme,9/21/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Mostly sunny, with a high near 69. North wind 2 to 6 mph."
Horse Jumper of Love,9/21/2024,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 67. North wind 2 to 6 mph."
JLF Seattle,9/21/2024,Town Hall Seattle,Festivals & Special Events,Downtown,"Mostly sunny, with a high near 70. North wind 2 to 6 mph."
Johnny Marr and James,9/21/2024,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 69. North wind 2 to 6 mph."
Lisa Fox Group,9/21/2024,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 67. North wind 2 to 6 mph."
Ozomatli,9/21/2024,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 66. North wind 2 to 7 mph."
Salmon Homecoming 2024,9/21/2024,Pier 62,Festivals & Special Events,Downtown,"Mostly sunny, with a high near 69. North wind 2 to 6 mph."
Tango Alpha Tango,9/21/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 68. North wind 2 to 6 mph."
The Dare,9/21/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 66. North wind 2 to 6 mph."
Tori Kelly,9/21/2024,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 69. North wind 2 to 6 mph."
Tribute Night,9/21/2024,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 68. North wind 2 to 6 mph."
Unsinkable Heavies,9/21/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 69. North wind 3 to 7 mph."
Dark Tranquillity and Amorphis,9/22/2024,El Corazon,Music,Downtown,"Partly sunny. High near 70, with temperatures falling to around 68 in the afternoon. South southeast wind around 5 mph."
Emi Pop,9/22/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny. High near 70, with temperatures falling to around 68 in the afternoon. South southeast wind around 5 mph."
Jovino Santos Neto Quinteto,9/22/2024,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 68. South wind 1 to 5 mph."
Red Thread,9/22/2024,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 70. South wind around 5 mph."
S. Carey,9/22/2024,The Triple Door,Music,Downtown,"Partly sunny, with a high near 69. South southeast wind 1 to 5 mph."
Seattle Seahawks vs. Miami Dolphins,9/22/2024,Lumen Field,Sports,Pioneer Square,"Partly sunny, with a high near 69. South wind around 5 mph."
That Mexican OT,9/22/2024,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 68. South southeast wind 1 to 5 mph."
2 Shadows,9/23/2024,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 71. Southeast wind 2 to 6 mph."
Butcher Babies,9/23/2024,El Corazon,Music,Downtown,"Partly sunny, with a high near 71. North wind 2 to 6 mph."
Fantastic Cat,9/23/2024,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 73. East wind 2 to 6 mph."
Green Day,9/23/2024,T-Mobile Park,Music,Pioneer Square,"Partly sunny, with a high near 71. East wind 2 to 6 mph."
Hoodoo Gurus,9/23/2024,The Neptune Theatre,Music,University District,"Partly sunny, with a high near 72. North northeast wind 2 to 6 mph."
Joywave,9/23/2024,The Showbox,Music,Downtown,"Partly sunny, with a high near 72. South southeast wind 2 to 6 mph."
Juvenile,9/23/2024,The Crocodile,Music,Downtown,"Partly sunny, with a high near 71. North wind 2 to 6 mph."
Sahaj Kohli with Ruchika Tulshyan,9/23/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Partly sunny, with a high near 72. Southeast wind 2 to 6 mph."
Sepultura,9/23/2024,Showbox SoDo,Music,Pioneer Square,"Partly sunny, with a high near 72. South southeast wind 2 to 6 mph."
Billy Woods and Kenny Segal,9/24/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 74."
Charly Bliss,9/24/2024,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 72."
Connie Chung,9/24/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 73."
Curtis Stigers,9/24/2024,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 74."
Deicide,9/24/2024,El Corazon,Music,Downtown,"Mostly sunny, with a high near 74."
Lynne Peeples,9/24/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 75."
SEB,9/24/2024,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 71."
Sky Ferreira,9/24/2024,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 73."
Angry Blackmen,9/25/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 65."
Aoife O’Donovan and Hawktail: All of My Friends Tour,9/25/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain likely. Mostly cloudy, with a high near 65."
Bob Bauer with David Burman,9/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy, with a high near 64."
Brendan Kelly,9/25/2024,Funhouse,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 65."
Connected  – Richie Goods and Chien Chien Lu,9/25/2024,The Triple Door,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 65."
Daniel,9/25/2024,Neumos,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 65."
Devin Kennedy,9/25/2024,Barboza,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 65."
Edward Burns,9/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain likely. Mostly cloudy, with a high near 66."
Elizabeth Rosner,9/25/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 65."
Mass of the Fermenting Dregs,9/25/2024,The Crocodile,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 65."
Music for Mushrooms,9/25/2024,Town Hall Seattle,Film & Media Arts,Downtown,"Rain likely. Mostly cloudy, with a high near 64."
Peter Band Supreme,9/25/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain likely. Mostly cloudy, with a high near 65."
Peter Hook and The Light,9/25/2024,The Showbox,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 65."
Tems,9/25/2024,Showbox SoDo,Music,Pioneer Square,"Rain likely. Mostly cloudy, with a high near 66."
These Certain Birds,9/25/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain likely. Mostly cloudy, with a high near 66."
Will Bernard,9/25/2024,The Royal Room,Music,South Seattle,"Rain likely. Mostly cloudy, with a high near 65."
A Man and His Music,9/26/2024,The Royal Room,Music,South Seattle,"A chance of rain. Partly sunny, with a high near 65."
Black Dogs,9/26/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain. Partly sunny, with a high near 63."
BLK ODYSSY,9/26/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 65."
Dylan Gossett,9/26/2024,The Showbox,Music,Downtown,"A chance of rain. Partly sunny, with a high near 64."
"Eva Walker and Jacob Uitti with Molly Sides, Jimmy James, Vitamin D, and Marco Collins",9/26/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain. Partly sunny, with a high near 66."
Glen Teriyaki,9/26/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain. Partly sunny, with a high near 65."
Marcos Valle,9/26/2024,The Neptune Theatre,Music,University District,"A chance of rain. Partly sunny, with a high near 65."
Rae Armantrout,9/26/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 63."
Silverada,9/26/2024,The Crocodile,Music,Downtown,"A chance of rain. Partly sunny, with a high near 64."
Tyrone Wells,9/26/2024,The Triple Door,Music,Downtown,"A chance of rain. Partly sunny, with a high near 65."
“All My Ancestors at a Dinner Party ” with Monyee Chau,9/27/2024,Raisbeck Performance Hall,Readings & Lectures,Downtown,"A chance of rain. Partly sunny, with a high near 63."
Crowdsource Choir,9/27/2024,Town Hall Seattle,Music,Downtown,"A chance of rain. Partly sunny, with a high near 63."
Dana and Alden,9/27/2024,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 63."
Danez Smith,9/27/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain. Partly sunny, with a high near 63."
Gioli and Assia,9/27/2024,Neumos,Music,Capitol Hill / Central District,"A chance of rain. Partly sunny, with a high near 64."
Half Giraffe,9/27/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain. Partly sunny, with a high near 62."
Joe Casalini Trio,9/27/2024,The Royal Room,Music,South Seattle,"A chance of rain. Partly sunny, with a high near 62."
Massy Ferguson Vinyl Release,9/27/2024,The Triple Door,Music,Downtown,"A chance of rain. Partly sunny, with a high near 64."
slenderbodies,9/27/2024,The Showbox,Music,Downtown,"A chance of rain. Partly sunny, with a high near 64."
The Music of PJ Harvey,9/27/2024,The Royal Room,Music,South Seattle,"A chance of rain. Partly sunny, with a high near 63."
The National Parks – Wild Spirit Tour,9/27/2024,The Neptune Theatre,Music,University District,"A chance of rain. Partly sunny, with a high near 62."
"Tina Friml, Live",9/27/2024,The Crocodile,Theatre,Downtown,"A chance of rain. Partly sunny, with a high near 63."
