Name,Date,Location,Type,Region,Weather
Cristela Alonzo,2/19/2026,The Neptune Theatre,Theatre,University District,"A slight chance of rain and snow showers. Mostly cloudy, with a low around 33. North northeast wind 5 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Jordan Ward,2/19/2026,Neumos,Music,Capitol Hill / Central District,"A slight chance of rain showers between 8am and 11am, then a slight chance of rain and snow showers between 11am and 1pm. Mostly cloudy, with a high near 39. North wind 8 to 12 mph. Chance of precipitation is 20%."
UPDATING,2/20/2026,The Neptune Theatre,Theatre,University District,"A slight chance of rain showers after 4pm. Partly sunny, with a high near 42. South southeast wind around 5 mph. Chance of precipitation is 20%."
BERTHA: Grateful Drag,2/21/2026,The Neptune Theatre,Music,University District,"A chance of rain and snow before 7am, then a chance of rain and snow. Mostly cloudy, with a high near 49. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Weval,2/21/2026,Neumos,Music,Capitol Hill / Central District,"A chance of rain and snow before 7am, then a chance of rain and snow. Mostly cloudy, with a high near 50. East southeast wind 2 to 6 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Brains On,2/22/2026,The Neptune Theatre,Theatre,University District,"Rain. Mostly cloudy, with a high near 52."
Cardi B – Little Miss Drama Tour,2/22/2026,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Rain. Mostly cloudy, with a high near 53."
Suzanne Vega – Flying With Angels,2/22/2026,The Neptune Theatre,Music,University District,"Rain. Mostly cloudy, with a high near 53."
Signs of Life,2/23/2026,The Neptune Theatre,Music,University District,"Rain. Cloudy, with a high near 51."
Clover County,2/24/2026,Barboza,Music,Capitol Hill / Central District,"Rain likely. Mostly cloudy, with a high near 50."
Ricardo Arjona,2/24/2026,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Rain likely. Mostly cloudy, with a high near 50."
Jamie Fine,2/25/2026,Barboza,Music,Capitol Hill / Central District,"Rain. Mostly cloudy, with a high near 51."
Kathleen Edwards,2/25/2026,The Neptune Theatre,Music,University District,"Rain. Mostly cloudy, with a high near 51."
