Name,Date,Location,Type,Region,Weather
Connor Price,3/4/2025,Showbox SoDo,Music,Pioneer Square,"Mostly cloudy, with a low around 41. South wind around 1 mph."
Ignite,3/4/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly cloudy, with a low around 43. South wind around 2 mph."
John McEuen and The Circle Band,3/4/2025,The Triple Door,Music,Downtown,"Cloudy, with a low around 41. South southeast wind around 1 mph."
Last Dinosaurs,3/4/2025,The Neptune Theatre,Music,University District,"Mostly cloudy, with a low around 41. South wind around 1 mph."
Margo Okazawa-Rey,3/4/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly cloudy, with a low around 41. South wind around 1 mph."
The Exploited,3/4/2025,El Corazon,Music,Downtown,"Mostly cloudy, with a low around 41. South wind around 2 mph."
Tubaluba,3/4/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly cloudy, with a low around 43. South wind around 2 mph."
Andre Feriante and the Bohemian Entourage,3/5/2025,The Triple Door,Music,Downtown,"A chance of rain before 4pm. Partly sunny, with a high near 52. Southwest wind 3 to 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Byron Juane,3/5/2025,High Dive,Music,Fremont / Ballard,"A chance of rain before 4pm. Partly sunny, with a high near 52. Southwest wind 3 to 7 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
FINK,3/5/2025,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain before 4pm. Partly sunny, with a high near 53. Southwest wind 2 to 6 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Joy Oladokun,3/5/2025,The Showbox,Music,Downtown,"A chance of rain before 4pm. Partly sunny, with a high near 53. Southwest wind 2 to 6 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Pink Sweat$,3/5/2025,The Moore Theatre,Music,Downtown,"A chance of rain before 4pm. Partly sunny, with a high near 53. Southwest wind 2 to 6 mph. Chance of precipitation is 50%. New rainfall amounts less than a tenth of an inch possible."
Charlie Berens,3/6/2025,The Moore Theatre,Theatre,Downtown,"Mostly sunny, with a high near 52."
Cochise,3/6/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 51."
Deal,3/6/2025,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 52."
Megan Stalter,3/6/2025,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 53."
Socks in the Frying Pan,3/6/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 52."
The Queers,3/6/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 52."
G. Love and Special Sauce,3/7/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 52."
Miss Minami,3/7/2025,Fremont Abbey Arts Center,Music,Fremont / Ballard,"Partly sunny, with a high near 53."
Not Fade Away – A Tribute to Buddy Holly,3/7/2025,The Triple Door,Music,Downtown,"Partly sunny, with a high near 53."
Tape B,3/7/2025,The Showbox,Music,Downtown,"Partly sunny, with a high near 52."
thrown,3/7/2025,El Corazon,Music,Downtown,"Partly sunny, with a high near 53."
Bored Teachers,3/8/2025,The Moore Theatre,Theatre,Downtown,"A chance of rain. Mostly cloudy, with a high near 57."
Tape B,3/8/2025,The Showbox,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 56."
The Bevis Frond,3/8/2025,High Dive,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 57."
The Velveteers,3/8/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 57."
Vanessa Collier,3/8/2025,The Triple Door,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 57."
Echoes of the East,3/9/2025,Town Hall Seattle,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 58."
Jerry Cantrell,3/9/2025,The Moore Theatre,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 57."
Randy Blythe,3/9/2025,El Corazon,Readings & Lectures,Downtown,"A chance of rain. Mostly cloudy, with a high near 57."
Swallow the Sun,3/10/2025,El Corazon,Music,Downtown,"Rain likely. Mostly cloudy, with a high near 52."
