Name,Date,Location,Type,Region,Weather
Bassekou Kouyate and Vieux Farka Toure,2/24/2024,Town Hall Seattle,Music,Downtown,"Cloudy, with a low around 42. South wind around 6 mph."
Crystal Skies,2/24/2024,Nectar Lounge,Music,Fremont / Ballard,"Cloudy. Low around 43, with temperatures rising to around 45 overnight. South wind around 6 mph."
Dan Brown Wild Symphony,2/24/2024,Benaroya Hall,Music,Downtown,"Cloudy. Low around 43, with temperatures rising to around 45 overnight. South wind around 6 mph."
Dana Gould and Bobcat Goldthwait,2/24/2024,The Triple Door,Theatre,Downtown,"Cloudy. Low around 42, with temperatures rising to around 44 overnight. South wind around 6 mph."
Knoll,2/24/2024,Funhouse,Music,Capitol Hill / Central District,"Cloudy. Low around 42, with temperatures rising to around 44 overnight. South wind around 6 mph."
Nate Jackson,2/24/2024,The Moore Theatre,Theatre,Downtown,"Cloudy. Low around 43, with temperatures rising to around 45 overnight. South wind around 6 mph."
Pink Sweat$,2/24/2024,The Showbox,Music,Downtown,"Cloudy. Low around 42, with temperatures rising to around 44 overnight. South wind around 6 mph."
Root and Branch,2/24/2024,Town Hall Seattle,Music,Downtown,"Cloudy. Low around 41, with temperatures rising to around 43 overnight. South wind around 6 mph."
Seattle Kraken vs. Minnesota Wild,2/24/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Cloudy. Low around 41, with temperatures rising to around 43 overnight. South wind around 6 mph."
Small Island Big Song,2/24/2024,Meany Center for the Performing Arts,Music,University District,"Cloudy. Low around 41, with temperatures rising to around 43 overnight. South wind around 7 mph."
The Highsteppers Classic Soul Revue,2/24/2024,The Royal Room,Music,South Seattle,"Cloudy. Low around 43, with temperatures rising to around 45 overnight. South wind around 6 mph."
Tides of Times: A Conversation on Maritime Asia in Art and Trade,2/24/2024,Seattle Art Museum,Museums,Downtown,"Cloudy, with a low around 43. South wind around 6 mph."
Klezmer Starts Here: The Music of Abe Schwartz,2/25/2024,The Royal Room,Music,South Seattle,"Rain. Cloudy, with a high near 50. South southwest wind 15 to 22 mph, with gusts as high as 29 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Telling the Story,2/25/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 50. South southwest wind 15 to 22 mph, with gusts as high as 29 mph. Chance of precipitation is 100%. New rainfall amounts between a tenth and quarter of an inch possible."
Cherry Glazerr,2/26/2024,Neumos,Music,Capitol Hill / Central District,"Rain and snow before 1pm, then rain and snow between 1pm and 4pm, then a chance of rain and snow. Mostly cloudy, with a high near 43. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Dick & Angel Dare to Do It,2/26/2024,The Paramount Theatre,Theatre,Downtown,"Rain and snow before 1pm, then rain and snow between 1pm and 4pm, then a chance of rain and snow. Mostly cloudy, with a high near 44. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Seattle Kraken vs. Boston Bruins,2/26/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain and snow. Mostly cloudy, with a high near 44. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Big Tooth,2/27/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of snow before 7am, then rain and snow. Mostly cloudy, with a high near 44."
Eric Klinenberg,2/27/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain and snow before 7am, then rain and snow. Mostly cloudy, with a high near 46."
Fresh Dressed – smARTfilms: Black Luxury,2/27/2024,Bainbridge Island Museum of Art,Museums,West,"A chance of snow before 7am, then rain and snow. Mostly cloudy, with a high near 44."
Joy Harjo,2/27/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of snow before 7am, then rain and snow. Mostly cloudy, with a high near 44."
Kelsy Karter and The Heroines,2/27/2024,Funhouse,Music,Capitol Hill / Central District,"A chance of rain and snow before 7am, then rain and snow. Mostly cloudy, with a high near 46."
Ron Pope,2/27/2024,The Triple Door,Music,Downtown,"A chance of snow before 7am, then rain and snow. Mostly cloudy, with a high near 44."
Anand Gopal,2/28/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain. Cloudy, with a high near 48."
Dianne Reeves,2/28/2024,Town Hall Seattle,Music,Downtown,"Rain. Cloudy, with a high near 48."
He Films The Clouds,2/28/2024,Funhouse,Music,Capitol Hill / Central District,"Rain. Cloudy, with a high near 49."
Kassa Overall,2/28/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 49."
Playboi Carti,2/28/2024,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Rain. Cloudy, with a high near 49."
Tommy Castro and The Painkillers,2/28/2024,The Triple Door,Music,Downtown,"Rain. Cloudy, with a high near 49."
Corey Harris and Cedric Watson,2/29/2024,The Triple Door,Music,Downtown,"Rain. Cloudy, with a high near 47."
JNA and Tavia Rhodes,2/29/2024,The Royal Room,Music,South Seattle,"Rain before 7am, then rain and snow. Cloudy, with a high near 45."
Julian Lage,2/29/2024,Town Hall Seattle,Music,Downtown,"Rain before 7am, then rain and snow. Cloudy, with a high near 46."
MarchFourth,2/29/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 46."
Quilts,2/29/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain. Cloudy, with a high near 46."
Seattle Kraken vs. Pittsburgh Penguins,2/29/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain before 7am, then rain and snow. Cloudy, with a high near 45."
The Human Family,2/29/2024,LANGSTON Seattle,Music,Capitol Hill / Central District,"Rain before 7am, then rain and snow. Cloudy, with a high near 45."
Conjuring Up Monsterz,3/1/2024,Funhouse,Music,Capitol Hill / Central District,"Rain and snow. Mostly cloudy, with a high near 45."
Enjambre,3/1/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain and snow. Mostly cloudy, with a high near 46."
Fall Out Boy,3/1/2024,Climate Pledge Arena,Readings & Lectures,Queen Anne / Seattle Center,"Rain and snow before 7am, then rain and snow between 7am and 10am, then rain and snow between 10am and 1pm, then rain and snow. Mostly cloudy, with a high near 46."
Global Rhythms: Justin Adams and Mauro Durante,3/1/2024,Town Hall Seattle,Music,Downtown,"Rain and snow before 7am, then rain and snow between 7am and 10am, then rain and snow between 10am and 1pm, then rain and snow. Mostly cloudy, with a high near 46."
Sloane Crosley with Ben Gibbard,3/1/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain and snow. Mostly cloudy, with a high near 46."
Supernova,3/1/2024,The Triple Door,Music,Downtown,"Rain and snow. Mostly cloudy, with a high near 46."
Tacoma Stars vs. Harrisburg Heat,3/1/2024,accesso ShoWare Center,Sports,South,"Rain and snow before 7am, then rain and snow between 7am and 10am, then rain and snow between 10am and 1pm, then rain and snow. Mostly cloudy, with a high near 46."
Tommy Emmanuel,3/1/2024,The Moore Theatre,Music,Downtown,"Rain and snow before 7am, then rain and snow between 7am and 10am, then rain and snow between 10am and 1pm, then rain and snow. Mostly cloudy, with a high near 46."
