Name,Date,Location,Type,Region,Weather
Artis the Spoonman,7/6/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 76. North wind 2 to 8 mph."
Domkraft,7/6/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 76. North wind 2 to 8 mph."
Randy Weeks and The Silent Treatment,7/6/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 76. North wind 2 to 8 mph."
Ron Weinstein Trio,7/6/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 73. North northeast wind 3 to 10 mph."
Roughneck,7/6/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 73. North northeast wind 3 to 10 mph."
Out of Stock,7/8/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 85."
Robot Sunsets and Two Horses Too Many,7/8/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 81. Southwest wind 1 to 7 mph."
Aage Birch,7/9/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a high near 72."
Hot Rod,7/9/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain showers. Mostly cloudy, with a high near 72."
Hurricane Dreamz,7/9/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain showers. Mostly cloudy, with a high near 73."
Blacck and Loud Fest | Spotlight at Waterfront Park,7/10/2025,Waterfront Park,Music,Downtown,"Mostly sunny, with a high near 74."
DJ HYO,7/10/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 76."
Emerald City Ragtime Band,7/10/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 74."
Ginjah,7/10/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 76."
Gniffke,7/10/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 74."
Rafe Pearlman and Friend,7/10/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 73."
Swamp Wife,7/10/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 76."
A Love Electric,7/11/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 80."
Bobby Bare Jr.,7/11/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 78."
Carl Verheyen Band,7/11/2025,The Triple Door,Music,Downtown,"Sunny, with a high near 81."
Scott Yoder,7/11/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 81."
The Sandlot Special Event With The Cast,7/11/2025,The Neptune Theatre,Film & Media Arts,University District,"Sunny, with a high near 78."
Washed Out,7/11/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 81."
Artist Talk with Hugh Hayden: Rethinking the Ordinary,7/12/2025,Frye Art Museum,Museums,Capitol Hill / Central District,"Sunny, with a high near 83."
Barry Manilow,7/12/2025,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Sunny, with a high near 85."
Electric Circus: Hot Time in the Summertime,7/12/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 84."
Jeremy Piven,7/12/2025,The Neptune Theatre,Theatre,University District,"Sunny, with a high near 80."
Kiki Valera y su Son Cubano,7/12/2025,The Triple Door,Music,Downtown,"Sunny, with a high near 84."
Pedro The Lion,7/12/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 80."
Seattle Disability Arts Festival,7/12/2025,Pier 62,Festivals & Special Events,Downtown,"Sunny, with a high near 83."
Smoker Dad,7/12/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 80."
