Name,Date,Location,Type,Region,Weather
Basic,10/6/2024,Sunset Tavern,Music,Fremont / Ballard,"Patchy fog before 9am. Mostly sunny, with a high near 68. South wind around 2 mph."
Captivate,10/6/2024,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 67. South wind around 3 mph."
Carbon Leaf,10/6/2024,The Triple Door,Music,Downtown,"Patchy fog before 9am. Mostly sunny, with a high near 68. South wind around 2 mph."
Chanel Beads,10/6/2024,Barboza,Music,Capitol Hill / Central District,"Patchy fog before 9am. Mostly sunny, with a high near 68. South wind around 2 mph."
Dog Park Dissidents,10/6/2024,Funhouse,Music,Capitol Hill / Central District,"Patchy fog before 9am. Mostly sunny, with a high near 68. South southeast wind around 3 mph."
Festal: Croatiafest,10/6/2024,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Patchy fog before 9am. Mostly sunny, with a high near 68. South southeast wind around 3 mph."
Randy Weeks,10/6/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 67. South wind around 3 mph."
Saint Levant,10/6/2024,The Showbox,Music,Downtown,"Patchy fog before 9am. Sunny, with a high near 69. South wind around 3 mph."
Seattle Seahawks vs. New York Giants,10/6/2024,Lumen Field,Sports,Pioneer Square,"Patchy fog before 9am. Mostly sunny, with a high near 67. South southeast wind around 3 mph."
Sebastian Bach,10/6/2024,El Corazon,Music,Downtown,"Patchy fog before 9am. Mostly sunny, with a high near 69. South southeast wind around 3 mph."
Soul Asylum,10/6/2024,The Neptune Theatre,Music,University District,"Patchy fog before 9am. Mostly sunny, with a high near 66. South southeast wind around 3 mph."
Sour Fuzz,10/6/2024,High Dive,Music,Fremont / Ballard,"Patchy fog before 9am. Mostly sunny, with a high near 68. South southeast wind around 3 mph."
Terror Reid,10/6/2024,The Crocodile,Music,Downtown,"Patchy fog before 9am. Mostly sunny. High near 68, with temperatures falling to around 66 in the afternoon. South wind around 3 mph."
Wild Rivers,10/6/2024,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 67. South wind around 3 mph."
ANOHNI and the Johnsons,10/7/2024,The Paramount Theatre,Music,Downtown,"A slight chance of rain after 5pm. Mostly sunny, with a high near 73. South wind 2 to 6 mph. Chance of precipitation is 20%."
Badflower,10/7/2024,The Neptune Theatre,Music,University District,"A slight chance of rain after 5pm. Mostly sunny, with a high near 72. South wind 2 to 6 mph. Chance of precipitation is 20%."
Cancerslug,10/7/2024,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain after 5pm. Mostly sunny, with a high near 72. South wind 2 to 6 mph. Chance of precipitation is 20%."
Chase Jarvis,10/7/2024,Town Hall Seattle,Readings & Lectures,Downtown,"A slight chance of rain after 5pm. Mostly sunny. High near 70, with temperatures falling to around 68 in the afternoon. South wind 2 to 7 mph. Chance of precipitation is 20%."
Edwin Raphael,10/7/2024,High Dive,Music,Fremont / Ballard,"A slight chance of rain after 5pm. Mostly sunny. High near 72, with temperatures falling to around 70 in the afternoon. South southeast wind 2 to 6 mph. Chance of precipitation is 20%."
La Luz,10/7/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny. High near 73, with temperatures falling to around 71 in the afternoon. South wind 2 to 7 mph."
Seattle Reign FC vs. Angel City FC,10/7/2024,Lumen Field,Sports,Pioneer Square,"A slight chance of rain after 5pm. Mostly sunny. High near 70, with temperatures falling to around 68 in the afternoon. South wind 3 to 8 mph. Chance of precipitation is 20%."
The Jack Moves,10/7/2024,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain after 5pm. Mostly sunny. High near 72, with temperatures falling to around 70 in the afternoon. South wind 2 to 7 mph. Chance of precipitation is 20%."
