Name,Date,Location,Type,Region,Weather
An Evening with Christine Sun Kim,4/30/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 63. West northwest wind 3 to 7 mph."
Clipping,4/30/2025,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 63. West northwest wind 3 to 7 mph."
Cryogeyser,4/30/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 61. West northwest wind 3 to 9 mph."
Empire of the Sun – Ask That God Tour,4/30/2025,WaMu Theater,Music,Pioneer Square,"Mostly sunny, with a high near 62. West northwest wind 3 to 8 mph."
Manazma Sheen,4/30/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 64. North wind around 7 mph."
Obituary,4/30/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 63. West northwest wind 3 to 8 mph."
Piano Starts Here – David Lynch,4/30/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 62. West northwest wind 3 to 8 mph."
Salo Panto,4/30/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 61. West northwest wind 3 to 8 mph."
Teada,4/30/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 63. West northwest wind 3 to 8 mph."
The Justin DePaola Band,4/30/2025,High Dive,Music,Fremont / Ballard,"Mostly sunny. High near 63, with temperatures falling to around 61 in the afternoon. West northwest wind 2 to 7 mph."
Yukimi  – of Little Dragon,4/30/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 62. West northwest wind 3 to 8 mph."
Ana Tijoux,5/1/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 72. North northwest wind around 7 mph."
Bazaar,5/1/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 73. North northwest wind around 6 mph."
Beth Nielsen Chapman,5/1/2025,The Triple Door,Music,Downtown,"Sunny, with a high near 72. North northwest wind around 6 mph."
Brivele,5/1/2025,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 70. North wind 5 to 9 mph."
Celestial Navigation,5/1/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 73. North northwest wind around 6 mph."
Circuit Des Yeux,5/1/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 73. North northwest wind around 6 mph."
Forrest Frank,5/1/2025,WaMu Theater,Music,Pioneer Square,"Sunny, with a high near 71. North northwest wind 3 to 7 mph."
John Jennings,5/1/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Sunny, with a high near 72. North northwest wind around 6 mph."
KingDow,5/1/2025,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 74. North wind around 5 mph."
Marmalade,5/1/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 72. North northwest wind around 7 mph."
May Day –  Songs of Resistance,5/1/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 72. North northwest wind around 7 mph."
Raveena,5/1/2025,The Showbox,Music,Downtown,"Sunny, with a high near 73. North northwest wind around 6 mph."
Ruger – Blown boy Ru Tour,5/1/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 73. North northwest wind around 5 mph."
Squid,5/1/2025,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 71. North northwest wind 3 to 7 mph."
Babes In Canyon,5/2/2025,High Dive,Music,Fremont / Ballard,"Rain showers likely after 11am. Mostly sunny, with a high near 71. South southwest wind 5 to 8 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Basia Bulat,5/2/2025,The Triple Door,Music,Downtown,"Rain showers likely after 11am. Mostly sunny, with a high near 69. South southwest wind 6 to 9 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Cami Voss and the Acme Roundup,5/2/2025,The Royal Room,Music,South Seattle,"Rain showers likely after 11am. Mostly sunny, with a high near 70. South southwest wind 5 to 9 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Comedy Night with Ray Navarrete,5/2/2025,Bainbridge Island Museum of Art,Museums,West,"Rain showers likely after 11am. Mostly sunny, with a high near 70. South southwest wind 5 to 9 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Denzel Curry,5/2/2025,Showbox SoDo,Music,Pioneer Square,"Rain showers likely after 11am. Mostly sunny, with a high near 69. South southwest wind 6 to 9 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
Michael Luo,5/2/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain showers likely after 11am. Mostly sunny, with a high near 70. South southwest wind 5 to 9 mph. Chance of precipitation is 60%. New rainfall amounts less than a tenth of an inch possible."
