Name,Date,Location,Type,Region,Weather
Alicia Witt,6/29/2024,The Triple Door,Music,Downtown,"A slight chance of rain showers after 5pm. Cloudy. High near 73, with temperatures falling to around 71 in the afternoon. North wind 2 to 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
An Evening with Lee Harris,6/29/2024,Town Hall Seattle,Music,Downtown,"A slight chance of rain showers after 5pm. Cloudy. High near 74, with temperatures falling to around 72 in the afternoon. North northwest wind 2 to 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Chimestone and Give,6/29/2024,The Royal Room,Music,South Seattle,"A slight chance of rain showers after 4pm. Cloudy. High near 73, with temperatures falling to around 70 in the afternoon. Northwest wind 2 to 8 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Crowe Boys,6/29/2024,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain showers after 5pm. Cloudy. High near 72, with temperatures falling to around 70 in the afternoon. North northwest wind 2 to 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Indigiqueer Festival,6/29/2024,Pier 62,Festivals & Special Events,Downtown,"A slight chance of rain showers after 4pm. Cloudy. High near 71, with temperatures falling to around 69 in the afternoon. North northwest wind 1 to 7 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Junebug Jams,6/29/2024,Nectar Lounge,Music,Fremont / Ballard,"A slight chance of rain showers after 5pm. Cloudy. High near 73, with temperatures falling to around 71 in the afternoon. North wind 2 to 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Petty Theft,6/29/2024,The Showbox,Music,Downtown,"A slight chance of rain showers after 5pm. Cloudy. High near 73, with temperatures falling to around 71 in the afternoon. North wind 2 to 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Rat King,6/29/2024,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain showers after 4pm. Cloudy, with a high near 72. North northwest wind 2 to 7 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Seattle Storm vs. Dallas Wings,6/29/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"A slight chance of rain showers after 5pm. Cloudy, with a high near 73. North northwest wind 2 to 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Sounders FC vs. Chicago Fire FC,6/29/2024,Lumen Field,Sports,Pioneer Square,"A slight chance of rain showers after 5pm. Cloudy, with a high near 73. North northwest wind around 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
The Aqua Nets and Friends,6/29/2024,Slim's Last Chance,Music,South Seattle,"A slight chance of rain showers after 4pm. Cloudy. High near 71, with temperatures falling to around 69 in the afternoon. North northwest wind 1 to 7 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
The Red Elvises,6/29/2024,High Dive,Music,Fremont / Ballard,"A chance of rain showers after 4pm. Cloudy. High near 71, with temperatures falling to around 69 in the afternoon. North northwest wind 1 to 10 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Willder,6/29/2024,Sunset Tavern,Music,Fremont / Ballard,"A slight chance of rain showers after 5pm. Cloudy, with a high near 74. North northwest wind around 6 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
50th Annual Seattle Pride Parade 2024,6/30/2024,"Seattle, WA",Festivals & Special Events,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 75. South southwest wind 3 to 8 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Adam Ray’s Dr. Phil,6/30/2024,The Neptune Theatre,Theatre,University District,"A chance of rain showers before 5pm. Mostly cloudy, with a high near 74. South southwest wind 5 to 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
C-Kan – Cualquier Parecido con La Realidad Tour,6/30/2024,The Crocodile,Music,Downtown,"A slight chance of rain showers before 5pm. Mostly cloudy, with a high near 75. South southwest wind around 9 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
