Name,Date,Location,Type,Region,Weather
Boombox,10/10/2024,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 60. North wind 3 to 12 mph."
Ivy Lab,10/10/2024,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 61. North wind 3 to 10 mph."
Lila Downs,10/10/2024,Meany Center for the Performing Arts,Music,University District,"Mostly sunny, with a high near 61. North wind 3 to 10 mph."
Lila Downs,10/10/2024,Meany Center for the Performing Arts,Music,University District,"Mostly sunny, with a high near 60. North wind 3 to 10 mph."
Manazma Sheen,10/10/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 61. North northeast wind 3 to 10 mph."
Pantsuitguy,10/10/2024,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 59. North wind 3 to 10 mph."
Pig,10/10/2024,El Corazon,Music,Downtown,"Mostly sunny, with a high near 61. North northeast wind 3 to 10 mph."
SuperMother,10/10/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 58. North wind 5 to 12 mph."
The Free Label,10/10/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 61. North wind 3 to 10 mph."
Travis Japan,10/10/2024,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 58. North wind 5 to 12 mph."
13 Til Midnight,10/11/2024,High Dive,Music,Fremont / Ballard,"Mostly cloudy, with a high near 64. North wind around 5 mph."
Chaparelle,10/11/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 66. North wind around 5 mph."
EFB’s Esteemed Extravaganza,10/11/2024,The Royal Room,Music,South Seattle,"Mostly cloudy, with a high near 65. North wind around 3 mph."
Michael Steven Wilson and Jose Antonio Lucero,10/11/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly cloudy. High near 64, with temperatures falling to around 62 in the afternoon. North wind around 3 mph."
Miss May I,10/11/2024,El Corazon,Music,Downtown,"Mostly cloudy, with a high near 65. North wind around 3 mph."
Sunset Rubdown,10/11/2024,The Crocodile,Music,Downtown,"Mostly cloudy, with a high near 65. North wind around 3 mph."
10 Years,10/12/2024,El Corazon,Music,Downtown,"Sunny, with a high near 71. West wind around 3 mph."
Alain Johannes,10/12/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 70. West northwest wind around 3 mph."
Bonny Light Horseman,10/12/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 71. West wind around 3 mph."
Carlos Nunez Band,10/12/2024,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 71. West wind around 3 mph."
Cool Customer,10/12/2024,Neumos,Music,Capitol Hill / Central District,"Sunny, with a high near 69. Northwest wind around 3 mph."
Crossing the Line: The Passport Reimagined,10/12/2024,Bainbridge Island Museum of Art,Museums,West,"Sunny, with a high near 68. West northwest wind around 3 mph."
Desert Dwellers,10/12/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 70. West northwest wind around 3 mph."
Justin Martin,10/12/2024,The Crocodile,Music,Downtown,"Sunny, with a high near 71. West wind around 5 mph."
Northwest Food and Fiber,10/12/2024,Prairie Underground,Festivals & Special Events,SODO / Georgetown,"Sunny, with a high near 71. West wind around 5 mph."
Randy Weeks and the Silent Treatment,10/12/2024,Slim's Last Chance,Music,South Seattle,"Sunny, with a high near 71. West wind around 3 mph."
Two Hot Takes Podcast,10/12/2024,The Neptune Theatre,Theatre,University District,"Sunny, with a high near 69. West northwest wind around 5 mph."
Willi Carlisle,10/12/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 71. West wind around 3 mph."
Your Old Droog,10/12/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 69. Northwest wind around 3 mph."
Bizzy Bone,10/13/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 68."
Cole Chaney,10/13/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 70."
