Name,Date,Location,Type,Region,Weather
Bug Hunter and The Narcissist Cookbook,4/25/2025,High Dive,Music,Fremont / Ballard,"Partly cloudy, with a low around 48. North northeast wind around 5 mph."
Durand Bernarr,4/25/2025,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 69. North northeast wind 5 to 12 mph."
Ha*Ash,4/25/2025,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 69. North northeast wind 5 to 12 mph."
Mogwai,4/25/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 69. North northeast wind 5 to 12 mph."
"Seattle Cabaret Festival Opening Night: Arnaldo!, The Love Markets & More!",4/25/2025,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 70. North northeast wind 3 to 10 mph."
Smino,4/25/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 68. North wind 6 to 13 mph."
Talib Kweli,4/25/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 67. North wind 9 to 15 mph."
The Young Fresh Fellows with Girl Trouble,4/25/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 69. North wind 7 to 13 mph."
Wonder Women of Country,4/25/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 69. North northeast wind 5 to 12 mph."
Austin Millz,4/26/2025,The Showbox,Music,Downtown,"Sunny, with a high near 69. North northwest wind 1 to 5 mph."
Dawes,4/26/2025,The Neptune Theatre,Music,University District,"Sunny. High near 66, with temperatures falling to around 64 in the afternoon. North northwest wind 3 to 12 mph."
Dead Bars,4/26/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 68. North wind 2 to 6 mph."
Fame on Fire,4/26/2025,El Corazon,Music,Downtown,"Sunny, with a high near 70. North northwest wind around 5 mph."
Flamy Grant: Hell or Highwater Tour,4/26/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 69. North northwest wind around 5 mph."
Liquid Stranger,4/26/2025,WaMu Theater,Music,Pioneer Square,"Sunny, with a high near 67. North northwest wind 2 to 8 mph."
Magenta Wave,4/26/2025,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 69. North northwest wind 2 to 8 mph."
Memphis May Fire,4/26/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 69. North northwest wind around 5 mph."
Ollella: An Album Release Celebration,4/26/2025,Town Hall Seattle,Music,Downtown,"Sunny, with a high near 68. North northwest wind 2 to 6 mph."
Poetry Corners LIVE,4/26/2025,Bainbridge Island Museum of Art,Museums,West,"Sunny. High near 68, with temperatures falling to around 66 in the afternoon. North northwest wind 3 to 8 mph."
The Cave Singers,4/26/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 69. North northwest wind around 5 mph."
The Devil Wears Prada with ERRA,4/26/2025,Showbox SoDo,Music,Pioneer Square,"Sunny, with a high near 67. North northwest wind 2 to 8 mph."
The Funk Hunters,4/26/2025,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 68. North northwest wind 2 to 7 mph."
Torin Frost and the Patterns of Saturn,4/26/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 69. North northwest wind around 5 mph."
Annie Eastwood,4/27/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 62. South wind 5 to 8 mph."
Big Dirt,4/27/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 64. South wind around 6 mph."
Electric Circus,4/27/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 64. South southwest wind around 6 mph."
Freddie & Kunal in Concert,4/27/2025,Marion Oliver McCaw Hall,Music,Queen Anne / Seattle Center,"Mostly sunny, with a high near 64. South wind around 6 mph."
Sarah and the Safe Word,4/27/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 64. South wind around 6 mph."
Seize Fate by the Throat,4/27/2025,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 64. South wind around 6 mph."
Seize Fate by the Throat,4/27/2025,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 62. South southwest wind 3 to 7 mph."
Soleado,4/27/2025,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 64. South wind around 6 mph."
YHWH Nailgun,4/27/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 65. South wind around 6 mph."
Ziwe’s America,4/27/2025,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 63. South wind around 6 mph."
Global Rhythms: Trio Brasileiro,4/28/2025,Town Hall Seattle,Music,Downtown,"Rain likely after 11am. Mostly cloudy, with a high near 56. Chance of precipitation is 60%."
jackie tulsa,4/28/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain after 11am. Mostly cloudy, with a high near 58. Chance of precipitation is 50%."
John Splithoff,4/28/2025,Neumos,Music,Capitol Hill / Central District,"A chance of rain after 11am. Mostly cloudy, with a high near 58. Chance of precipitation is 50%."
Mereba,4/28/2025,The Showbox,Music,Downtown,"Rain likely after 11am. Mostly cloudy, with a high near 56. Chance of precipitation is 60%."
Vanity Project,4/28/2025,High Dive,Music,Fremont / Ballard,"Rain likely after 11am. Mostly cloudy, with a high near 57. Chance of precipitation is 60%."
