Name,Date,Location,Type,Region,Weather
Bridget Everett,8/3/2025,The Moore Theatre,Theatre,Downtown,"Mostly cloudy, with a high near 71. South southwest wind 2 to 6 mph."
Camaira Metz,8/3/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly cloudy. Low around 56, with temperatures rising to around 58 overnight. East northeast wind around 2 mph."
Desperate Electric,8/3/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly cloudy. Low around 57, with temperatures rising to around 59 overnight. East wind around 2 mph."
Hannah Cohen,8/3/2025,The Crocodile,Music,Downtown,"Mostly cloudy, with a low around 57. Northeast wind around 2 mph."
Novos Baianos,8/3/2025,The Neptune Theatre,Music,University District,"Mostly cloudy. Low around 56, with temperatures rising to around 58 overnight. Northeast wind around 2 mph."
Ron Weinstein Trio,8/3/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly cloudy, with a high near 72. West southwest wind around 5 mph."
Architects,8/4/2025,Showbox SoDo,Music,Pioneer Square,"Mostly cloudy, with a high near 75. South wind 3 to 7 mph."
Bonkonomics,8/4/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly cloudy, with a high near 75. South wind 3 to 7 mph."
Stoneyard,8/5/2025,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain after 5pm. Mostly cloudy, with a high near 76. Chance of precipitation is 20%."
The 350’s,8/5/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A slight chance of rain after 5pm. Mostly cloudy, with a high near 73. South southwest wind 3 to 7 mph. Chance of precipitation is 20%."
Blowout Heavies Brass Band,8/6/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain likely before 5pm, then showers and thunderstorms likely. Cloudy, with a high near 70."
Cami Voss and The Acme Roundup,8/6/2025,The Triple Door,Music,Downtown,"Rain likely before 5pm, then showers and thunderstorms likely. Mostly cloudy, with a high near 72."
Chris Acker,8/6/2025,Tractor Tavern,Music,Fremont / Ballard,"Rain likely before 5pm, then showers and thunderstorms likely. Cloudy, with a high near 70."
Aurora Ave.,8/7/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 72."
Celestrial Navigation,8/7/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain. Mostly cloudy, with a high near 72."
Curator Talk: Jamie Wyeth and His Legacy,8/7/2025,Frye Art Museum,Readings & Lectures,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 71."
DAMAG3,8/7/2025,Funhouse,Music,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 72."
East Nash Grass,8/7/2025,Tractor Tavern,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 72."
Esther Lin,8/7/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain. Mostly cloudy, with a high near 70."
Ian Moore Birthday Bash,8/7/2025,The Triple Door,Music,Downtown,"A chance of rain. Mostly cloudy, with a high near 70."
Little Planet,8/7/2025,Hidden Hall,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 70."
Origami Ghosts,8/7/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain. Mostly cloudy, with a high near 71."
2Libras,8/8/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 73."
Black Happy with Linda From Work,8/8/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 77."
"Decisions, Decisions",8/8/2025,The Neptune Theatre,Theatre,University District,"Mostly sunny, with a high near 75."
Erykah Badu and The Alchemist,8/8/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 76."
Frye Nouveau After Hours,8/8/2025,Frye Art Museum,Museums,Capitol Hill / Central District,"Mostly sunny, with a high near 73."
House of Disco,8/8/2025,Hidden Hall,Music,Fremont / Ballard,"Mostly sunny, with a high near 75."
L and Mellow Code,8/8/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 75."
mc chris,8/8/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 76."
Nick Shoulders – Universe of Battle Tour,8/8/2025,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 76."
No Monaco,8/8/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 76."
Sea Lemon,8/8/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 76."
The Royal We,8/8/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 76."
Black Happy with Medicine Hat,8/9/2025,The Showbox,Music,Downtown,"Sunny, with a high near 77."
Buena Vista Orchestra,8/9/2025,The Moore Theatre,Music,Downtown,"Sunny, with a high near 78."
Cat Ridgeway and The Tourists,8/9/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 79."
Dying Suns,8/9/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 80."
Luna Flamenca,8/9/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 79."
McKinley Dixon,8/9/2025,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 79."
The Oscillators,8/9/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 77."
