Name,Date,Location,Type,Region,Weather
2hollis,11/1/2024,Neumos,Music,Capitol Hill / Central District,"Rain showers. Cloudy, with a high near 51. South southeast wind 3 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
After Party: Shelby Earl and The Passenger String Quartet,11/1/2024,Bainbridge Island Museum of Art,Music,West,"Rain showers. Cloudy, with a high near 51. South southeast wind 5 to 9 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Ana Gabriel – Un Deseo Mas Tour,11/1/2024,WaMu Theater,Music,Pioneer Square,"Rain showers. Cloudy, with a high near 51. South southeast wind 3 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Brett Goldstein,11/1/2024,The Paramount Theatre,Theatre,Downtown,"Rain showers. Cloudy, with a high near 51. South southeast wind 5 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Carol Ades,11/1/2024,Barboza,Music,Capitol Hill / Central District,"Rain showers. Cloudy, with a high near 51. South southeast wind 5 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Eddie Ahn with Daniel Tam-Claiborne,11/1/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Rain showers. Cloudy, with a high near 51. South southeast wind 3 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Leonid and Friends,11/1/2024,The Moore Theatre,Music,Downtown,"Rain showers. Cloudy, with a high near 50. South southeast wind 5 to 12 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Sheila E. Band,11/1/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain showers. Cloudy. High near 52, with temperatures falling to around 50 in the afternoon. Southeast wind 5 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
The Builders and the Butchers 20th Anniversary Show,11/1/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain showers. Cloudy, with a high near 52. South southeast wind 5 to 9 mph. Chance of precipitation is 90%. New rainfall amounts between a half and three quarters of an inch possible."
The Tripwires,11/1/2024,Slim's Last Chance,Music,South Seattle,"Rain showers. Cloudy, with a high near 51. South southeast wind 3 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a quarter and half of an inch possible."
Babylon,11/2/2024,The Crocodile,Music,Downtown,"Rain showers. Mostly cloudy, with a high near 53. South southwest wind 3 to 7 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Correo Aereo,11/2/2024,Bainbridge Island Museum of Art,Music,West,"Rain showers. Mostly cloudy, with a high near 52. South wind 3 to 7 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Den Tapes – Halloween Bash,11/2/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain showers. Mostly cloudy, with a high near 53. South southwest wind 3 to 7 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Dia de Los Muertos Community Celebrations,11/2/2024,Bainbridge Island Museum of Art,Museums,West,"Rain showers. Mostly cloudy, with a high near 53. South southwest wind 3 to 7 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Festal: Diwali – Lights of India,11/2/2024,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Rain showers. Mostly cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South southwest wind 3 to 7 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Great Grandpa,11/2/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain showers. Mostly cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South southwest wind around 7 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Losing It,11/2/2024,Neumos,Music,Capitol Hill / Central District,"Rain showers. Mostly cloudy. High near 54, with temperatures falling to around 52 in the afternoon. South southwest wind 3 to 8 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Pete Marshall and The New Broke West,11/2/2024,Slim's Last Chance,Music,South Seattle,"Rain showers. Mostly cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South southwest wind around 7 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Porches,11/2/2024,Barboza,Music,Capitol Hill / Central District,"Rain showers. Mostly cloudy, with a high near 53. South southwest wind 3 to 7 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Roisin Murphy,11/2/2024,The Moore Theatre,Music,Downtown,"Rain showers. Mostly cloudy, with a high near 53. South southwest wind 3 to 7 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Short Run Comix Festival,11/2/2024,Seattle Center,Festivals & Special Events,Queen Anne / Seattle Center,"Rain showers. Mostly cloudy, with a high near 53. South southwest wind 3 to 7 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
THE THE,11/2/2024,The Paramount Theatre,Music,Downtown,"Rain showers. Mostly cloudy. High near 53, with temperatures falling to around 51 in the afternoon. South southwest wind around 7 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
Disney Pixar’s Coco Live-to-Film Concert Tour,11/3/2024,Benaroya Hall,Music,Downtown,"Rain showers. Partly sunny, with a high near 54. Southwest wind around 2 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Fiji Blue,11/3/2024,Neumos,Music,Capitol Hill / Central District,"Rain showers. Partly sunny, with a high near 54. Southwest wind around 3 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Laura Ramoso: Sit Up Straight Tour,11/3/2024,The Moore Theatre,Theatre,Downtown,"Rain showers. Partly sunny, with a high near 54. Southwest wind around 2 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Michelle,11/3/2024,Barboza,Music,Capitol Hill / Central District,"Rain showers likely. Partly sunny, with a high near 54. Southwest wind around 2 mph. Chance of precipitation is 70%. New rainfall amounts less than a tenth of an inch possible."
Seattle Seahawks vs. Los Angeles Rams,11/3/2024,Lumen Field,Sports,Pioneer Square,"Rain showers. Partly sunny, with a high near 52. South southwest wind around 3 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Steely Dead,11/3/2024,Nectar Lounge,Music,Fremont / Ballard,"Rain showers. Partly sunny, with a high near 53. South southwest wind around 3 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
THICK,11/3/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain showers. Partly sunny, with a high near 54. Southwest wind around 2 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
2024 Honor Awards for Washington Architecture,11/4/2024,Town Hall Seattle,Festivals & Special Events,Downtown,"Rain before 4pm, then rain showers. Cloudy, with a high near 53. Chance of precipitation is 100%."
Curated Conversations: Roberto Benavidez,11/4/2024,Bainbridge Island Museum of Art,Museums,West,"Rain before 4pm, then rain showers. Cloudy, with a high near 52. Chance of precipitation is 100%."
Datenite,11/4/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain before 4pm, then rain showers. Cloudy, with a high near 53. Chance of precipitation is 100%."
Joanne Shaw Taylor,11/4/2024,The Neptune Theatre,Music,University District,"Rain before 4pm, then rain showers. Cloudy, with a high near 53. Chance of precipitation is 100%."
Lime Garden,11/4/2024,Barboza,Music,Capitol Hill / Central District,"Rain before 4pm, then rain showers. Cloudy, with a high near 53. Chance of precipitation is 100%."
An Evening with Caifanes,11/5/2024,The Moore Theatre,Music,Downtown,"Rain showers likely. Partly sunny, with a high near 52."
Andrew Duhon,11/5/2024,The Triple Door,Music,Downtown,"Rain showers likely. Partly sunny, with a high near 52."
Election Night 2024,11/5/2024,Town Hall Seattle,Festivals & Special Events,Downtown,"Rain showers likely. Partly sunny, with a high near 52."
John Adams to Cesar Franck,11/5/2024,Benaroya Hall,Music,Downtown,"Rain showers likely. Partly sunny, with a high near 52."
Volume,11/5/2024,Funhouse,Music,Capitol Hill / Central District,"Rain showers likely. Partly sunny, with a high near 52."
Zac Templar,11/5/2024,Barboza,Music,Capitol Hill / Central District,"Rain showers likely. Partly sunny, with a high near 50."
Armchair Boogie,11/6/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 53."
Citizens,11/6/2024,The Crocodile,Music,Downtown,"Mostly sunny, with a high near 53."
Danny Go,11/6/2024,WaMu Theater,Theatre,Pioneer Square,"Mostly sunny, with a high near 54."
Dehd,11/6/2024,The Neptune Theatre,Music,University District,"Mostly sunny, with a high near 54."
Jazz Underground,11/6/2024,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 53."
Justin Nozuka,11/6/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 51."
Monsterwatch,11/6/2024,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 53."
Willie Watson,11/6/2024,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 53."
BUNT.,11/7/2024,Neumos,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 56."
Candlelight Concert,11/7/2024,Town Hall Seattle,Music,Downtown,"A slight chance of rain showers after 4pm. Mostly sunny, with a high near 54."
Ceschi Ramos,11/7/2024,High Dive,Music,Fremont / Ballard,"Mostly sunny, with a high near 56."
Dza Kilung Rinpoche,11/7/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A slight chance of rain showers after 4pm. Mostly sunny, with a high near 56."
Jeffrey Foucault,11/7/2024,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain showers after 4pm. Mostly sunny, with a high near 57."
Max Fosh,11/7/2024,The Neptune Theatre,Theatre,University District,"A slight chance of rain showers after 4pm. Mostly sunny, with a high near 55."
Pete Droge,11/7/2024,The Triple Door,Music,Downtown,"Mostly sunny, with a high near 56."
Trust on the Ballot,11/7/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 56."
