Name,Date,Location,Type,Region,Weather
Hit Like a Girl,3/26/2025,High Dive,Music,Fremont / Ballard,"A chance of rain between 9am and 1pm, then a slight chance of showers and thunderstorms between 3pm and 4pm, then a chance of showers and thunderstorms between 4pm and 5pm, then a chance of showers and thunderstorms. Partly sunny. High near 72, with temperatures falling to around 70 in the afternoon. Northwest wind 2 to 6 mph. Chance of precipitation is 50%. New rainfall amounts between a half and three quarters of an inch possible."
Jim Knapp Orchestra: Happy Reunion 2,3/26/2025,The Royal Room,Music,South Seattle,"A chance of rain between 9am and 1pm, then a slight chance of showers and thunderstorms between 3pm and 4pm, then a chance of showers and thunderstorms between 4pm and 5pm, then a chance of showers and thunderstorms. Partly sunny. High near 71, with temperatures falling to around 69 in the afternoon. Northwest wind 2 to 6 mph. Chance of precipitation is 50%. New rainfall amounts between a half and three quarters of an inch possible."
Matt Kracht,3/26/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"A chance of rain between 9am and 1pm, then a slight chance of showers and thunderstorms between 3pm and 4pm, then a chance of showers and thunderstorms between 4pm and 5pm, then a chance of showers and thunderstorms. Partly sunny. High near 69, with temperatures falling to around 67 in the afternoon. Northwest wind 3 to 7 mph. Chance of precipitation is 50%. New rainfall amounts between a half and three quarters of an inch possible."
Mindy Smith,3/26/2025,Nectar Lounge,Music,Fremont / Ballard,"A chance of rain between 9am and 1pm, then a slight chance of showers and thunderstorms between 3pm and 4pm, then a chance of showers and thunderstorms between 4pm and 5pm, then a chance of showers and thunderstorms. Partly sunny. High near 70, with temperatures falling to around 68 in the afternoon. Northwest wind 2 to 7 mph. Chance of precipitation is 50%. New rainfall amounts between a half and three quarters of an inch possible."
The Linda Lindas,3/26/2025,The Showbox,Music,Downtown,"A chance of rain between 9am and 1pm, then a slight chance of showers and thunderstorms between 3pm and 4pm, then a chance of showers and thunderstorms between 4pm and 5pm, then a chance of showers and thunderstorms. Partly sunny. High near 71, with temperatures falling to around 69 in the afternoon. Northwest wind 2 to 6 mph. Chance of precipitation is 50%. New rainfall amounts between a half and three quarters of an inch possible."
Town Hall’s Got Talent,3/26/2025,Town Hall Seattle,Festivals & Special Events,Downtown,"A chance of rain between 9am and 1pm, then a slight chance of showers and thunderstorms between 3pm and 4pm, then a chance of showers and thunderstorms between 4pm and 5pm, then a chance of showers and thunderstorms. Partly sunny. High near 71, with temperatures falling to around 69 in the afternoon. Northwest wind 2 to 6 mph. Chance of precipitation is 50%. New rainfall amounts between a half and three quarters of an inch possible."
38 Coffin,3/27/2025,Slim's Last Chance,Music,South Seattle,"Rain. Mostly cloudy, with a high near 58. South southeast wind 7 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Amyl And The Sniffers,3/27/2025,The Paramount Theatre,Music,Downtown,"Rain. Mostly cloudy, with a high near 58. South southeast wind 7 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Candlelight Concert – Tribute to A.R. Rahman,3/27/2025,Town Hall Seattle,Music,Downtown,"Rain. Mostly cloudy, with a high near 58. South southeast wind 7 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Candlelight Concert – Tribute to Queen,3/27/2025,Town Hall Seattle,Music,Downtown,"Rain. Mostly cloudy. High near 59, with temperatures falling to around 57 in the afternoon. South southeast wind 6 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Harry Mack,3/27/2025,Showbox SoDo,Music,Pioneer Square,"Rain. Mostly cloudy. High near 58, with temperatures falling to around 56 in the afternoon. South southeast wind 6 to 9 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Make Them Suffer,3/27/2025,El Corazon,Music,Downtown,"Rain. Mostly cloudy. High near 58, with temperatures falling to around 56 in the afternoon. South southeast wind around 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Once Upon a Tease: A Fairytale Circus Spectacular,3/27/2025,Nectar Lounge,Music,Fremont / Ballard,"Rain. Mostly cloudy. High near 58, with temperatures falling to around 56 in the afternoon. South southeast wind around 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Out of Stock,3/27/2025,High Dive,Music,Fremont / Ballard,"Rain. Mostly cloudy. High near 58, with temperatures falling to around 56 in the afternoon. South southeast wind 6 to 9 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Paige Sandusky,3/27/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain. Mostly cloudy. High near 59, with temperatures falling to around 57 in the afternoon. South southeast wind 6 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
