Name,Date,Location,Type,Region,Weather
Canadian Covers Night,7/3/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 72. North northeast wind 2 to 8 mph."
Celestrial Navigation,7/3/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Cloudy, with a low around 55. East northeast wind around 2 mph."
DJ Prince,7/3/2025,Neumos,Music,Capitol Hill / Central District,"Partly sunny, with a high near 72. North northeast wind 2 to 8 mph."
Marmalade,7/3/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 73. Northeast wind 2 to 7 mph."
Tlalokan | Spotlight at Waterfront Park,7/3/2025,Waterfront Park,Dance,Downtown,"Partly sunny, with a high near 72. North northeast wind 2 to 8 mph."
Taytonic,7/4/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 76. North northwest wind 2 to 6 mph."
You Deserve The WORLDS,7/4/2025,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 73. North northwest wind 2 to 6 mph."
Debi Tirar Mas Fiestas,7/5/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 74. West southwest wind 2 to 6 mph."
Mambo Cadillac,7/5/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly sunny, with a high near 71. Southwest wind 3 to 8 mph."
Miraco,7/5/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 74."
Profanatica,7/5/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 74."
SaVageThatOG,7/5/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 72. West southwest wind 2 to 6 mph."
Artis the Spoonman,7/6/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 75."
Domkraft,7/6/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 76."
Randy Weeks and The Silent Treatment,7/6/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 76."
Ron Weinstein Trio,7/6/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 73."
Roughneck,7/6/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 73."
Out of Stock,7/8/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 85."
Robot Sunsets and Two Horses Too Many,7/8/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 80."
Aage Birch,7/9/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 86."
Hot Rod,7/9/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 86."
Hurricane Dreamz,7/9/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 87."
