Name,Date,Location,Type,Region,Weather
Black Happy with Medicine Hat,8/9/2025,The Showbox,Music,Downtown,"Mostly cloudy, with a low around 57. North northeast wind around 2 mph."
Buena Vista Orchestra,8/9/2025,The Moore Theatre,Music,Downtown,"Mostly sunny, with a high near 77. North wind 2 to 7 mph."
Cat Ridgeway and The Tourists,8/9/2025,Funhouse,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 78. North wind 2 to 8 mph."
Dying Suns,8/9/2025,Tractor Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 79. North wind 2 to 8 mph."
Luna Flamenca,8/9/2025,The Royal Room,Music,South Seattle,"Mostly cloudy, with a low around 57. Northeast wind around 2 mph."
McKinley Dixon,8/9/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 78. North wind 2 to 8 mph."
The Oscillators,8/9/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Mostly cloudy, with a low around 57. North northeast wind around 2 mph."
Blame Aphrodite,8/10/2025,Funhouse,Music,Capitol Hill / Central District,"Sunny, with a high near 82. North wind 3 to 10 mph."
Big Chimney Barn Dance,8/11/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 83. North wind 5 to 9 mph."
EST Gee,8/11/2025,El Corazon,Music,Downtown,"Sunny, with a high near 82. North wind 6 to 12 mph."
Pitschouse,8/11/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 85. North wind 3 to 8 mph."
Gibralter Aquarian and Mister Shamir,8/12/2025,The Royal Room,Music,South Seattle,"Sunny, with a high near 84."
Giovannie and The Hired Guns,8/12/2025,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 85."
King Lil G and Young Drummer Boy,8/12/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 82."
Pelle Dragsted – Nordic Socialism: The Path Toward a Democratic Economy,8/12/2025,National Nordic Museum,Museums,Fremont / Ballard,"Sunny, with a high near 83."
The Wildwoods,8/12/2025,The Triple Door,Music,Downtown,"Sunny, with a high near 83."
Benevolent Sol,8/13/2025,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 74."
Ezra Furman,8/13/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 75."
Faith Luster,8/13/2025,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 74."
Hot Rod,8/13/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 74."
Hurricane Dreamz,8/13/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 72."
Madeline Kenney,8/13/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 74."
Meet Me at the Movies,8/13/2025,Frye Art Museum,Museums,Capitol Hill / Central District,"Partly sunny, with a high near 75."
Music in the Arboretum: Ben Hunter & The Intraterrestrials,8/13/2025,Washington Park Arboretum,Music,University District,"Partly sunny, with a high near 72."
Remembering Nancy Wilson – Evolutions in Jazz,8/13/2025,The Triple Door,Music,Downtown,"Partly sunny, with a high near 74."
So Pitted,8/13/2025,Tractor Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 74."
Aaron Golay and The Original Sin,8/14/2025,Tractor Tavern,Music,Fremont / Ballard,"A slight chance of rain showers before 11am. Partly sunny, with a high near 71."
Big Brass Extravaganza #12,8/14/2025,Nectar Lounge,Music,Fremont / Ballard,"Partly sunny, with a high near 72."
Codefendants,8/14/2025,El Corazon,Music,Downtown,"Partly sunny, with a high near 73."
Meet Me at the Movies,8/14/2025,Frye Art Museum,Museums,Capitol Hill / Central District,"Partly sunny, with a high near 72."
Moldavite,8/14/2025,Funhouse,Music,Capitol Hill / Central District,"A slight chance of rain showers before 11am. Partly sunny, with a high near 71."
Morgan Paris Lanza,8/14/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 73."
One More Time: A Tribute to Daft Punk,8/14/2025,The Crocodile,Music,Downtown,"A slight chance of rain showers before 11am. Partly sunny, with a high near 71."
Vinta,8/14/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 71."
Dr. Brady’s Oral Fixation Tour,8/15/2025,The Neptune Theatre,Theatre,University District,"Partly sunny, with a high near 72."
Israel’s Arcade,8/15/2025,Funhouse,Music,Capitol Hill / Central District,"Partly sunny, with a high near 71."
Pike Place Market Foundation’s Sunset Supper,8/15/2025,Pike Place Market,Festivals & Special Events,Downtown,"Partly sunny, with a high near 71."
The Whags,8/15/2025,Hidden Hall,Music,Fremont / Ballard,"Partly sunny, with a high near 74."
Thee Eliam,8/15/2025,Slim's Last Chance,Music,South Seattle,"Partly sunny, with a high near 73."
Tropidelic,8/15/2025,The Crocodile,Music,Downtown,"Partly sunny, with a high near 73."
