Name,Date,Location,Type,Region,Weather
Calum Graham,5/6/2025,Town Hall Seattle,Music,Downtown,"Sunny. High near 78, with temperatures falling to around 76 in the afternoon. West northwest wind around 3 mph."
Chase Shakur,5/6/2025,Neumos,Music,Capitol Hill / Central District,"Sunny. High near 78, with temperatures falling to around 76 in the afternoon. West northwest wind around 3 mph."
Christine Wenc,5/6/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Sunny, with a high near 76. Northwest wind around 3 mph."
Circa Waves x Friday Pilots Club,5/6/2025,The Showbox,Music,Downtown,"Sunny, with a high near 77. West northwest wind 1 to 5 mph."
Ian George,5/6/2025,Sunset Tavern,Music,Fremont / Ballard,"Sunny, with a high near 76. Northwest wind around 3 mph."
Jim Messina,5/6/2025,The Triple Door,Music,Downtown,"Sunny. High near 78, with temperatures falling to around 76 in the afternoon. West northwest wind around 3 mph."
Sam Morril: The Errors Tour,5/6/2025,The Moore Theatre,Theatre,Downtown,"Sunny. High near 77, with temperatures falling to around 75 in the afternoon. West wind around 3 mph."
VENJENT,5/6/2025,The Crocodile,Music,Downtown,"Sunny, with a high near 76. Northwest wind around 3 mph."
Bitch Sesh,5/7/2025,The Moore Theatre,Music,Downtown,"A chance of rain showers after 11am. Mostly cloudy. High near 63, with temperatures falling to around 58 in the afternoon. South southwest wind 2 to 7 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Blowout Heavies Brass Band Jam,5/7/2025,Sea Monster Lounge,Music,Wallingford / Greenlake,"A chance of rain showers after 5pm. Partly sunny. High near 64, with temperatures falling to around 60 in the afternoon. South southwest wind 2 to 8 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Craig Mundie and Dr. Jim Heath,5/7/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain showers after 5pm. Partly sunny. High near 64, with temperatures falling to around 60 in the afternoon. South southwest wind 2 to 8 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Kendall Lujan,5/7/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers after 5pm. Partly sunny. High near 64, with temperatures falling to around 60 in the afternoon. South southwest wind 2 to 8 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
The Moss,5/7/2025,The Neptune Theatre,Music,University District,"A chance of rain showers after 5pm. Partly sunny. High near 64, with temperatures falling to around 60 in the afternoon. South southwest wind 2 to 8 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
UW Science Now,5/7/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain showers after 5pm. Partly sunny. High near 63, with temperatures falling to around 59 in the afternoon. South southwest wind 3 to 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Anees,5/8/2025,The Showbox,Music,Downtown,"Mostly sunny, with a high near 63. Northeast wind 2 to 6 mph."
Brian Kimmel,5/8/2025,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Mostly sunny, with a high near 63. Northeast wind 2 to 6 mph."
C Pam Zhang,5/8/2025,Town Hall Seattle,Readings & Lectures,Downtown,"Mostly sunny, with a high near 61. North northeast wind 2 to 7 mph."
Guardin,5/8/2025,Nectar Lounge,Music,Fremont / Ballard,"Mostly sunny, with a high near 62. East southeast wind 2 to 6 mph."
Mentallo and the Fixer,5/8/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 63. North northeast wind 2 to 7 mph."
Nora En Pure,5/8/2025,Showbox SoDo,Music,Pioneer Square,"Mostly sunny, with a high near 63. Northeast wind 2 to 6 mph."
Northwest Terror Fest,5/8/2025,Barboza,Music,Capitol Hill / Central District,"Mostly sunny, with a high near 62. East southeast wind 2 to 6 mph."
Radio Weekend,5/8/2025,Sunset Tavern,Music,Fremont / Ballard,"Mostly sunny, with a high near 62. East southeast wind 2 to 6 mph."
The Oc34n,5/8/2025,The Royal Room,Music,South Seattle,"Mostly sunny, with a high near 63. Northeast wind 2 to 6 mph."
A Place to Call Home,5/9/2025,Town Hall Seattle,Music,Downtown,"Mostly sunny, with a high near 69."
Leftover Crack,5/9/2025,El Corazon,Music,Downtown,"Mostly sunny, with a high near 67."
Golden West,5/10/2025,The Royal Room,Music,South Seattle,"Partly sunny, with a high near 68."
Kaivon,5/10/2025,The Showbox,Music,Downtown,"Partly sunny, with a high near 69."
Old Coast,5/10/2025,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 69."
Philharmonia Northwest,5/10/2025,Town Hall Seattle,Music,Downtown,"Partly sunny, with a high near 69."
Fern Spores,5/11/2025,Sunset Tavern,Music,Fremont / Ballard,"A chance of rain showers. Mostly cloudy, with a high near 64."
Rebecca Solnit,5/11/2025,Town Hall Seattle,Readings & Lectures,Downtown,"A chance of rain showers. Mostly cloudy, with a high near 64."
SiR,5/11/2025,Showbox SoDo,Music,Pioneer Square,"A chance of rain showers. Mostly cloudy, with a high near 64."
Corbin,5/12/2025,Barboza,Music,Capitol Hill / Central District,"A chance of rain showers. Partly sunny, with a high near 62."
Thornhill,5/12/2025,El Corazon,Music,Downtown,"A chance of rain showers. Partly sunny, with a high near 61."
