Name,Date,Location,Type,Region,Weather
BNH Deluxe,7/10/2024,High Dive,Music,Fremont / Ballard,"Sunny. High near 85, with temperatures falling to around 82 in the afternoon. West northwest wind 3 to 9 mph."
Clive Carroll,7/10/2024,The Triple Door,Music,Downtown,"Sunny. High near 85, with temperatures falling to around 82 in the afternoon. West northwest wind 3 to 9 mph."
Cris Jacobs Band,7/10/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny. High near 88, with temperatures falling to around 85 in the afternoon. West wind 3 to 8 mph."
David Rosales and His Band Of Scoundrels,7/10/2024,Funhouse,Music,Capitol Hill / Central District,"Sunny. High near 87, with temperatures falling to around 84 in the afternoon. Northwest wind 3 to 9 mph."
Hot Rod,7/10/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny. High near 87, with temperatures falling to around 84 in the afternoon. Northwest wind 3 to 8 mph."
Hurricane Dreamz,7/10/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny. High near 87, with temperatures falling to around 84 in the afternoon. West northwest wind 3 to 9 mph."
Indigo De Souza,7/10/2024,The Crocodile,Music,Downtown,"Sunny. High near 88, with temperatures falling to around 85 in the afternoon. West wind 3 to 8 mph."
Mia Day,7/10/2024,Chop Suey,Music,Capitol Hill / Central District,"Sunny. High near 87, with temperatures falling to around 84 in the afternoon. West northwest wind 3 to 9 mph."
Seattle Storm vs. Las Vegas Aces,7/10/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Sunny. High near 85, with temperatures falling to around 82 in the afternoon. Northwest wind 2 to 12 mph."
Sour Widows,7/10/2024,Sunset Tavern,Music,Fremont / Ballard,"Sunny. High near 88, with temperatures falling to around 85 in the afternoon. West wind 3 to 8 mph."
Survive Said The Prophet,7/10/2024,Neumos,Music,Capitol Hill / Central District,"Sunny. High near 89, with temperatures falling to around 86 in the afternoon. West wind 2 to 8 mph."
Black Sabbitch,7/11/2024,El Corazon,Music,Downtown,"Sunny, with a high near 81. North wind 3 to 10 mph."
Diplomats of Funk,7/11/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Sunny, with a high near 79. North wind 5 to 12 mph."
Flourish,7/11/2024,Nectar Lounge,Music,Fremont / Ballard,"Sunny, with a high near 82. North wind 5 to 9 mph."
Form Fest Seattle,7/11/2024,Barboza,Music,Capitol Hill / Central District,"Sunny, with a high near 83. North wind 3 to 9 mph."
Ghost-Note,7/11/2024,The Neptune Theatre,Music,University District,"Sunny, with a high near 79. North wind 5 to 12 mph."
Gniffke,7/11/2024,High Dive,Music,Fremont / Ballard,"Sunny, with a high near 84. North wind 5 to 10 mph."
Great Women of Folk and Country,7/11/2024,The Royal Room,Music,South Seattle,"Sunny, with a high near 82. North wind 5 to 9 mph."
Marjan Kamali,7/11/2024,Elliott Bay Book Company,Readings & Lectures,Capitol Hill / Central District,"Sunny, with a high near 81. North wind 5 to 12 mph."
Ollella and Sturtz,7/11/2024,Tractor Tavern,Music,Fremont / Ballard,"Sunny, with a high near 80. North wind 5 to 10 mph."
