Name,Date,Location,Type,Region,Weather
Artist Panel: Northwest School Now,9/14/2024,Bainbridge Island Museum of Art,Readings & Lectures,West,"Rain showers. Cloudy. High near 67, with temperatures falling to around 63 in the afternoon. South wind 3 to 8 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Black and Loud Fest,9/14/2024,The Crocodile,Music,Downtown,"Rain showers. Mostly cloudy. High near 65, with temperatures falling to around 61 in the afternoon. Southeast wind 2 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
bloococoon,9/14/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain showers. Cloudy. High near 66, with temperatures falling to around 63 in the afternoon. South southwest wind around 8 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Brat Rave,9/14/2024,Showbox SoDo,Music,Pioneer Square,"Rain showers. Cloudy. High near 65, with temperatures falling to around 62 in the afternoon. South southwest wind 5 to 8 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Brian Regan,9/14/2024,The Paramount Theatre,Theatre,Downtown,"Rain showers. Cloudy. High near 68, with temperatures falling to around 64 in the afternoon. Southwest wind around 7 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Christie Lenee and Ryan David Green,9/14/2024,The Royal Room,Music,South Seattle,"Rain showers. Cloudy. High near 65, with temperatures falling to around 62 in the afternoon. South southwest wind 5 to 8 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Country Dave and the New Fallen Angels,9/14/2024,The Triple Door,Music,Downtown,"Rain showers. Cloudy. High near 66, with temperatures falling to around 63 in the afternoon. West wind 3 to 8 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Danny Godinez,9/14/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Rain showers. Cloudy. High near 65, with temperatures falling to around 62 in the afternoon. South southwest wind 5 to 8 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
David Spade: Catch Me Inside,9/14/2024,The Moore Theatre,Theatre,Downtown,"Rain showers. Cloudy. High near 67, with temperatures falling to around 64 in the afternoon. South southwest wind around 7 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
For the First and Last Time: Grateful Shred & Circles Around the Sun,9/14/2024,The Neptune Theatre,Music,University District,"Rain showers. Cloudy. High near 66, with temperatures falling to around 64 in the afternoon. Southwest wind around 7 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Friday Pilots Club,9/14/2024,Barboza,Music,Capitol Hill / Central District,"Rain showers. Cloudy. High near 65, with temperatures falling to around 62 in the afternoon. South southwest wind around 7 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Marc E. Bassy –  Skizzy Mars,9/14/2024,El Corazon,Music,Downtown,"Rain showers. Mostly cloudy. High near 67, with temperatures falling to around 62 in the afternoon. South southeast wind 2 to 8 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
Mt Fog,9/14/2024,Tractor Tavern,Music,Fremont / Ballard,"Rain showers. Cloudy. High near 65, with temperatures falling to around 62 in the afternoon. South southwest wind 5 to 8 mph. Chance of precipitation is 80%. New rainfall amounts between a tenth and quarter of an inch possible."
Opening Night Concert,9/14/2024,Benaroya Hall,Music,Downtown,"Rain showers. Mostly cloudy. High near 67, with temperatures falling to around 64 in the afternoon. Southwest wind around 8 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Jessica Kirson,9/15/2024,The Moore Theatre,Theatre,Downtown,"A chance of rain showers before 11am. Mostly sunny, with a high near 65. North wind 2 to 8 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Level 1 Freeski Film Tour,9/15/2024,The Crocodile,Film & Media Arts,Downtown,"A chance of rain showers before 5pm. Mostly sunny, with a high near 64. North wind 3 to 9 mph. Chance of precipitation is 30%. New rainfall amounts less than a tenth of an inch possible."
Ms. Pat: The Hot and Flashy Tour,9/15/2024,The Neptune Theatre,Theatre,University District,"A chance of rain showers before 11am. Mostly sunny, with a high near 65. North wind 3 to 9 mph. Chance of precipitation is 30%."
