Name,Date,Location,Type,Region,Weather
Blake Rose,4/8/2024,Barboza,Music,Capitol Hill / Central District,"Rain after 7am. Mostly cloudy, with a high near 52. South wind 10 to 18 mph, with gusts as high as 25 mph. Chance of precipitation is 90%. New rainfall amounts less than a tenth of an inch possible."
American Broke,4/9/2024,Sunset Tavern,Music,Fremont / Ballard,"Rain before 11am, then a chance of rain showers between 11am and 5pm. Partly sunny. High near 54, with temperatures falling to around 52 in the afternoon. West wind 7 to 12 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Robert Bullard: The Quest for Environmental and Climate Justice,4/9/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Rain before 11am, then a chance of rain showers between 11am and 5pm. Partly sunny. High near 54, with temperatures falling to around 52 in the afternoon. West southwest wind 7 to 13 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Seattle Kraken vs. Arizona Coyotes,4/9/2024,Climate Pledge Arena,Sports,Queen Anne / Seattle Center,"Rain before 11am, then a chance of rain showers between 11am and 5pm. Partly sunny. High near 54, with temperatures falling to around 52 in the afternoon. West wind 7 to 12 mph. Chance of precipitation is 80%. New rainfall amounts less than a tenth of an inch possible."
Alice Phoebe Lou,4/10/2024,The Showbox,Music,Downtown,"Partly sunny, with a high near 58. North northeast wind 3 to 7 mph."
All of Our Cornbread,4/10/2024,Sunset Tavern,Music,Fremont / Ballard,"Partly sunny, with a high near 58. North wind around 6 mph."
Hot Rod,4/10/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 58. North wind around 6 mph."
Hurricane Dreamz,4/10/2024,Sea Monster Lounge,Music,Wallingford / Greenlake,"Partly sunny, with a high near 58. North wind around 6 mph."
Jonathan Metzl,4/10/2024,Town Hall Seattle,Readings & Lectures,Downtown,"Partly sunny, with a high near 58. North wind around 6 mph."
Meltt,4/10/2024,Barboza,Music,Capitol Hill / Central District,"Partly sunny, with a high near 58. North wind around 6 mph."
